Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;5,856281;1,089513;3,725982;5,560254;253,7523;298,6098;-1;0;-1;0
0,3333333;5,856651;1,089439;3,725475;5,803873;253,6591;298,6807;0,001881867;0,001881867;-1;0,000627289
0,3667746;5,855797;1,088402;3,721625;7,012433;252,038;299,0247;0,1179184;0,01246167;0,3163701;0,004570622
0,3907806;5,854816;1,087363;3,722332;7,010387;252,1323;299,019;0,0503541;0,01478944;-1,17611;0,005779424
0,4067393;5,8542;1,086721;3,722704;7,0041;252,143;299,005;0,04512717;0,01597976;-0,1307888;0,006499595
0,4240231;5,8542;1,086721;3,722704;7,0041;252,143;299,005;0;0,0153284;-1,357515;0,006499595
0,4401346;5,850573;1,083696;3,724581;5,537363;252,724;298,9645;0,253463;0,02404552;7,589784;0,01058326
0,4570453;5,850573;1,083696;3,724581;5,537363;252,724;298,9645;0;0,02315583;-7,675536;0,01058326
0,4742359;5,850721;1,082537;3,724594;5,140937;253,4913;298,4989;0,008656687;0,02263025;0,2538521;0,01073208
0,49089;5,850606;1,08222;3,724678;5,056025;253,6573;298,4;0,008575992;0,02215344;-0,002384283;0,0108749
0,5089729;5,850542;1,082123;3,724809;5,2182;253,6885;298,2937;0,008066665;0,02165296;-0,01466232;0,01102077
0,5238335;5,850369;1,082011;3,725018;5,368546;253,7216;298,1723;0,01827828;0,02155722;0,3099731;0,0112924
0,5570174;5,849893;1,081748;3,725305;5,389337;253,8065;298,0137;0,01676012;0,02127144;-0,03159904;0,01184856
0,5736169;5,848975;1,081359;3,725835;5,403026;253,9462;297,6776;0,06385364;0,0225037;0,9459692;0,0129085
0,5906011;5,848675;1,081277;3,726032;5,433403;253,9711;297,5556;0,02110234;0,0224634;-1,272978;0,01326691
0,6072424;5,847801;1,08099;3,726399;5,326771;254,1072;297,2682;0,05695179;0,02340854;1,066137;0,01421466
0,6236682;5,847435;1,080998;3,726513;5,333958;254,1748;297,0981;0,02332178;0,02340626;-1,017023;0,01459774
0,6408404;5,846767;1,080983;3,726827;5,364204;254,2226;296,8265;0,04299175;0,02393108;0,5854506;0,015336
0,6596299;5,846767;1,080983;3,726827;5,364204;254,2226;296,8265;0;0,0232494;-1,195486;0,015336
0,6743969;5,845505;1,081052;3,727428;5,379856;254,2942;296,4204;0,094684;0,02481358;2,821627;0,0167342
0,6905026;5,845238;1,081121;3,727521;5,389146;254,249;296,3196;0,01757929;0,02464484;-2,497504;0,01701733
0,7069232;5,844697;1,081225;3,727789;5,385234;254,2558;296,1877;0,03678482;0,02492683;0,5904613;0,01762136
0,7236347;5,844446;1,081292;3,727925;5,375784;254,2731;296,1419;0,01707019;0,02474539;-0,5950325;0,01790662
0,7407115;5,843975;1,081421;3,728168;5,363192;254,2906;296,075;0,03102192;0,0248901;0,4129173;0,01843638
0,7573249;5,843975;1,081421;3,728168;5,363192;254,2906;296,075;0;0,02434408;-0,9207993;0,01843638
0,7747871;5,843168;1,081687;3,728626;5,343929;254,3074;296,0141;0,05315237;0,02499337;1,559836;0,01936454
0,7910367;5,842807;1,081793;3,728849;5,335158;254,3114;296,0017;0,02610849;0,02501627;-0,8022082;0,01978879
0,8090982;5,842634;1,081828;3,728955;5,329475;254,314;295,9987;0,01119043;0,02470764;-0,4347882;0,0199909
0,8237359;5,842287;1,081836;3,729147;5,317621;254,3149;295,9932;0,02713019;0,02475069;0,4874661;0,02038803
0,8404597;5,842111;1,081811;3,729242;5,312729;254,3103;295,9904;0,0119468;0,02449591;-0,4841407;0,02058782
0,8571199;5,842111;1,081811;3,729242;5,312729;254,3103;295,9904;0;0,02401977;-0,3578598;0,02058782
0,8742299;5,841285;1,081356;3,729614;5,266937;254,3003;295,9822;0,05294939;0,02458597;1,567932;0,02149379
0,8905223;5,841034;1,081128;3,729705;5,246588;254,2944;295,9783;0,01636327;0,02443553;-1,095315;0,02176039
0,9070792;5,840622;1,080553;3,729884;5,24186;254,2673;295,9493;0,02714299;0,02448495;0,3281567;0,02220979
0,9238087;5,840155;1,0798;3,730062;5,214266;254,2477;295,9095;0,02991932;0,02458336;0,08340714;0,02271032
0,9576052;5,839877;1,079163;3,730126;5,156675;254,2737;295,8668;0,008424738;0,02401308;-0,4254165;0,02299505
0,976676;5,839018;1,076933;3,730506;5,072967;254,2664;295,6578;0,04925642;0,02450599;0,772343;0,02393441
0,9907799;5,839018;1,076933;3,730506;5,072967;254,2664;295,6578;0;0,02415714;-1,484759;0,02393441
1,007281;5,839018;1,076933;3,730506;5,072967;254,2664;295,6578;0;0,0237614;0;0,02393441
1,023903;5,837971;1,074602;3,732588;6,258164;253,7479;294,5031;0,1402375;0,02565227;4,233838;0,02626543
1,040699;5,83795;1,074601;3,732613;6,237321;253,7849;294,5052;0,001944642;0,02526963;-4,138208;0,02629809
1,057325;5,83795;1,074601;3,732613;6,237321;253,7849;294,5052;0;0,02487228;-0,05818366;0,02629809
1,09096;5,83765;1,074611;3,732891;6,061783;253,9164;294,5238;0,01215394;0,02448018;0,2418211;0,02670688
1,107172;5,837115;1,07483;3,733453;5,905646;253,9917;294,5608;0,04781659;0,0248219;0,7154454;0,02748211
1,124263;5,836918;1,075003;3,733715;5,896875;253,9907;294,5648;0,01921183;0,02473661;-0,8589084;0,02781046
1,143382;5,836096;1,075614;3,734636;5,746472;254,0433;294,6075;0,06456819;0,02540266;1,252586;0,02904495
1,157293;5,836096;1,075614;3,734636;5,746472;254,0433;294,6075;0;0,02509732;-1,954847;0,02904495
1,174013;5,836096;1,075614;3,734636;5,746472;254,0433;294,6075;0;0,02473989;0;0,02904495
1,19084;5,834956;1,076912;3,736213;5,626645;254,1011;294,6977;0,1156465;0,02602444;3,447281;0,03099095
1,207291;5,834482;1,07772;3,737118;5,616019;254,1064;294,739;0,06211384;0,02651622;-1,608633;0,0320128
1,224142;5,834098;1,078503;3,738007;5,618671;254,1025;294,7869;0,05744261;0,02694191;-0,1402711;0,03298072
1,24066;5,83357;1,079054;3,738764;5,338604;254,2133;294,8823;0,05587493;0,02732714;-0,04698044;0,03390368
1,257442;5,83357;1,079054;3,738764;5,338604;254,2133;294,8823;0;0,02696242;-1,6779;0,03390368
1,275541;5,833179;1,079728;3,739985;5,180252;254,2499;294,9756;0,07083628;0,02758497;2,030778;0,03518577
1,293642;5,833076;1,080051;3,740841;5,167904;254,2447;294,9918;0,04761122;0,02786518;-0,6415734;0,03604758
1,307481;5,833076;1,080051;3,740841;5,167904;254,2447;294,9918;0;0,02757024;-1,490646;0,03604758
1,324415;5,833076;1,080051;3,740841;5,167904;254,2447;294,9918;0;0,02721774;0;0,03604758
1,340662;5,833117;1,079131;3,745515;5,558373;254,4232;294,7513;0,2877171;0,03037469;8,671185;0,0407222
1,359763;5,833117;1,079131;3,745515;5,558373;254,4232;294,7513;0;0,029948;-8,139463;0,0407222
1,37403;5,833117;1,079131;3,745515;5,558373;254,4232;294,7513;0;0,02963704;0;0,0407222
1,407656;5,833117;1,079131;3,745515;5,558373;254,4232;294,7513;0;0,02892908;0;0,0407222
1,424317;5,833117;1,079131;3,745515;5,558373;254,4232;294,7513;0;0,02859069;0;0,0407222
1,44118;5,833117;1,079131;3,745515;5,558373;254,4232;294,7513;0;0,02825616;0;0,0407222
1,46089;5,833117;1,079131;3,745515;5,558373;254,4232;294,7513;0;0,02787493;0;0,0407222
1,474176;5,833001;1,077294;3,752814;5,554053;255,8847;294,4723;0,5494468;0,03257555;16,65189;0,04802208
