Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,287413;1,672249;-5,930357;18,85956;83,77926;0,7253844;-1;0;-1;0
0,3333333;-6,287224;1,672251;-5,930566;18,97609;83,6983;0,5671953;0,0008446804;0,0008446804;-1;0,0002815601
0,3704246;-6,279966;1,665723;-5,936215;19,61834;81,5313;357,5873;0,2479734;0,02559013;0,6671498;0,009479213
0,3923998;-6,279651;1,664825;-5,936114;20,68442;81,68954;358,4306;0,0150486;0,02499978;-3,943435;0,009809908
0,4071321;-6,279602;1,66457;-5,936044;21,48211;81,76552;358,8498;0,005828267;0,02430605;-0,2511839;0,009895773
0,4238347;-6,27958;1,664514;-5,936033;21,66202;81,82867;359,0161;0,001430002;0,02340454;-0,1399167;0,009919657
0,4405876;-6,279553;1,664449;-5,936019;21,9679;81,97734;359,3393;0,001794973;0,02258286;0,01090916;0,009949728
0,4568673;-6,279553;1,664449;-5,936019;21,9679;81,97734;359,3393;0;0,02177816;-0,05433945;0,009949728
0,4736863;-6,27953;1,664402;-5,936044;22,28485;82,25135;359,7869;0,002025666;0,02107681;0,06120077;0,009983798
0,4911435;-6,27952;1,664363;-5,936126;22,4838;82,47623;0,11531;0,004736397;0,02049601;0,07908497;0,01006648
0,5076153;-6,279529;1,664257;-5,936296;22,72135;82,70998;0,403189;0,01034933;0,02016676;0,1654319;0,01023695
0,5237685;-6,279575;1,664118;-5,936403;23,07174;82,80236;0,5329087;0,007190502;0,01976656;-0,09682227;0,0103531
0,5397569;-6,279593;1,663717;-5,9368;23,30356;82,96043;0,7007115;0,02489896;0,01991859;0,5509509;0,0107512
0,5568988;-6,279593;1,663717;-5,9368;23,30356;82,96043;0,7007115;0;0,01930548;-0,7515467;0,0107512
0,5750448;-6,27961;1,662747;-5,937581;23,64263;83,12353;0,8341187;0,04299983;0,02005317;1,218545;0,01153147
0,5902618;-6,279621;1,661908;-5,938094;23,84096;83,20857;0,8843344;0,03372503;0,02040564;-0,2779968;0,01204467
0,607228;-6,279611;1,661231;-5,938488;24,0165;83,25413;0,9121197;0,0232223;0,02048434;-0,3263417;0,01243866
0,623557;-6,279645;1,66084;-5,938713;24,25708;83,2513;0,9406444;0,01394716;0,02031315;-0,2785728;0,0126664
0,640505;-6,279652;1,660749;-5,938791;24,29642;83,26156;0,9609717;0,004630976;0,01989819;-0,2799588;0,01274489
0,6583111;-6,279652;1,660749;-5,938791;24,29642;83,26156;0,9609717;0;0,01935998;-0,1332496;0,01274489
0,6905015;-6,279788;1,660854;-5,939115;24,32937;83,31165;1,078259;0,01092754;0,01896687;0,2185661;0,01309665
0,7074236;-6,280077;1,661516;-5,939494;24,19132;83,35462;1,26117;0,0281338;0,01918615;0,3503442;0,01357273
0,7235011;-6,280418;1,662081;-5,939767;24,03226;83,41307;1,378432;0,02719852;0,0193642;-0,02834221;0,01401002
0,7407339;-6,280648;1,662351;-5,939868;24,01614;83,41677;1,397064;0,01459551;0,01925326;-0,3783518;0,01426154
0,7567465;-6,280648;1,662351;-5,939868;24,01614;83,41677;1,397064;0;0,01884586;-0,4390236;0,01426154
0,7740335;-6,281278;1,663149;-5,940493;23,82301;83,48461;1,497113;0,05129722;0,01957062;1,540472;0,01514832
0,7903041;-6,281384;1,663249;-5,940657;23,76667;83,49505;1,510309;0,01201455;0,01941506;-1,170605;0,0153438
0,8075106;-6,28162;1,663313;-5,94102;23,71624;83,51297;1,501076;0,02518963;0,01953811;0,3935561;0,01577723
0,8236257;-6,281722;1,663278;-5,941226;23,69518;83,52291;1,485418;0,01419883;0,01943364;-0,3298393;0,01600605
0,8578542;-6,28193;1,663076;-5,941743;23,67097;83,53419;1,418921;0,01630798;0,01930892;0,04189518;0,01656424
0,8735471;-6,282287;1,662517;-5,943006;23,6478;83,57349;1,189127;0,08358023;0,02046353;1,347564;0,01787586
0,8906906;-6,282348;1,662423;-5,943363;23,58966;83,61037;1,134377;0,02116718;0,02047707;-1,900729;0,01823874
0,9240156;-6,282424;1,662355;-5,943718;23,52332;83,65928;1,085607;0,01088605;0,02013117;-0,2037138;0,01860151
0,9571617;-6,282782;1,662375;-5,945057;23,16652;83,93423;0,9368721;0,04182574;0,02088244;0,4654612;0,01998787
0,9906257;-6,28302;1,662556;-5,945723;22,91006;84,15369;0,8487076;0,02111111;0,02089017;-0,3109833;0,02069434
1,007767;-6,28337;1,662734;-5,946296;22,56519;84,37933;0,7896414;0,03921648;0,02120188;0,3577744;0,02136656
1,023849;-6,283492;1,66273;-5,946451;22,47719;84,42362;0,7317786;0,01222516;0,02106088;-0,8124163;0,02156317
1,040694;-6,283492;1,66273;-5,946451;22,47719;84,42362;0,7317786;0;0,02072;-0,371287;0,02156317
1,057965;-6,283492;1,66273;-5,946451;22,47719;84,42362;0,7317786;0;0,02038175;0;0,02156317
1,074041;-6,283739;1,662513;-5,946576;22,40312;84,37881;0,5238664;0,01723146;0,0203346;0,51673;0,02184018
1,091064;-6,283822;1,662317;-5,946646;22,37242;84,36007;0,4499356;0,006380247;0,02011687;-0,3278335;0,0219488
1,116726;-6,283898;1,662088;-5,946714;22,34985;84,34079;0,3948017;0,00397516;0,01974595;-0,05634513;0,02205081
1,140693;-6,283938;1,661943;-5,946733;22,34078;84,32981;0,3726461;0,001859684;0,01937014;-0,04262653;0,02209538
1,174646;-6,284116;1,661312;-5,946675;22,34851;84,21838;0,2389634;0,005515823;0,01896968;0,06312357;0,02228266
1,19056;-6,284355;1,66079;-5,946439;22,54224;83,96427;0,03586304;0,02112368;0,01899847;0,3129842;0,02261883
1,209585;-6,284425;1,660642;-5,946373;22,58158;83,90057;359,9891;0,005052666;0,01877913;-0,459976;0,02271496
1,22417;-6,284648;1,660308;-5,946222;22,67392;83,75134;359,8945;0,01846131;0,01877535;0,3989497;0,02298422
1,240749;-6,284733;1,660224;-5,946182;22,68813;83,71368;359,8742;0,005686951;0,01860046;-0,4098991;0,02307851
1,258928;-6,284733;1,660224;-5,946182;22,68813;83,71368;359,8742;0;0,01833187;-0,1636174;0,02307851
1,27455;-6,285141;1,660089;-5,946113;22,72624;83,61864;359,8258;0,02650003;0,01843199;0,7840107;0,0234925
1,291223;-6,285377;1,660092;-5,946088;22,7987;83,55096;359,7888;0,01417803;0,01837706;-0,3815482;0,02372888
1,307949;-6,285746;1,660174;-5,946187;22,7949;83,5275;359,7798;0,02286846;0,0184345;0,2602013;0,02411138
1,324048;-6,285961;1,660255;-5,946281;22,78769;83,52435;359,7812;0,01457371;0,01838756;-0,2526943;0,02434601
1,341531;-6,28644;1,660475;-5,946536;22,7672;83,52776;359,7914;0,03102642;0,01855227;0,4899215;0,02488845
1,35729;-6,28644;1,660475;-5,946536;22,7672;83,52776;359,7914;0;0,01833687;-0,9333502;0,02488845
1,374927;-6,287547;1,661127;-5,947293;22,67401;83,60358;359,858;0,07606813;0,01907745;2,277753;0,0262301
1,391068;-6,287802;1,661264;-5,94751;22,64718;83,63572;359,882;0,0207066;0,01909635;-1,638973;0,02656432
1,408004;-6,288105;1,661356;-5,947668;22,68152;83,64853;359,891;0,02019947;0,01910962;-0,01533167;0,02690642
1,424764;-6,288696;1,66152;-5,948257;22,63267;83,77679;359,977;0,0498136;0,01947078;0,8788728;0,02774127
1,459578;-6,288826;1,661527;-5,948437;22,62494;83,8456;0,01438861;0,006359336;0,01915805;-0,8425733;0,02796266
1,491326;-6,289219;1,661405;-5,949149;22,69141;84,31097;0,2305483;0,02562636;0,01929576;0,2894564;0,02877627
