Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,810161;1,644227;-1,371273;333,6855;98,80599;343,0597;-1;0;-1;0
0,3333333;-6,810161;1,644227;-1,371273;333,6855;98,80599;343,0597;0;0;-1;0
0,3696367;-6,828358;1,619971;-1,368022;326,769;94,73296;356,3702;0,5091717;0,05000765;1,377492;0,01848466
0,3945665;-6,828139;1,61971;-1,368125;325,5378;95,01614;355,7831;0,009675445;0,04745935;-8,157279;0,01872587
0,4120106;-6,827962;1,619783;-1,368483;325,2159;94,73592;356,1022;0,02291528;0,04642018;0,3124526;0,01912561
0,4282709;-6,827689;1,619852;-1,369064;324,9225;94,36218;356,5381;0,03945416;0,04615569;0,4907039;0,01976714
0,4452705;-6,827499;1,619865;-1,369458;324,7924;94,16341;356,7615;0,02575647;0,04537689;-0,4118379;0,02020499
0,4621573;-6,827012;1,619832;-1,370552;324,6413;93,77679;357,1194;0,07093829;0,04631088;1,333332;0,02140291
0,4793366;-6,826715;1,61977;-1,37119;324,6018;93,58558;357,2683;0,04096036;0,04611912;-0,8799926;0,02210658
0,4960117;-6,826007;1,619448;-1,372356;324,3905;93,24683;357,6046;0,08176029;0,04731731;1,205159;0,02346994
0,5132918;-6,826007;1,619448;-1,372356;324,3905;93,24683;357,6046;0;0,04572437;-2,407888;0,02346994
0,5457571;-6,824829;1,618652;-1,374191;324,1123;92,81995;358,0328;0,06717049;0,04700013;1,350286;0,02565065
0,5777902;-6,823146;1,617;-1,376743;323,8773;92,4073;358,4792;0,0954465;0,04968603;0,4383988;0,0287081
0,5924268;-6,821863;1,615358;-1,378764;323,8021;92,21771;358,7314;0,1635357;0,05249881;1,458961;0,0311017
0,6091533;-6,821015;1,614085;-1,380073;323,8042;92,12032;358,907;0,09324764;0,05361772;-2,24111;0,03266141
0,6256514;-6,820606;1,613418;-1,380713;323,8224;92,07875;358,9985;0,04603368;0,05341773;-1,421055;0,03342088
0,6425213;-6,819796;1,612029;-1,381986;323,8788;92,01658;359,1687;0,08942894;0,05436323;1,300505;0,03492953
0,660539;-6,819065;1,610721;-1,383191;323,9695;91,97848;359,3515;0,07822081;0,055014;-0,3212637;0,03633889
0,6795708;-6,818735;1,610138;-1,383756;324,0409;91,97824;359,4387;0,03437071;0,05443588;-1,183554;0,03699303
0,6930535;-6,818034;1,608999;-1,384767;324,1471;92,02017;359,5076;0,09131662;0,05515336;1,7514;0,03822422
0,7090488;-6,818034;1,608999;-1,384767;324,1471;92,02017;359,5076;0;0,05390916;-3,097787;0,03822422
0,7261211;-6,816712;1,607161;-1,386529;324,3853;92,26817;359,4578;0,1289883;0,0556744;3,90074;0,04042635
0,7693572;-6,816387;1,606761;-1,386931;324,449;92,36752;359,4074;0,01196254;0,05321789;-1,940455;0,04094357
0,7946511;-6,814737;1,604706;-1,388717;324,7936;93,01466;358,9724;0,09612224;0,05458355;1,228072;0,04337487
0,8119645;-6,814063;1,603754;-1,389308;324,9248;93,26984;358,7941;0,05177174;0,05452359;-1,040913;0,04427122
