Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,056057;1,550935;-1,23025;13,79099;105,7045;358,0773;-1;0;-1;0
0,3333333;-6,056055;1,55085;-1,229289;13,98174;105,5952;358,1876;0,002881413;0,002881413;-1;0,0009604712
0,3843013;-6,060055;1,55232;-1,224292;17,47192;105,2091;3,177176;0,1255828;0,0191547;0,3192844;0,007361176
0,423091;-6,06066;1,551163;-1,224803;17,60147;105,4369;3,429018;0,02041286;0,01927005;-1,17171;0,008152985
0,4558093;-6,061154;1,550122;-1,225081;17,62305;105,6006;3,58125;0,01733793;0,01913136;-0,04300125;0,008720253
0,4701718;-6,061493;1,549491;-1,225202;17,65387;105,6945;3,654442;0,02506915;0,01931274;0,1642117;0,009080308
0,4872378;-6,061592;1,549332;-1,225222;17,66357;105,7264;3,68597;0,005870059;0,0188419;-0,6108811;0,009180487
0,5035458;-6,061592;1,549332;-1,225222;17,66357;105,7264;3,68597;0;0,01823168;-0,1758873;0,009180487
0,5208884;-6,061966;1,548939;-1,225242;17,69463;105,7993;3,757058;0,02161601;0,01834436;0,642366;0,009555366
0,5367858;-6,062062;1,548882;-1,225222;17,69726;105,8063;3,764901;0,006186984;0,01798431;-0,4641701;0,009653723
0,5541202;-6,062278;1,548759;-1,225187;17,63256;105,7833;3,750146;0,01259921;0,01781585;0,1929545;0,009872123
0,5703927;-6,062517;1,548705;-1,225095;17,62264;105,7828;3,752441;0,01575996;0,0177572;0,09405071;0,01012858
0,6031817;-6,062517;1,548705;-1,225095;17,62264;105,7828;3,752441;0;0,01679192;-0,3212288;0,01012858
0,6200762;-6,063123;1,548618;-1,224772;17,53945;105,803;3,800882;0,04064476;0,01744181;0,8180735;0,01081525
0,6377231;-6,063369;1,548621;-1,224688;17,46547;105,8232;3,834485;0,01470601;0,0173661;-0,7509462;0,01107477
0,672233;-6,063477;1,548627;-1,224661;17,42189;105,8373;3,854567;0,003236461;0,01664074;-0,219905;0,01118646
0,6863561;-6,063884;1,548671;-1,224663;17,27892;105,9112;3,930134;0,02880036;0,01689095;0,5256494;0,0115932
0,7038964;-6,063884;1,548671;-1,224663;17,27892;105,9112;3,930134;0;0,01647004;-0,90958;0,0115932
0,7205956;-6,064142;1,548737;-1,224741;17,1112;106,0128;4,010816;0,01615921;0,01646284;0,4719469;0,01186305
0,7374425;-6,064239;1,548778;-1,224786;17,05194;106,0465;4,032563;0,006309165;0,01623088;-0,2936273;0,01196934
0,7561181;-6,064427;1,548889;-1,224884;16,89364;106,1229;4,072013;0,01137746;0,01611101;0,1426783;0,01218182
0,7705405;-6,064624;1,549066;-1,224994;16,67989;106,1998;4,093704;0,01567029;0,01610276;0,1297006;0,01240783
0,786911;-6,064727;1,549182;-1,225046;16,53697;106,2397;4,1016;0,007014755;0,01591369;-0,2810889;0,01252266
0,8057398;-6,064727;1,549182;-1,225046;16,53697;106,2397;4,1016;0;0,01554182;-0,1992869;0,01252266
0,8369957;-6,064727;1,549182;-1,225046;16,53697;106,2397;4,1016;0;0,01496144;0;0,01252266
0,853371;-6,066312;1,552432;-1,224952;13,76678;106,167;3,794323;0,09699272;0,01653553;2,036327;0,01411095
0,8710981;-6,06632;1,552462;-1,224939;13,74411;106,1636;3,791948;0,0008500033;0,01621633;-2,819238;0,01412601
0,8870643;-6,066368;1,552554;-1,224896;13,71209;106,1534;3,783095;0,004030315;0,01599699;0,09439017;0,01419036
0,9041617;-6,066368;1,552554;-1,224896;13,71209;106,1534;3,783095;0;0,0156945;-0,1218959;0,01419036
0,9210375;-6,066616;1,553014;-1,224657;13,58696;106,0736;3,704193;0,02040218;0,01578075;0,6005372;0,01453467
0,9368303;-6,066841;1,553429;-1,224443;13,45194;105,9619;3,591249;0,01966421;0,01584622;-0,02258967;0,01484522
0,9547962;-6,066956;1,553642;-1,224331;13,39271;105,889;3,510735;0,008943809;0,01571634;-0,3175596;0,0150059
0,9900748;-6,066956;1,553642;-1,224331;13,39271;105,889;3,510735;0;0,01515633;-0,1679761;0,0150059
1,021794;-6,068207;1,555629;-1,222469;12,0206;104,4133;2,359466;0,07072005;0,01688118;1,055556;0,01724909
1,037842;-6,068207;1,555629;-1,222469;12,0206;104,4133;2,359466;0;0,01662015;-1,480514;0,01724909
1,071441;-6,068978;1,556517;-1,2219;11,41739;103,6375;1,598227;0,02852269;0,01699339;0,574513;0,01820742
1,087132;-6,069268;1,556805;-1,222203;11,93829;103,3909;1,039407;0,0267328;0,01713397;-0,03631366;0,01862688
1,103547;-6,069268;1,556805;-1,222203;11,93829;103,3909;1,039407;0;0,0168791;-0,8326284;0,01862688
1,121281;-6,069323;1,556825;-1,222224;11,92886;103,3848;0,9927164;0,003303661;0,01666439;0,09674207;0,01868547
1,137929;-6,069339;1,556823;-1,222224;11,92115;103,3859;0,9890836;0,0009742774;0,01643485;-0,06775131;0,01870169
1,154393;-6,069382;1,556809;-1,222221;11,90646;103,3858;0,9831543;0,002615596;0,01623775;0,04956863;0,01874475
1,188351;-6,069396;1,556799;-1,222219;11,9067;103,3841;0,9789464;0,0004093864;0,01578544;-0,04375432;0,01875865
1,204684;-6,069519;1,556769;-1,222199;11,81846;103,3668;0,9489226;0,007635333;0,01567495;0,1436842;0,01888336
1,221215;-6,069519;1,556769;-1,222199;11,81846;103,3668;0,9489226;0;0,01546276;-0,2323348;0,01888336
1,255178;-6,069605;1,556736;-1,222188;11,75059;103,3335;0,8867116;0,002562086;0,01511369;0,05073985;0,01897037
1,271903;-6,069705;1,556667;-1,222179;11,60093;103,2806;0,7646698;0,00601053;0,01499399;0,06803302;0,0190709
1,288057;-6,069732;1,556631;-1,222183;11,57421;103,2668;0,7265307;0,001639486;0,0148265;-0,1329429;0,01909738
1,304825;-6,069785;1,556542;-1,222204;11,52528;103,2354;0,6362632;0,00342458;0,01467998;0,05422128;0,01915481
1,322538;-6,069785;1,556542;-1,222204;11,52528;103,2354;0,6362632;0;0,01448336;-0,09931707;0,01915481
1,339522;-6,069848;1,556354;-1,222297;11,48799;103,1843;0,4690872;0,00661892;0,01438365;0,1907632;0,01926722
1,35569;-6,069893;1,556147;-1,22247;11,50203;103,1026;0,2359587;0,01104563;0,01434384;0,1335305;0,0194458
1,373385;-6,069903;1,556067;-1,222529;11,49777;103,0828;0,1745424;0,003382468;0,01420261;-0,2263024;0,01950565
1,388965;-6,069924;1,555982;-1,222594;11,48044;103,0684;0,1136443;0,004372754;0,01409235;0,02976075;0,01957378
1,405807;-6,069966;1,555827;-1,222746;11,43233;103,0412;-0,0002460733;0,009389471;0,01403601;0,1547316;0,01973192
1,42184;-6,069966;1,555827;-1,222746;11,43233;103,0412;-0,0002460733;0;0,01387773;-0,2856066;0,01973192
1,43846;-6,070034;1,555601;-1,222991;11,34453;102,9981;359,8234;0,01531359;0,01389432;0,4689783;0,01998642
1,457307;-6,070085;1,555461;-1,22316;11,28464;102,9716;359,7152;0,009356252;0,01383563;-0,1679679;0,02016276
1,472163;-6,07014;1,555361;-1,223292;11,17645;102,9503;359,627;0,009637136;0,01379326;0,008334105;0,02030593
1,489097;-6,070168;1,555313;-1,223357;11,12784;102,9382;359,5825;0,004189098;0,01368404;-0,171377;0,02037687
