Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0091306;0;0;0;0;90;0;0;0;0;-1;-1
0,3424639;0;0;0;0;90;0;0;0;0;-1;-1
0,3718082;4,752274;0,05004369;4,13003;3,668348;75,12852;0,6991828;0;0;0;-1;-1
0,3896555;4,750385;0,04871737;4,127817;1,732454;76,27442;1,154729;0;0,007645822;0;-1;-1
0,4011738;4,749222;0,04847575;4,127577;0,7006307;76,91299;1,089105;0;0,01044989;0;-1;-1
0,4135721;4,748738;0,0482078;4,127449;0,2851914;77,16064;0,9755049;0;0,01136755;0;-1;-1
0,4286799;4,748738;0,0482078;4,127449;0,2851914;77,16064;0,9755049;0;0,01095821;0;-1;-1
0,4410899;4,747981;0,04724935;4,127583;359,9435;77,4288;0,8761119;0;0,01242341;0;-1;-1
0,4525508;4,748524;0,04618179;4,127763;359,1887;76,42433;359,4004;0;0,01339317;0;-1;-1
0,4681145;4,748524;0,04618179;4,127763;359,1887;76,42433;359,4004;0;0,01293902;0;-1;-1
0,4810784;4,747961;0,04693683;4,128438;0,3042612;77,01157;0,3180036;0;0,01444514;0;-1;-1
0,4917123;4,747148;0,04784564;4,12929;0,01791238;76,34315;358,6359;0;0,01656733;0;-1;-1
0,5053558;4,747148;0,04784564;4,12929;0,01791238;76,34315;358,6359;0;0,01611182;0;-1;-1
0,5209628;4,747435;0,04686308;4,128334;359,9078;77,83509;359,6921;0;0,01757145;0;-1;-1
0,5332193;4,747322;0,04706178;4,12804;359,6613;77,95187;359,4038;0;0,01776018;0;-1;-1
0,5459257;4,747322;0,04706178;4,12804;359,6613;77,95187;359,4038;0;0,01733978;0;-1;-1
0,5570627;4,746772;0,04759064;4,127577;358,9819;78,06869;359,0616;0;0,01829905;0;-1;-1
0,5657884;4,746772;0,04759064;4,127577;358,9819;78,06869;359,0616;0;0,01801221;0;-1;-1
0,5780423;4,746422;0,04794303;4,127522;358,5854;77,97144;358,8512;0;0,01824791;0;-1;-1
0,589646;4,746422;0,04794303;4,127522;358,5854;77,97144;358,8512;7,548256E-07;0,01788316;0;-1;-1
0,6064177;4,746278;0,04830487;4,127478;358,2533;77,95932;358,8963;45,18993;0,01763228;0;-1;-1
0,6208863;4,746226;0,04841935;4,127898;358,1285;78,29037;359,2404;0,04495345;0,01790797;1;6,290068;-1,606418
0,632731;4,746284;0,04877749;4,127713;357,9709;77,69774;359,0311;0,02687442;0,01787883;1;6,290068;-1,606418
0,642839;4,746284;0,04877749;4,127713;357,9709;77,69774;359,0311;0,01053642;0,01759365;1;6,290068;-1,606418
