Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
14,07041;0,3382831;0,05654715;4,228285;355,7885;88,17148;3,626657;1,702562E-09;0,5546309;9;0,8005189;0,6033685;0,7543025
14,40374;-0,2910011;0,09398593;4,554666;18,74528;117,6242;1,032852;0,2001786;0,5910508;9;0,8005189;0,6033685;0,7543025
14,42628;-0,3075378;0,09974574;4,578835;21,24008;120,036;359,1851;0,1195179;0,5921588;9;0,8005189;0,6033685;0,7543025
14,44446;-0,3157847;0,09876916;4,593961;22,35643;124,8033;0,3881901;0,08697636;0,5926064;9;0,8005189;0,6033685;0,7543025
14,45748;-0,3202636;0,09033062;4,601391;18,70258;128,1204;0,2033918;0,08469042;0,5926731;9;0,8005189;0,6033685;0,7543025
14,47177;-0,3202636;0,09033062;4,601391;18,70258;128,1204;0,2033918;5,384726E-09;0,5920873;9;0,8005189;0,6033685;0,7543025
14,48578;-0,322366;0,08077931;4,605431;14,41344;129,6665;358,9129;0,0681655;0,5918286;9;0,8005189;0,6033685;0,7543025
14,49725;-0,3274454;0,07153551;4,610498;10,33237;130,1842;359,9716;0,09224517;0,5918555;9;0,8005189;0,6033685;0,7543025
14,5114;-0,3274454;0,07153551;4,610498;10,33237;130,1842;359,9716;0,001281394;0,5912776;9;0,8005189;0,6033685;0,7543025
14,52321;-0,3315851;0,06389473;4,614265;6,630983;129,9886;0,7495348;0,07454158;0,5911822;9;0,8005189;0,6033685;0,7543025
14,54015;-0,3344781;0,06089023;4,615407;4,404915;129,5039;0,1627396;0,02530593;0,5907068;9;0,8005189;0,6033685;0,7543025
14,5509;-0,3344781;0,06089023;4,615407;4,404915;129,5039;0,1627396;5,637885E-09;0,5902697;9;0,8005189;0,6033685;0,7543025
14,56343;-0,3354641;0,05935775;4,615822;3,090569;129,2853;359,3913;0,03393749;0,5898349;9;0,8005189;0,6033685;0,7543025
14,57987;-0,3369481;0,0579223;4,616467;2,246685;129,0298;359,2799;0,01503334;0,5892803;9;0,8005189;0,6033685;0,7543025
14,593;-0,3369481;0,0579223;4,616467;2,246685;129,0298;359,2799;5,66239E-09;0,5887494;9;0,8005189;0,6033685;0,7543025
14,60384;-0,3379604;0,05687924;4,616592;1,503806;128,842;358,9232;0,01276115;0,5883818;9;0,8005189;0,6033685;0,7543025
14,61427;-0,3379604;0,05687924;4,616592;1,503806;128,842;358,9232;5,727508E-09;0,5879614;9;0,8005189;0,6033685;0,7543025
14,62328;-0,338577;0,05620247;4,616735;1,044134;128,7116;358,6429;0,009855722;0,5876421;9;0,8005189;0,6033685;0,7543025
14,6351;-0,338577;0,05620247;4,616735;1,044134;128,7116;358,6429;5,759162E-09;0,5871673;9;0,8005189;0,6033685;0,7543025
14,64458;-0,3389873;0,05579345;4,616847;0,8226728;128,7088;358,596;0,2020955;0,5868155;9;0,8005189;0,6033685;0,7543025
14,65407;-0,3389873;0,05579345;4,616847;0,8226728;128,7088;358,596;0,2939467;0,5864351;9;0,8005189;0,6033685;0,7543025
14,66418;-0,3390628;0,0554953;4,616957;0,6241874;128,6999;358,4653;0,2182035;0,5860395;9;0,8005189;0,6033685;0,7543025
