Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
14,07041;-0,06249782;1,646451;4,303475;11,41471;295,8465;3,285311;1,325282;0,5777477;8,12008
14,40374;-0,2368767;1,627337;4,468598;13,25121;315,2409;3,342194;0,7204605;0,581054;8,360233
14,42628;-0,2455189;1,624251;4,480202;13,59029;315,8002;3,296786;0,6420999;0,5811494;8,374701
14,44446;-0,2539271;1,620947;4,492269;13,80061;316,346;3,385195;0,8086517;0,5814362;8,389409
14,45748;-0,2618406;1,618005;4,504422;13,90352;316,6754;3,436723;1,114471;0,5819165;8,403912
14,47177;-0,2618406;1,618005;4,504422;13,90352;316,6754;3,436723;0;0,5813413;8,403912
14,48578;-0,2697835;1,615686;4,516645;13,74277;316,7493;3,187503;1,040247;0,5817857;8,418489
14,49725;-0,2774091;1,61408;4,52931;13,71507;316,9951;2,984618;1,289353;0,5823459;8,433272
14,5114;-0,2774091;1,61408;4,52931;13,71507;316,9951;2,984618;0;0,5817773;8,433272
14,52321;-0,2853008;1,613672;4,542341;13,68958;317,0129;2,721411;1,290201;0,5823539;8,448506
14,54015;-0,2933815;1,614189;4,555496;13,65698;316,9102;2,368125;0,9114161;0,5827377;8,463945
14,5509;-0,2933815;1,614189;4,555496;13,65698;316,9102;2,368125;0;0,5823065;8,463945
14,56343;-0,3013799;1,615441;4,568904;13,6222;316,8558;1,989297;1,246081;0,5828782;8,479558
14,57987;-0,3090556;1,616939;4,582253;13,75941;316,8338;1,627597;0,9367599;0,5832776;8,494957
14,593;-0,3090556;1,616939;4,582253;13,75941;316,8338;1,627597;0;0,5827521;8,494957
14,60384;-0,3164434;1,618848;4,595175;14,02439;316,8977;1,218304;1,373311;0,5833395;8,509842
14,61427;-0,3164434;1,618848;4,595175;14,02439;316,8977;1,218304;0;0,5829227;8,509842
14,62328;-0,3234969;1,62101;4,607577;14,01174;316,8632;0,9539217;1,583087;0,5835397;8,524109
14,6351;-0,3234969;1,62101;4,607577;14,01174;316,8632;0,9539217;0;0,5830683;8,524109
14,64458;-0,3304169;1,623311;4,619425;14,1045;316,6283;0,4691423;1,446148;0,5836281;8,53783
14,65407;-0,3304169;1,623311;4,619425;14,1045;316,6283;0,4691423;0;0,5832497;8,53783
14,66418;-0,3373117;1,625388;4,630902;13,83271;316,642;0,1310212;1,324538;0,5837613;8,551219
14,67524;-0,3373117;1,625388;4,630902;13,83271;316,642;0,1310212;0;0,583321;8,551219
14,68599;-0,3438397;1,627445;4,642065;13,53401;316,7343;359,7877;1,202944;0,583775;8,564151
14,6973;-0,3508185;1,62939;4,652805;13,33025;316,7864;359,4834;1,132241;0,5841976;8,57696
14,7078;-0,3508185;1,62939;4,652805;13,33025;316,7864;359,4834;0;0,5837801;8,57696
14,71815;-0,3577857;1,630848;4,663671;13,19015;317,0172;359,3989;1,24689;0,584247;8,589868
14,73444;-0,3577857;1,630848;4,663671;13,19015;317,0172;359,3989;0;0,5836006;8,589868
14,74816;-0,3682256;1,63239;4,679669;13,52841;317,3369;359,1759;1,392389;0,5843539;8,608971
14,75722;-0,3716772;1,632789;4,684919;13,56573;317,4997;359,1869;0,6935393;0,584421;8,615254
14,76864;-0,3716772;1,632789;4,684919;13,56573;317,4997;359,1869;0;0,5839683;8,615254
14,77976;-0,3785403;1,633587;4,695277;13,97576;317,7757;359,1494;1,117745;0,5843702;8,627679
14,79122;-0,3785403;1,633587;4,695277;13,97576;317,7757;359,1494;0;0,583917;8,627679
14,80075;-0,3852059;1,634511;4,705414;14,2241;318,0464;359,2071;1,273213;0,5843613;8,639812
14,8246;-0,3915469;1,635602;4,715472;14,43713;318,3892;359,2434;0,49836;0,5842227;8,651701
14,83724;-0,3945849;1,636247;4,720526;14,5463;318,5392;359,2343;0,4668726;0,5841227;8,657598
14,84711;-0,3945849;1,636247;4,720526;14,5463;318,5392;359,2343;0;0,5837337;8,657598
14,85561;-0,3945849;1,636247;4,720526;14,5463;318,5392;359,2343;0;0,5833993;8,657598
14,86739;-0,403225;1,638322;4,735703;14,81844;319,1477;359,2263;1,482321;0,5841124;8,675062
14,88371;-0,4088449;1,639401;4,746034;15,13339;319,6488;359,3003;0,720643;0,5842623;8,686823
