Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0144601;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,3477934;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,3848373;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,3976827;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,4070673;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,4173873;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,4284742;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,442456;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,4551115;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,4657163;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,4785204;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,4898922;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,5022197;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,5236871;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,5388744;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,5538837;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,5626005;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,5725181;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,5818226;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,5915049;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,6037648;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,616828;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,6258716;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,6435405;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,6534358;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,6651943;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,6776688;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,687011;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,6973949;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,7071088;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,71952;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,7339758;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,7441671;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,7551964;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,7647874;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,7744889;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,7841126;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,7959024;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,8051848;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,8197911;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,8302611;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,8403678;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,8533929;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,8629111;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,877003;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,8864503;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,8969332;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,9068804;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,9168607;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,9270547;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,9363785;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,945199;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,959749;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,9729801;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,9821419;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
0,9961659;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,005797;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,026935;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,041451;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,058903;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,072515;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,082265;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,09201;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,101085;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,112226;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,129486;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,142823;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,165578;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,180659;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,194537;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,204578;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,225224;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,245902;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,257661;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,267429;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,284865;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,298212;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,307492;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,319472;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,335256;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,344469;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,355648;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,365476;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,378209;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,397667;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,412385;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,424454;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,440342;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,454308;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,465829;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,475618;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,485599;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,496966;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,505907;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,534459;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,548113;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,558375;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,569803;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,581502;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,591938;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,60149;4,678407;0,07497931;4,126449;346,5181;87,75266;0,5373611;0;0;0;-1;-1
1,611204;3,96265;0,05604795;4,028576;357,2036;7,826386;3,322631;16,81926;0,452432;0;-1;-1
1,622905;3,96265;0,05604795;4,028576;357,2036;7,826386;3,322631;0;0,4491407;1;6,238195;-2,611204
1,637193;3,96241;0,0568473;4,027804;356,7143;7,466241;3,21272;0,01845951;0,4456846;1;6,238195;-2,611204
1,647144;3,96241;0,0568473;4,027804;356,7143;7,466241;3,21272;0;0,4429682;1;6,238195;-2,611204
1,658905;3,962088;0,05747795;4,027284;356,4914;7,166016;3,13767;0,0176963;0,4401719;1;6,238195;-2,611204
1,67084;3,961586;0,05801737;4,026473;356,526;6,611275;2,936889;0,02213464;0,4375762;1;6,238195;-2,611204
1,681683;3,961586;0,05801737;4,026473;356,526;6,611275;2,936889;0;0,4347304;1;6,238195;-2,611204
1,691758;3,960874;0,05852687;4,02527;356,8228;6,056454;2,731765;0,0363118;0,4329524;1;6,238195;-2,611204
1,70221;3,960874;0,05852687;4,02527;356,8228;6,056454;2,731765;0;0,4302714;1;6,238195;-2,611204
1,713881;3,959542;0,05836512;4,023077;357,8125;5,580842;2,607893;0,05359725;0,4288259;1;6,238195;-2,611204
1,724344;3,959542;0,05836512;4,023077;357,8125;5,580842;2,607893;0;0,4262018;1;6,238195;-2,611204
1,740172;3,959542;0,05836512;4,023077;357,8125;5,580842;2,607893;0;0,4222926;1;6,238195;-2,611204
1,753348;3,955557;0,05690194;4,015492;0,9085417;3,905451;2,716465;0,167442;0,4240203;1;6,238195;-2,611204
1,765086;3,955557;0,05690194;4,015492;0,9085417;3,905451;2,716465;0;0,4211773;1;6,238195;-2,611204
1,776569;3,952408;0,05558018;4,011266;1,503151;3,177576;2,728651;0,1204727;0,4214233;1;6,238195;-2,611204
1,787469;3,952408;0,05558018;4,011266;1,503151;3,177576;2,728651;0;0,4188327;1;6,238195;-2,611204
1,796724;3,949731;0,05536303;4,009454;0,5092216;2,298616;3,379868;0,09035851;0,4184714;1;6,238195;-2,611204
1,806255;3,949731;0,05536303;4,009454;0,5092216;2,298616;3,379868;0;0,4162455;1;6,238195;-2,611204
1,827136;3,949731;0,05536303;4,009454;0,5092216;2,298616;3,379868;18,31613;0,4114505;1;6,238195;-2,611204
1,837366;3,949731;0,05536303;4,009454;0,5092216;2,298616;3,379868;0;0,4091415;1;6,238195;-2,611204
1,846715;3,949731;0,05536303;4,009454;0,5092216;2,298616;3,379868;0,01975567;0,4070539;1;6,238195;-2,611204
1,856461;3,949731;0,05536303;4,009454;0,5092216;2,298616;3,379868;0;0,4049001;1;6,238195;-2,611204
1,867243;3,949731;0,05536303;4,009454;0,5092216;2,298616;3,379868;0,01885018;0,4025439;1;6,238195;-2,611204
1,885859;3,949731;0,05536303;4,009454;0,5092216;2,298616;3,379868;0,0224804;0,3985397;1;6,238195;-2,611204
1,898536;3,949731;0,05536303;4,009454;0,5092216;2,298616;3,379868;0;0,395858;1;6,238195;-2,611204
1,911283;3,949731;0,05536303;4,009454;0,5092216;2,298616;3,379868;0,03573135;0,3931978;1;6,238195;-2,611204
1,921327;3,949731;0,05536303;4,009454;0,5092216;2,298616;3,379868;0;0,3911266;1;6,238195;-2,611204
1,938615;3,949731;0,05536303;4,009454;0,5092216;2,298616;3,379868;0,05175542;0,3876125;1;6,238195;-2,611204
1,95163;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0,04179868;0,3862037;1;6,238195;-2,611204
1,960968;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,384351;1;6,238195;-2,611204
1,97481;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0,1562039;0,3816371;1;6,238195;-2,611204
1,984952;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3796728;1;6,238195;-2,611204
1,995887;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0,1138926;0,3775776;1;6,238195;-2,611204
2,004941;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3758601;1;6,238195;-2,611204
2,015958;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0,08511174;0,3737911;1;6,238195;-2,611204
2,026439;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,371844;1;6,238195;-2,611204
2,037343;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3698395;1;6,238195;-2,611204
2,046713;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3681345;1;6,238195;-2,611204
2,063075;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3651942;1;6,238195;-2,611204
2,079905;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3622184;1;6,238195;-2,611204
2,091733;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,360156;1;6,238195;-2,611204
2,103631;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3581049;1;6,238195;-2,611204
2,114818;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3561975;1;6,238195;-2,611204
2,123814;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3546784;1;6,238195;-2,611204
2,135642;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3527006;1;6,238195;-2,611204
2,146041;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,35098;1;6,238195;-2,611204
2,156256;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0,04566052;0,3493059;1;6,238195;-2,611204
2,165916;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3477377;1;6,238195;-2,611204
2,175606;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3461785;1;6,238195;-2,611204
2,18678;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3443978;1;6,238195;-2,611204
2,197777;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3426632;1;6,238195;-2,611204
2,208047;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3410588;1;0,740167;0,3846823
2,231233;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3374916;1;0,740167;0,3846823
2,244248;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3355216;1;0,740167;0,3846823
2,256703;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,333658;1;0,740167;0,3846823
2,265861;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3323008;1;0,740167;0,3846823
2,283918;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3296568;1;0,740167;0,3846823
2,295681;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3279569;1;0,740167;0,3846823
2,305415;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3265634;1;0,740167;0,3846823
2,318057;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3247713;1;0,740167;0,3846823
2,333569;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3225989;1;0,740167;0,3846823
2,355618;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3195607;1;0,740167;0,3846823
2,366627;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3180651;1;0,740167;0,3846823
2,376809;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3166941;1;0,740167;0,3846823
2,387298;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3152943;1;0,740167;0,3846823
2,402765;3,947467;0,05560303;4,009942;358,447;359,2502;3,218593;0;0,3132524;1;0,740167;0,3846823
2,417121;3,948127;0,05640551;4,008795;357,4428;359,0914;2,994263;0,02383549;0,3119313;1;0,740167;0,3846823
2,426966;3,948127;0,05640551;4,008795;357,4428;359,0914;2,994263;0;0,3106583;1;0,740167;0,3846823
2,436806;3,948358;0,0576961;4,008192;356,6436;359,0907;2,738377;0,03258807;0,3096629;1;0,740167;0,3846823
2,446207;3,948358;0,0576961;4,008192;356,6436;359,0907;2,738377;0;0,3084658;1;0,740167;0,3846823
2,456512;3,948481;0,05913911;4,0072;355,8659;358,851;2,063472;0,03808399;0,3075733;1;0,740167;0,3846823
2,466133;3,948481;0,05913911;4,0072;355,8659;358,851;2,063472;0;0,3063663;1;0,740167;0,3846823
2,495958;3,948386;0,06195736;4,005596;354,5578;358,444;1,452361;0,02400992;0,3033319;1;0,740167;0,3846823
2,506269;3,948386;0,06195736;4,005596;354,5578;358,444;1,452361;0;0,3020767;1;0,740167;0,3846823
2,525349;3,949527;0,0698559;3,997978;352,8947;358,4375;3,884291;0,1237965;0,302849;1;0,740167;0,3846823
2,541529;3,94817;0,07311493;3,991957;353,5851;357,5261;4,194928;0,09302615;0,3033522;1;0,740167;0,3846823
2,559657;3,94817;0,07311493;3,991957;353,5851;357,5261;4,194928;0;0,3011917;1;0,740167;0,3846823
2,577481;3,944703;0,07634534;3,97268;354,6423;356,8865;4,541028;0,2274144;0,3067389;1;0,740167;0,3846823
2,587047;3,944703;0,07634534;3,97268;354,6423;356,8865;4,541028;0;0,3055983;2;3,183539;-1,596399
2,6048;3,944647;0,07957299;3,959312;351,4139;359,2981;2,360804;0,1586704;0,3086646;2;3,183539;-1,596399
2,615623;3,941882;0,07691264;3,943879;351,0831;359,8885;1,838021;0,3139514;0,3134079;2;3,183539;-1,596399
2,624625;3,941882;0,07691264;3,943879;351,0831;359,8885;1,838021;3,208698E-09;0,3123269;2;3,183539;-1,596399
2,646754;3,938843;0,0727757;3,926048;351,3858;0,04179429;1,793543;0,172571;0,3165729;2;3,183539;-1,596399
2,657661;3,93588;0,06984417;3,906178;352,1072;0,6393227;1,133173;0,3824579;0,3228671;2;3,183539;-1,596399
2,669532;3,93588;0,06984417;3,906178;352,1072;0,6393227;1,133173;0,02244495;0,3214236;2;3,183539;-1,596399
2,681028;3,932165;0,06840078;3,87272;354,2785;1,174106;0,3638751;0,6170279;0,3326623;2;3,183539;-1,596399
2,699627;3,931008;0,06831004;3,860739;355,3884;1,179389;0,2328994;0,1232159;0,334841;2;3,183539;-1,596399
2,714029;3,928416;0,06814297;3,835504;358,0444;0,8810962;0,1694333;0,3529774;0,3424513;2;3,183539;-1,596399
2,727829;3,928416;0,06814297;3,835504;358,0444;0,8810962;0,1694333;0,03360026;0,3407097;2;3,183539;-1,596399
2,738415;3,926219;0,06881283;3,809799;0,2463139;0,6744397;359,8174;0,4804582;0,3488567;2;3,183539;-1,596399
2,747956;3,926219;0,06881283;3,809799;0,2463139;0,6744397;359,8174;0,02144448;0,3476391;2;3,183539;-1,596399
2,75844;3,924104;0,07000995;3,783534;2,379765;0,1547611;359,276;0,5325148;0,3559135;2;3,183539;-1,596399
2,771549;3,924104;0,07000995;3,783534;2,379765;0,1547611;359,276;0,1210942;0,3542213;2;3,183539;-1,596399
2,780912;3,921332;0,07308894;3,744339;5,220496;359,7817;358,5659;0,8308424;0,3672257;2;3,183539;-1,596399
2,790612;3,920835;0,07477763;3,731162;6,16511;359,6355;357,8163;0,3056916;0,3706926;2;3,183539;-1,596399
2,801167;3,920835;0,07477763;3,731162;6,16511;359,6355;357,8163;0,2561877;0,3692886;2;3,183539;-1,596399
2,811604;3,919167;0,07743407;3,706117;7,523362;359,9295;357,8003;0,5738078;0,3768842;2;3,183539;-1,596399
2,821928;3,919167;0,07743407;3,706117;7,523362;359,9295;357,8003;0,1832263;0,3754983;2;3,183539;-1,596399
