Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0169614;4,864389;1,50568;4,025082;17,88727;194,3786;355,3489;-1;0;0
0,3502947;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0,05070086;0,05070086;0,01690029
0,3761895;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,04704611;0,01690029
0,3922872;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,04502831;0,01690029
0,4030777;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,04376994;0,01690029
0,4134435;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,0426256;0,01690029
0,4273727;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,0411789;0,01690029
0,4403636;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,03991545;0,01690029
0,4513131;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,03890922;0,01690029
0,469475;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,03734758;0,01690029
0,4887851;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,03581908;0,01690029
0,5084039;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,03438915;0,01690029
0,5232099;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,03338338;0,01690029
0,5564009;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,03132935;0,01690029
0,5679926;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,03067029;0,01690029
0,5785974;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,03009118;0,01690029
0,5935385;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,02931141;0,01690029
0,6055689;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,02871232;0,01690029
0,6178912;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,02812357;0,01690029
0,6297974;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,02757718;0,01690029
0,6414109;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,0270643;0,01690029
0,6533493;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,02655658;0,01690029
0,6683877;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,02594352;0,01690029
0,6864181;4,850444;1,503358;4,015535;17,905;193,8457;354,9551;0;0,02524478;0,01690029
0,6975607;4,501278;1,492246;3,835005;26,39941;191,595;358,9332;-1;0,6023734;0,4099749
0,7117855;4,501278;1,492246;3,835005;26,39941;191,595;358,9332;0;0,5900412;0,4099749
0,7284637;4,489295;1,492698;3,833082;25,18965;191,9608;358,9255;0,7276968;0,593268;0,4221116
0,7399695;4,477321;1,493907;3,830648;25,36767;191,8806;359,1087;1,061965;0,6007268;0,4343303
0,7514553;4,477321;1,493907;3,830648;25,36767;191,8806;359,1087;0;0,5913328;0,4343303
0,7632029;4,465369;1,495614;3,827902;25,31177;191,7354;359,1933;1,043951;0,5984581;0,4465942
0,7753208;4,459476;1,496474;3,826498;25,34628;191,6356;359,2025;0,4999262;0,5968836;0,4526523
0,7871027;4,459476;1,496474;3,826498;25,34628;191,6356;359,2025;0;0,5877523;0,4526523
0,7993325;4,442363;1,499134;3,821961;25,54659;191,0701;359,1222;1,447605;0,6011932;0,4703562
0,809227;4,442363;1,499134;3,821961;25,54659;191,0701;359,1222;0;0,593685;0,4703562
0,8337098;4,431484;1,501153;3,818852;25,58916;190,6331;359,2122;0,4621461;0,5897421;0,4816709
0,8522277;4,417206;1,50548;3,815269;25,94734;188,5844;358,4891;0,7949246;0,594291;0,4963912
0,8658316;4,412463;1,506978;3,813811;25,48613;188,332;358,6596;0,3647404;0,5906122;0,5013531
0,8793296;4,403488;1,510359;3,811047;24,51701;187,7009;358,9836;0,6957812;0,5922583;0,5107448
0,8913795;4,403488;1,510359;3,811047;24,51701;187,7009;358,9836;0;0,5840967;0,5107448
0,9021705;4,395088;1,513756;3,808519;23,33801;186,9773;359,2662;0,8129032;0,5868859;0,5195168
0,9129682;4,39104;1,515284;3,80734;22,78709;186,6046;359,3615;0,3904205;0,5845183;0,5237324
0,9261913;4,39104;1,515284;3,80734;22,78709;186,6046;359,3615;0;0,5760175;0,5237324
0,9394729;4,379461;1,519412;3,803769;21,14514;185,3843;359,5701;0,9123542;0,5808598;0,5358499
0,9525567;4,379461;1,519412;3,803769;21,14514;185,3843;359,5701;0;0,5727368;0,5358499
0,963405;4,371614;1,520779;3,800576;21,93015;184,4268;358,691;0,7809172;0,575123;0,5443214
0,9757525;4,364641;1,524781;3,797717;17,5156;184,1444;359,4446;0,6103991;0,5755772;0,5518583
0,989616;4,364641;1,524781;3,797717;17,5156;184,1444;359,4446;0;0,5673734;0,5518583
1,01036;4,357488;1,527235;3,79552;16,85632;183,5418;359,3609;0,3607206;0,5630582;0,559341
1,023677;4,350379;1,529081;3,793411;16,24292;182,8667;359,6198;0,5568537;0,5629761;0,5667565
1,037078;4,343593;1,531017;3,791176;16,31376;182,3425;359,5376;0,533092;0,5625835;0,5739005
1,046338;4,343593;1,531017;3,791176;16,31376;182,3425;359,5376;0;0,5575224;0,5739005
1,06892;4,337712;1,532531;3,790291;16,30289;180,5024;359,3418;0,2633487;0,5512074;0,5798475
1,085519;4,330803;1,534159;3,786451;16,6668;181,1466;358,711;0,4762361;0,5500428;0,5877522
1,095931;4,324351;1,534867;3,783714;16,5597;180,8535;358,702;0,6730477;0,5512299;0,5947602
1,119876;4,324351;1,534867;3,783714;16,5597;180,8535;358,702;0;0,5392622;0,5947602
1,130525;4,314714;1,5353;3,779127;16,59787;180,5054;358,7638;1,002275;0,5436898;0,605433
1,141227;4,311479;1,535321;3,777383;16,57874;180,3161;358,728;0,3434975;0,5417842;0,6091092
1,16069;4,311479;1,535321;3,777383;16,57874;180,3161;358,728;0;0,5325644;0,6091092
1,173903;4,311479;1,535321;3,777383;16,57874;180,3161;358,728;0;0,5264824;0,6091092
1,189752;4,296676;1,535525;3,766448;17,09806;180,7538;357,9417;1,161124;0,5350592;0,6275124
1,2085;4,293584;1,535389;3,764372;17,04618;180,6608;357,9031;0,1986744;0,5297664;0,6312371
1,227384;4,287496;1,535097;3,760193;16,82884;180,4109;357,7756;0,3910468;0,5276023;0,6386216
1,244302;4,281622;1,534819;3,755912;16,83873;180,2468;357,7086;0,4295867;0,5262512;0,6458893
1,26286;4,275946;1,534356;3,751502;16,8917;180,1278;357,6238;0,3873172;0,5241817;0,6530774
1,285869;4,27053;1,533768;3,746652;16,76647;179,9023;357,5428;0,3159753;0,5204063;0,6603477
1,303046;4,265071;1,533014;3,741791;16,7598;179,7185;357,458;0,4255641;0,5191396;0,6676574
1,321983;4,259921;1,532168;3,736684;16,67049;179,7086;357,473;0,3829992;0,5171641;0,6749104
1,336315;4,25744;1,531765;3,734015;16,61249;179,6576;357,4508;0,254241;0,514308;0,6785542
1,345683;4,25744;1,531765;3,734015;16,61249;179,6576;357,4508;0;0,5106821;0,6785542
1,360907;4,250156;1,530508;3,725874;16,51831;179,5955;357,4464;0,7175488;0,5130255;0,6894783
1,376358;4,247984;1,530053;3,722835;16,12274;179,4772;357,4011;0,2417637;0,5099423;0,6932138
1,388111;4,247984;1,530053;3,722835;16,12274;179,4772;357,4011;0;0,505571;0,6932138
1,403682;4,241571;1,528653;3,713704;16,10394;179,3124;357,4159;0,7165902;0,5079404;0,7043713
1,41371;4,23779;1,52768;3,707222;16,10754;179,0605;357,4099;0,748414;0,5096668;0,7118762
1,426915;4,23779;1,52768;3,707222;16,10754;179,0605;357,4099;0;0,5048932;0,7118762
1,441404;4,236082;1,52976;3,701852;7,637261;179,9763;359,2636;0,3889042;0,5037134;0,717511
1,453991;4,232782;1,526238;3,69714;16,25262;178,6488;357,4404;0,4570548;0,5033048;0,7232637
1,466938;4,232782;1,526238;3,69714;16,25262;178,6488;357,4404;0;0,4988105;0,7232637
1,485986;4,230267;1,52825;3,687565;8,43981;179,1841;359,296;0,5196972;0,4990814;0,7331631
1,497612;4,227628;1,528094;3,680089;8,659332;178,8412;359,3539;0,6819783;0,5005174;0,7410914
1,514509;4,227628;1,528094;3,680089;8,659332;178,8412;359,3539;0;0,4948701;0,7410914
1,527393;4,222474;1,525744;3,669996;11,77726;176,9887;1,001433;0,879563;0,4981515;0,7524238
1,542769;4,221307;1,526064;3,665746;11,80439;176,7672;1,085963;0,2866721;0,4960204;0,7568317
1,556667;4,219167;1,526834;3,657075;11,83215;176,4419;1,275268;0,6426095;0,4973436;0,7657629
1,569615;4,219167;1,526834;3,657075;11,83215;176,4419;1,275268;0;0,4931962;0,7657629
1,580546;4,216182;1,52758;3,647696;14,01458;175,8271;1,022825;0,9003445;0,4960426;0,7756047
1,594018;4,216182;1,52758;3,647696;14,01458;175,8271;1,022825;0;0,4918054;0,7756047
1,605712;4,213776;1,528888;3,633864;14,37631;174,9785;1,231773;1,200605;0,4970225;0,7896447
1,625369;4,213175;1,529199;3,62926;14,58523;174,631;1,23762;0,236187;0,4938346;0,7942876
1,637519;4,212385;1,529702;3,620078;15,03961;173,6731;1,233195;0,758535;0,4958192;0,8035037
1,646555;4,212385;1,529702;3,620078;15,03961;173,6731;1,233195;0;0,4930699;0,8035037
1,664267;4,212127;1,529895;3,610876;15,87556;172,3575;1,182733;0,519733;0,4933566;0,8127093
1,677069;4,213039;1,529882;3,60231;16,65022;170,3195;0,5876598;0,6729024;0,4947411;0,8213235
1,690396;4,213039;1,529882;3,60231;16,65022;170,3195;0,5876598;0;0,4908011;0,8213235
1,702146;4,214393;1,529183;3,594622;16,63257;168,5334;0,2759025;0,6643553;0,4920112;0,8291298
1,713165;4,216024;1,529207;3,59139;15,53447;167,6407;0,757649;0,3286496;0,49095;0,832751
1,726266;4,216024;1,529207;3,59139;15,53447;167,6407;0,757649;0;0,4871871;0,832751
1,741808;4,219386;1,527547;3,580539;16,1951;164,3846;0,3936278;0,7308501;0,4893827;0,8441099
1,75326;4,220462;1,526723;3,577478;17,31531;163,0253;0,1619199;0,2833337;0,4880236;0,8473548
1,764315;4,220462;1,526723;3,577478;17,31531;163,0253;0,1619199;0;0,484936;0,8473548
1,783277;4,223589;1,525315;3,566679;17,6095;159,9326;0,5844355;0,5929291;0,4860954;0,8585979
1,79583;4,224239;1,524723;3,563626;17,71444;159,1485;0,5550656;0,2486738;0,48442;0,8617195
1,80871;4,224239;1,524723;3,563626;17,71444;159,1485;0,5550656;0;0,4809377;0,8617195
1,821786;4,22524;1,523549;3,554711;18,51893;157,088;0,5802284;0,6860458;0,4824238;0,8706901
1,833079;4,225177;1,523258;3,551997;18,68938;156,6568;0,5292478;0,2404304;0,480919;0,8734052
1,843984;4,225177;1,523258;3,551997;18,68938;156,6568;0,5292478;0;0,4780483;0,8734052
1,861359;4,22451;1,523037;3,544082;19,40718;155,2821;0,4860261;0,4571275;0,4778512;0,8813476
1,877503;4,224039;1,52293;3,541726;19,50994;154,994;0,3616623;0,1488697;0,4749966;0,883751
1,896792;4,224039;1,52293;3,541726;19,50994;154,994;0,3616623;0;0,4701228;0,883751
1,909479;4,221726;1,522791;3,532324;19,41257;154,049;0,9275018;0,7631387;0,472087;0,8934328
1,924738;4,220981;1,522829;3,530113;19,47674;153,8087;0,9667892;0,1529008;0,469534;0,895766
1,94126;4,219281;1,522875;3,525486;19,9269;153,1921;0,8938431;0,298355;0,4680642;0,9006955
1,955463;4,218458;1,522909;3,523304;19,84962;152,9469;0,9351519;0,1641907;0,4658379;0,9030274
1,966853;4,218458;1,522909;3,523304;19,84962;152,9469;0,9351519;0;0,4631167;0,9030274
