Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-7,716316;1,672655;-4,945046;34,56253;105,6089;352,3358;-1;0;-1;0
0,3333333;-7,716353;1,671868;-4,956994;35,1211;105,4078;351,3622;0,03584449;0,03584449;-1;0,01194817
0,3713518;-7,690213;1,537041;-5,206044;58,7671;91,97968;314,5118;6,586733;0,7065156;17,64065;0,2623658
0,3971988;-7,687169;1,521304;-5,231401;60,2171;93,23842;313,7021;0,9880964;0,7248389;-87,66296;0,2879052
0,4133269;-7,68582;1,514067;-5,243557;60,89778;94,00336;313,5617;0,7583758;0,7261475;-5,472785;0,3001363
0,4301544;-7,684689;1,507507;-5,254967;61,58492;94,52414;313,1899;0,6813351;0,7243945;-2,337714;0,3116015
0,4470181;-7,684401;1,500776;-5,266066;62,25556;95,37571;313,1495;0,6584007;0,7219049;-0,6807231;0,3227046
0,4636014;-7,684401;1,500776;-5,266066;62,25556;95,37571;313,1495;0;0,6960819;-19,6849;0,3227046
0,4808549;-7,683957;1,49134;-5,281771;63,48938;96,95309;313,3417;0,910593;0,7037787;26,91133;0,3384154
0,5144737;-7,683424;1,485604;-5,29169;64,10939;98,36488;314,0949;0,2954891;0,6770986;-12,09114;0,3483494
0,5323822;-7,682586;1,477679;-5,305917;64,93843;100,7628;315,6699;0,7957939;0,6810914;9,709499;0,362601
0,5474746;-7,682036;1,472536;-5,31454;65,36982;102,7328;317,113;0,5725208;0,6780984;-6,76567;0,3712416
0,5639049;-7,682036;1,472536;-5,31454;65,36982;102,7328;317,113;0;0,6583408;-18,16218;0,3712416
0,5814787;-7,681537;1,465704;-5,326461;66,03905;105,1741;318,7844;0,6789332;0,6589631;19,96622;0,383173
0,5973791;-7,681583;1,461402;-5,333636;66,33386;107,2465;320,532;0,4512515;0,6534345;-6,801706;0,3903481
0,6135123;-7,681771;1,459439;-5,337274;66,46151;107,8642;321,0172;0,2257854;0,6421888;-7,038406;0,3939908
