Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,096562;1,619841;-5,862867;5,371415;90,05824;1,324828;-1;0;-1;0
0,3291821;-6,096025;1,619719;-5,862973;5,923895;90,04377;1,340018;0,001661327;0,001661327;-1;0,0005468792
0,3579629;-6,088462;1,617047;-5,862724;10,76822;89,27967;0,9706421;0,2629263;0,02266745;0,729866;0,008114104
0,3823207;-6,088133;1,616683;-5,862489;10,91488;89,21623;0,9052094;0,01658991;0,02228024;-4,635734;0,008518198
0,3989772;-6,087791;1,616228;-5,862141;11,10353;89,13979;0,8317705;0,02931265;0,02257383;0,3102028;0,009006443
0,4162229;-6,087624;1,615968;-5,861913;11,16227;89,09736;0,7984669;0,01641935;0,02231883;-0,3803087;0,009289606
0,4323572;-6,087495;1,615781;-5,861705;11,23174;89,04359;0,7813361;0,01513124;0,02205061;-0,03858948;0,009533739
0,4489435;-6,087495;1,615781;-5,861705;11,23174;89,04359;0,7813361;0;0,02123594;-0,4624377;0,009533739
0,4654757;-6,087379;1,615591;-5,861436;11,32084;88,96483;0,7629223;0,01775096;0,02111217;0,5359828;0,009827201
0,4828872;-6,087338;1,615507;-5,861277;11,35461;88,9258;0,7543432;0,009431879;0,02069101;-0,2450845;0,009991424
0,5007131;-6,087389;1,615411;-5,861071;11,52214;88,83648;0,7165041;0,01190507;0,02037822;0,07018658;0,01020364
0,5157189;-6,087394;1,61538;-5,860979;11,54066;88,81661;0,7100285;0,00610782;0,019963;-0,1765744;0,0102953
0,5324007;-6,087429;1,615314;-5,860787;11,56246;88,78329;0,6977891;0,01167881;0,01970343;0,1758093;0,01049012
0,5492088;-6,087429;1,615314;-5,860787;11,56246;88,78329;0,6977891;0;0,01910042;-0,3487265;0,01049012
0,5827244;-6,087455;1,615282;-5,860672;11,56651;88,76807;0,6960148;0,003547858;0,01820591;0,07050079;0,01060903
0,5989544;-6,087915;1,615102;-5,859911;11,44681;88,67113;0,6744293;0,05477028;0,0191967;1,029688;0,01149795
0,6159441;-6,088043;1,615073;-5,859763;11,39269;88,64001;0,6702227;0,0114828;0,01898393;-1,303067;0,01169304
0,6332372;-6,088265;1,61502;-5,859481;11,3054;88,5921;0,6765342;0,02076972;0,0190327;0,2708915;0,01205221
0,6513719;-6,08851;1,614961;-5,859204;11,18238;88,54815;0,6929543;0,02036237;0,01906972;-0,01149801;0,01242148
0,6657055;-6,08851;1,614961;-5,859204;11,18238;88,54815;0,6929543;0;0,01865912;-0,6271457;0,01242148
0,6828514;-6,088862;1,61494;-5,858793;10,98886;88,47424;0,7367218;0,03157656;0,01898346;1,003084;0,01296289
0,6989109;-6,089009;1,614935;-5,858632;10,93816;88,46901;0,7506548;0,01359956;0,01885976;-0,541388;0,01318129
0,7157514;-6,089212;1,614943;-5,858364;10,79931;88,41232;0,783003;0,01996791;0,01888583;0,1935667;0,01351756
0,7324114;-6,089398;1,614947;-5,858072;10,63394;88,34422;0,8112803;0,02078625;0,01892905;0,02442759;0,01386386
0,749221;-6,089398;1,614947;-5,858072;10,63394;88,34422;0,8112803;0;0,01850436;-0,6210493;0,01386386
0,7656944;-6,089725;1,614955;-5,857584;10,35614;88,24657;0,8068811;0,03561293;0,01887244;1,070004;0,01445052
0,782533;-6,089904;1,61497;-5,85722;10,14334;88,14774;0,7963076;0,02411309;0,01898521;-0,3452154;0,01485655
0,7995895;-6,089984;1,614972;-5,857009;9,939692;88,05427;0,7694249;0,01324539;0,01886277;-0,3206278;0,01508247
0,8180853;-6,090145;1,615006;-5,856586;9,73536;87,9443;0,7480322;0,02446244;0,01898937;0,3155094;0,01553493
0,8326846;-6,09029;1,615071;-5,856159;9,570071;87,84067;0,7411748;0,03090332;0,01919826;0,1946171;0,01598609
0,8496472;-6,09029;1,615071;-5,856159;9,570071;87,84067;0,7411748;0;0,01881498;-0,9791334;0,01598609
0,8658314;-6,090554;1,615222;-5,855769;9,360162;87,6749;0,6741843;0,029108;0,01900738;0,8781542;0,01645718
0,8827862;-6,090828;1,615415;-5,855223;9,068569;87,45692;0,6037236;0,03603448;0,0193344;0,2090129;0,01706814
0,8991734;-6,090828;1,615415;-5,855223;9,068569;87,45692;0,6037236;0;0,01898203;-1,080751;0,01706814
0,9160438;-6,091184;1,615711;-5,854758;8,689194;87,11099;0,445073;0,03468237;0,01927118;1,04284;0,01765324
0,9325296;-6,091365;1,615853;-5,854504;8,496965;86,93272;0,360761;0,0189099;0,01926479;-0,4728507;0,01796499
0,9491846;-6,091365;1,615853;-5,854504;8,496965;86,93272;0,360761;0;0,01892676;-0,5705921;0,01796499
0,9829514;-6,091543;1,616034;-5,854115;8,257226;86,68478;0,2779789;0,0126758;0,01871202;0,2513951;0,01839301
1,000929;-6,09154;1,616206;-5,85348;7,949183;86,31647;0,1911253;0,03533028;0,0190105;0,4378152;0,01902816
1,015858;-6,091496;1,616229;-5,853306;7,874598;86,2221;0,1857982;0,01199174;0,01890735;-0,7092323;0,01920719
1,033161;-6,091496;1,616229;-5,853306;7,874598;86,2221;0,1857982;0;0,01859071;-0,3720496;0,01920719
1,049249;-6,09129;1,616303;-5,852662;7,715645;85,94951;0,1039184;0,04208539;0,01895096;1,26039;0,01988427
1,066075;-6,09129;1,616303;-5,852662;7,715645;85,94951;0,1039184;0;0,01865184;-1,278613;0,01988427
1,08261;-6,09092;1,616397;-5,851658;7,507761;85,56508;359,9424;0,06466224;0,01935456;1,938254;0,02095344
1,116218;-6,090799;1,616369;-5,851392;7,432712;85,45346;359,8691;0,008705689;0,01903393;-1,115947;0,02124602
1,133271;-6,090479;1,616289;-5,8505;7,297775;85,16389;359,7246;0,05555259;0,01958345;0,9247075;0,02219337
1,16881;-6,090479;1,616289;-5,8505;7,297775;85,16389;359,7246;0;0,018988;-1,05629;0,02219337
1,182587;-6,090333;1,616245;-5,849742;7,234581;84,9307;359,5859;0,05601547;0,01941936;1,135858;0,02296508
1,19934;-6,090294;1,616234;-5,849439;7,193135;84,84587;359,5333;0,0182517;0,01940304;-1,236936;0,02327085
1,216027;-6,090287;1,616251;-5,849189;7,174858;84,79451;359,5011;0,01500827;0,01934274;-0,09699172;0,0235213
1,233372;-6,090286;1,616259;-5,848998;7,156281;84,76286;359,4844;0,01099685;0,01922537;-0,1178731;0,02371203
1,249507;-6,090288;1,616272;-5,848902;7,146636;84,75285;359,4768;0,005941463;0,01905384;-0,1510003;0,0238079
1,266091;-6,090288;1,616272;-5,848902;7,146636;84,75285;359,4768;0;0,01880425;-0,1815905;0,0238079
1,283912;-6,090326;1,616357;-5,848554;7,10377;84,72256;359,4463;0,01965217;0,01881602;0,5711892;0,02415812
1,301887;-6,090324;1,616379;-5,848392;7,068363;84,71104;359,4278;0,009046965;0,01868114;-0,2962655;0,02432074
1,315996;-6,090319;1,616392;-5,848302;7,061396;84,70787;359,4236;0,006362909;0,01854908;-0,08365811;0,02441051
1,33327;-6,09031;1,616416;-5,84813;7,048609;84,7001;359,4161;0,009978943;0,01843804;0,1152238;0,02458289
1,34948;-6,090286;1,616436;-5,847944;7,038199;84,69278;359,4126;0,01157021;0,01835555;0,04752346;0,02477044
1,366213;-6,090286;1,616436;-5,847944;7,038199;84,69278;359,4126;0;0,01813073;-0,3512214;0,02477044
1,382924;-6,090214;1,616463;-5,847622;7,020634;84,67658;359,4122;0,01973009;0,01815006;0,5899371;0,02510016
1,399564;-6,090162;1,616435;-5,847494;6,972439;84,65764;359,4173;0,008317242;0,01803315;-0,3421999;0,02523856
1,416135;-6,09001;1,616358;-5,847096;6,960717;84,63431;359,4342;0,02569516;0,01812281;0,5232655;0,02566434
1,434137;-6,089896;1,616265;-5,846735;6,953396;84,62107;359,4525;0,02102686;0,01815926;-0,1350287;0,02604287
1,452051;-6,089767;1,616151;-5,846396;6,951429;84,60346;359,4747;0,02025382;0,0181851;-0,02152369;0,02640569
1,466418;-6,089767;1,616151;-5,846396;6,951429;84,60346;359,4747;0;0,01800693;-0,6274146;0,02640569
1,482867;-6,089683;1,61603;-5,846105;6,954543;84,59656;359,4933;0,01843265;0,01801165;0,5981458;0,02670888
1,499665;-6,08953;1,615888;-5,845723;6,957248;84,56041;359,5466;0,02449599;0,01808428;0,1823758;0,02712036
1,516163;-6,08953;1,615888;-5,845723;6,957248;84,56041;359,5466;0;0,0178875;-0,7357119;0,02712036
1,533383;-6,089436;1,615821;-5,845422;6,972302;84,53712;359,601;0,01831232;0,01789227;0,5430928;0,02743571
1,549764;-6,089423;1,61581;-5,845356;6,972193;84,53391;359,6101;0,004121943;0,01774672;-0,4223196;0,02750323
1,566635;-6,089423;1,61581;-5,845356;6,972193;84,53391;359,6101;0;0,0175556;-0,1239603;0,02750323
1,582932;-6,08936;1,615844;-5,845092;6,970882;84,52288;359,6599;0,01660683;0,01754583;0,5006835;0,02777386
1,600077;-6,089339;1,615851;-5,845036;6,956483;84,51637;359,6658;0,003492848;0,01739525;-0,3921408;0,02783375
1,618562;-6,089321;1,615889;-5,844927;6,951566;84,51959;359,678;0,00596698;0,01726473;0,06943935;0,02794405
1,650788;-6,089272;1,615915;-5,844816;6,935063;84,51328;359,6866;0,003783032;0,01700155;-0,04306703;0,02806596
