Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
9,825376;2,506326;1,641543;3,83259;7,134096;274,4517;0,7276513;2,06935;0,5586974;5,480643
10,11527;2,306736;1,645689;3,835273;8,797247;270,4249;1,525909;0,6885526;0,5624247;5,680251
10,14282;2,293681;1,645103;3,834646;8,866886;269,4858;1,449055;0,4744753;0,5621855;5,69332
10,15784;2,281137;1,644502;3,833929;9,212633;268,5828;1,319173;0,8364544;0,5625917;5,705885
10,17294;2,281137;1,644502;3,833929;9,212633;268,5828;1,319173;0;0,5617549;5,705885
10,18601;2,261709;1,64347;3,833557;9,634956;267,4129;1,112382;1,4867;0,5629436;5,725316
10,20091;2,25517;1,643062;3,833662;9,610804;267,049;1,132818;0,4391453;0,5627626;5,731856
10,21555;2,25517;1,643062;3,833662;9,610804;267,049;1,132818;0;0,5619546;5,731856
10,22887;2,235298;1,641292;3,834551;10,10952;266,1083;0,8255689;1,493276;0,5631693;5,751748
10,24357;2,228806;1,640444;3,835118;10,26033;265,8325;0,7864175;0,4433227;0,5629971;5,758265
10,25474;2,228806;1,640444;3,835118;10,26033;265,8325;0,7864175;0;0,5623827;5,758265
10,26683;2,208905;1,637896;3,837445;10,82961;265,2867;0,4961076;1,657895;0,5636743;5,778302
10,28474;2,196266;1,635563;3,838951;12,15352;264,5791;0,2755471;0,7107347;0,5639307;5,791029
10,30192;2,189281;1,634765;3,840071;11,78272;264,596;0,1493525;0,4118426;0,5636768;5,798104
10,31269;2,189281;1,634765;3,840071;11,78272;264,596;0,1493525;0;0,5630869;5,798104
10,3207;2,176665;1,632349;3,842261;12,9818;263,9884;359,9644;1,599035;0,5638919;5,810909
10,3321;2,176665;1,632349;3,842261;12,9818;263,9884;359,9644;0;0,5632689;5,810909
10,34176;2,163781;1,63006;3,844774;13,36695;263,5981;359,8487;1,358586;0,5640131;5,824035
10,36086;2,150873;1,627809;3,847524;13,8408;263,1984;359,7252;0,6911349;0,5642477;5,837234
10,37005;2,150873;1,627809;3,847524;13,8408;263,1984;359,7252;0;0,5637469;5,837234
10,3803;2,137892;1,625392;3,850566;14,51144;262,8069;359,5139;1,30045;0,5644756;5,850566
10,38971;2,137892;1,625392;3,850566;14,51144;262,8069;359,5139;0;0,5639638;5,850566
10,40024;2,124747;1,622988;3,853975;14,91735;262,3653;359,4224;1,288798;0,5646992;5,864146
10,40976;2,124747;1,622988;3,853975;14,91735;262,3653;359,4224;0;0,5641821;5,864146
10,41898;2,111757;1,620598;3,857139;15,11233;262,1343;359,4785;1,449716;0,5649671;5,877516
10,43335;2,111757;1,620598;3,857139;15,11233;262,1343;359,4785;0;0,564188;5,877516
10,44437;2,098542;1,618629;3,861418;15,53924;261,5148;359,1493;1,260605;0,5649238;5,891406
10,45453;2,098542;1,618629;3,861418;15,53924;261,5148;359,1493;0;0,5643737;5,891406
10,46503;2,077828;1,616288;3,866793;15,97602;261,1829;359,213;2,038734;0,5658548;5,912807
10,47895;2,070729;1,615759;3,868794;16,07392;261,0748;359,1783;0,5299952;0,5658071;5,920182
10,50281;2,056833;1,615209;3,873139;16,13522;260,4084;359,2787;0,610087;0,5659079;5,934742
10,51362;2,056833;1,615209;3,873139;16,13522;260,4084;359,2787;0;0,5653252;5,934742
10,5227;2,042436;1,615321;3,877113;16,53235;260,1414;359,1624;1,644344;0,566258;5,949677
10,53292;2,042436;1,615321;3,877113;16,53235;260,1414;359,1624;0;0,5657077;5,949677
10,54201;2,028279;1,615484;3,880504;16,60457;259,9803;359,3126;1,601594;0,5666022;5,964235
10,56525;2,007343;1,615948;3,885808;16,97473;259,5992;359,3281;0,9295885;0,5674016;5,985832
10,58381;2,000666;1,616217;3,887749;16,99804;259,1343;359,1709;0,3744754;0,5670626;5,992785
10,60105;1,986857;1,616439;3,890242;17,41487;259,0116;359,1929;0,8139069;0,5674646;6,006817
10,6131;1,986857;1,616439;3,890242;17,41487;259,0116;359,1929;0;0,5668197;6,006817
10,62343;1,973839;1,616626;3,892662;17,71881;258,5724;359,1742;1,281392;0,5675159;6,020058
10,63322;1,973839;1,616626;3,892662;17,71881;258,5724;359,1742;0;0,5669926;6,020058
10,64383;1,960851;1,616619;3,895252;17,78149;258,0145;358,8939;1,248126;0,5676727;6,033303
10,65348;1,960851;1,616619;3,895252;17,78149;258,0145;358,8939;0;0,5671579;6,033303
10,66261;1,947975;1,616295;3,897283;17,95478;257,7615;358,7901;1,427761;0,5678958;6,046338
10,67565;1,947975;1,616295;3,897283;17,95478;257,7615;358,7901;0;0,5672011;6,046338
10,68406;1,935206;1,615724;3,898958;18,16228;257,4435;358,7321;1,530942;0,567961;6,059216
10,69534;1,935206;1,615724;3,898958;18,16228;257,4435;358,7321;0;0,567361;6,059216
10,70722;1,916607;1,61441;3,900418;19,66695;256,5628;358,2286;1,571378;0,5684758;6,077872
10,71871;1,910461;1,613867;3,900308;20,25781;256,4325;358,1559;0,5350556;0,56844;6,084019
10,73234;1,910461;1,613867;3,900308;20,25781;256,4325;358,1559;0;0,5677167;6,084019
10,74472;1,897792;1,612568;3,902117;19,68225;256,7682;358,5169;1,034202;0,5682548;6,096817
10,75705;1,886498;1,61152;3,902032;21,61702;255,8776;357,8478;0,9156582;0,5686536;6,108111
10,76878;1,886498;1,61152;3,902032;21,61702;255,8776;357,8478;0;0,5680332;6,108111
10,78069;1,874616;1,610406;3,902794;22,25769;256,0134;358,0876;1,000367;0,5685112;6,120018
10,79286;1,874616;1,610406;3,902794;22,25769;256,0134;358,0876;0;0,5678692;6,120018
10,80326;1,863979;1,610249;3,90362;22,89604;255,4539;357,8099;1,02542;0,5683104;6,130686
10,81506;1,863979;1,610249;3,90362;22,89604;255,4539;357,8099;0;0,5676894;6,130686
10,82451;1,847124;1,610504;3,90595;22,8011;255,4425;358,1422;1,800812;0,5687673;6,147702
10,83992;1,841472;1,610352;3,907353;22,74523;256,1596;358,6152;0,3780531;0,5684959;6,153526
10,85194;1,841472;1,610352;3,907353;22,74523;256,1596;358,6152;0;0,5678652;6,153526
10,86434;1,825648;1,611079;3,910663;23,21859;256,1508;358,2521;1,303374;0,5687061;6,169692
10,88219;1,820109;1,611104;3,912032;22,96115;256,4963;358,4098;0,3197387;0,5682973;6,175398
10,8952;1,820109;1,611104;3,912032;22,96115;256,4963;358,4098;0;0,5676177;6,175398
10,91191;1,804819;1,610645;3,915676;22,73395;257,124;358,6158;0,9405919;0,5681897;6,191115
10,92617;1,79456;1,609968;3,918022;22,79572;257,6921;358,6792;0,7380986;0,5684118;6,20164
10,93853;1,789289;1,6096;3,919092;23,02191;257,866;358,6197;0,4349742;0,5682607;6,207018
10,95045;1,789289;1,6096;3,919092;23,02191;257,866;358,6197;0;0,5676414;6,207018
10,963;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0,8343881;0,5679473;6,217494
10,98249;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5669382;6,217494
11,00089;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5659884;6,217494
11,01211;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,565411;6,217494
11,02479;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5647595;6,217494
11,03998;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5639816;6,217494
11,0542;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5632551;6,217494
11,07004;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5624481;6,217494
11,089;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5614847;6,217494
11,10041;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5609069;6,217494
11,11052;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5603961;6,217494
11,11968;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5599335;6,217494
11,13199;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5593135;6,217494
11,14188;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5588164;6,217494
11,1511;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5583538;6,217494
11,16099;1,684754;1,611733;3,924328;22,25064;264,0501;359,7472;9,533012;0,5663189;6,31179
11,17668;1,684754;1,611733;3,924328;22,25064;264,0501;359,7472;0;0,5655228;6,31179
11,19419;1,684754;1,611733;3,924328;22,25064;264,0501;359,7472;0;0,5646366;6,31179
11,20437;1,667671;1,615743;3,922292;20,18757;265,1488;0,004875754;1,689895;0,5656605;6,328993
11,21769;1,667671;1,615743;3,922292;20,18757;265,1488;0,004875754;0;0,564988;6,328993
11,23459;1,667671;1,615743;3,922292;20,18757;265,1488;0,004875754;0;0,5641371;6,328993
11,24594;1,64704;1,620905;3,922179;16,98153;267,0328;0,7071333;1,818174;0,5654042;6,349626
11,26256;1,642815;1,621414;3,922135;17,36252;267,22;0,7795069;0,2540641;0,564944;6,35385
11,27796;1,635049;1,62256;3,922579;16,01564;267,796;0,8307328;0,5051293;0,5648622;6,361629
11,29549;1,635049;1,62256;3,922579;16,01564;267,796;0,8307328;0;0,5639844;6,361629
11,30969;1,624016;1,623812;3,923987;15,15096;268,8538;1,069106;0,7830941;0,5642599;6,372751
11,32257;1,619906;1,624713;3,924433;12,98538;269,4278;1,275158;0,3210567;0,563983;6,376885
11,33686;1,612476;1,625711;3,925619;12,07249;270,1265;1,327232;0,526587;0,5639358;6,38441
11,34898;1,612476;1,625711;3,925619;12,07249;270,1265;1,327232;0;0,5633325;6,38441
11,36259;1,605168;1,627168;3,92683;11,41007;270,7619;1,449712;0,5443695;0,5633097;6,391818
11,38041;1,599358;1,628522;3,92836;14,40426;270,7402;1,095279;0,3371454;0,5629551;6,397825
11,39269;1,599358;1,628522;3,92836;14,40426;270,7402;1,095279;0;0,5623474;6,397825
11,40446;1,588319;1,632105;3,93042;12,81941;271,6299;1,319528;0,9545792;0,5627526;6,409055
11,41801;1,584613;1,633264;3,93096;12,57123;271,9717;1,362831;0,2764025;0,5624123;6,4128
11,42781;1,584613;1,633264;3,93096;12,57123;271,9717;1,362831;0;0,5619293;6,4128
11,43727;1,576958;1,635912;3,932477;11,53091;272,6104;1,340701;0,8246521;0,5621469;6,420603
11,44732;1,576958;1,635912;3,932477;11,53091;272,6104;1,340701;0;0,5616526;6,420603
11,45828;1,56878;1,638164;3,933966;10,32112;273,2106;1,444521;0,7589752;0,5618415;6,428916
11,46918;1,56878;1,638164;3,933966;10,32112;273,2106;1,444521;0;0,5613068;6,428916
11,47862;1,560959;1,640355;3,935609;10,02264;273,8179;1,446104;0,8460613;0,5615414;6,436908
11,49162;1,560959;1,640355;3,935609;10,02264;273,8179;1,446104;0;0,5609056;6,436908
11,5016;1,55124;1,642605;3,937089;6,447826;274,5674;1,649098;0,9849663;0,5612741;6,446738
11,52185;1,543202;1,643632;3,938969;8,935381;274,8051;1,397774;0,4076639;0,5610037;6,454994
