Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
26,70061;2,506326;1,641543;3,83259;7,134096;274,4517;0,7276513;0,7675753;0,5860406;15,63879
26,98843;2,306736;1,645689;3,835273;8,797247;270,4249;1,525909;0,6935148;0,5871875;15,8384
27,01296;2,287519;1,644873;3,834221;8,818557;269,0242;1,4534;0,7845877;0,5873668;15,85764
27,02853;2,281137;1,644502;3,833929;9,212633;268,5828;1,319173;0,4101453;0,5872646;15,86403
27,04305;2,268195;1,643856;3,833573;9,345737;267,7441;1,219014;0,8916241;0,5874281;15,87698
27,05703;2,261709;1,64347;3,833557;9,634956;267,4129;1,112382;0,4639631;0,5873643;15,88346
27,07262;2,261709;1,64347;3,833557;9,634956;267,4129;1,112382;0;0,587026;15,88346
27,08609;2,241918;1,642011;3,834139;9,792188;266,429;0,947884;1,469787;0,5874653;15,90326
27,09944;2,235298;1,641292;3,834551;10,10952;266,1083;0,8255689;0,4968327;0,5874206;15,9099
27,11056;2,235298;1,641292;3,834551;10,10952;266,1083;0,8255689;0;0,5871795;15,9099
27,12259;2,215554;1,638853;3,836563;10,54564;265,4573;0,5919762;1,649738;0,5876511;15,92974
27,13402;2,215554;1,638853;3,836563;10,54564;265,4573;0,5919762;0;0,5874034;15,92974
27,14673;2,202245;1,636917;3,838383;10,7871;265,1635;0,4958349;1,056743;0,5876233;15,94318
27,16859;2,189281;1,634765;3,840071;11,78272;264,596;0,1493525;0,5980268;0,5876317;15,95625
27,18708;2,176665;1,632349;3,842261;12,9818;263,9884;359,9644;0,6926183;0,5877031;15,96905
27,20444;2,163781;1,63006;3,844774;13,36695;263,5981;359,8487;0,7559223;0,5878106;15,98218
27,2183;2,157304;1,628946;3,846128;13,55344;263,3841;359,817;0,4775046;0,5877544;15,9888
27,22978;2,157304;1,628946;3,846128;13,55344;263,3841;359,817;0;0,5875064;15,9888
27,24573;2,137892;1,625392;3,850566;14,51144;262,8069;359,5139;1,248774;0,5878936;16,00871
27,25901;2,131414;1,624181;3,852244;14,5304;262,6044;359,5575;0,5040134;0,5878527;16,0154
27,27574;2,131414;1,624181;3,852244;14,5304;262,6044;359,5575;0;0,587492;16,0154
27,29034;2,111757;1,620598;3,857139;15,11233;262,1343;359,4785;1,386688;0,58792;16,03566
27,30558;2,098542;1,618629;3,861418;15,53924;261,5148;359,1493;0,9117964;0,5881009;16,04955
27,32522;2,084748;1,617044;3,865337;15,99348;261,3145;359,0367;0,7302558;0,5882031;16,06389
27,34381;2,070729;1,615759;3,868794;16,07392;261,0748;359,1783;0,776729;0,5883313;16,07833
27,35854;2,06372;1,61537;3,870726;16,34701;260,894;359,174;0,4933797;0,5882802;16,0856
27,37487;2,06372;1,61537;3,870726;16,34701;260,894;359,174;0;0,5879291;16,0856
27,38764;2,042436;1,615321;3,877113;16,53235;260,1414;359,1624;1,739392;0,5884665;16,10782
27,40246;2,028279;1,615484;3,880504;16,60457;259,9803;359,3126;0,9825431;0,5886797;16,12238
27,4177;2,021123;1,615686;3,882848;16,97438;259,8098;359,0803;0,4939024;0,588627;16,12991
27,42992;2,021123;1,615686;3,882848;16,97438;259,8098;359,0803;0;0,5883647;16,12991
27,44173;2,007343;1,615948;3,885808;16,97473;259,5992;359,3281;1,193237;0,5886253;16,144
27,45607;1,993582;1,616398;3,889291;17,43301;259,0328;359,0577;0,9901295;0,588835;16,1582
27,47734;1,98033;1,616673;3,891913;17,72499;258,6333;358,9623;0,6348715;0,5888707;16,17171
27,49486;1,98033;1,616673;3,891913;17,72499;258,6333;358,9623;0;0,5884954;16,17171
27,50619;1,960851;1,616619;3,895252;17,78149;258,0145;358,8939;1,74501;0,5889719;16,19147
27,51936;1,954453;1,616488;3,896328;17,82036;257,8344;358,8524;0,4923438;0,5889255;16,19796
27,53252;1,954453;1,616488;3,896328;17,82036;257,8344;358,8524;0;0,588644;16,19796
27,54789;1,935206;1,615724;3,898958;18,16228;257,4435;358,7321;1,263981;0,589021;16,21739
27,56647;1,922453;1,615002;3,900371;18,31831;257,1645;358,6815;0,6902148;0,5890893;16,23022
27,58264;1,910461;1,613867;3,900308;20,25781;256,4325;358,1559;0,7417811;0,5891788;16,24221
27,61177;1,892535;1,612048;3,9017;21,4591;255,9534;357,8243;0,6172589;0,5892085;16,26019
27,63626;1,880835;1,611034;3,902251;21,80428;255,6409;357,9169;0,4781817;0,58911;16,2719
27,65516;1,880835;1,611034;3,902251;21,80428;255,6409;357,9169;0;0,5887072;16,2719
27,67176;1,858247;1,610309;3,904365;22,88746;255,4683;357,8541;1,366896;0,5891742;16,29459
27,69161;1,847124;1,610504;3,90595;22,8011;255,4425;358,1422;0,5661722;0,5891577;16,30582
27,71172;1,836398;1,610789;3,90833;22,81826;255,8586;358,3347;0,5461685;0,5891265;16,31681
27,7263;1,830852;1,610863;3,909594;22,9008;256,1234;358,2242;0,3901473;0,5890218;16,3225
27,75267;1,814918;1,611012;3,913294;23,21586;256,6041;358,3625;0,6204185;0,5890517;16,33886
27,76776;1,809568;1,610866;3,914561;22,78892;256,8313;358,5417;0,3644106;0,5889295;16,34435
27,78938;1,799563;1,610301;3,916809;22,95399;257,3137;358,5061;0,4743004;0,5888402;16,35461
27,81116;1,78361;1,609344;3,9202;21,56088;258,5204;358,9866;0,7484972;0,5889654;16,37092
27,82329;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0,3867093;0,5888773;16,37561
27,8386;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5885532;16,37561
27,85358;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5882366;16,37561
27,86938;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5879028;16,37561
27,88519;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5875694;16,37561
27,90265;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5872014;16,37561
27,92027;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5868306;16,37561
27,94127;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5863894;16,37561
27,96147;1,778992;1,608893;3,921019;22,95956;258,3155;358,644;0;0,5859656;16,37561
27,97881;1,706783;1,60881;3,926448;22,24911;262,746;359,5102;4,177059;0,5881918;16,44802
27,99867;1,706783;1,60881;3,926448;22,24911;262,746;359,5102;0;0,5877743;16,44802
28,01292;1,706783;1,60881;3,926448;22,24911;262,746;359,5102;0;0,5874751;16,44802
28,02423;1,684754;1,611733;3,924328;22,25064;264,0501;359,7472;1,957594;0,5880281;16,47015
28,03842;1,684754;1,611733;3,924328;22,25064;264,0501;359,7472;0;0,5877303;16,47015
28,05292;1,684754;1,611733;3,924328;22,25064;264,0501;359,7472;0;0,5874263;16,47015
28,06523;1,667671;1,615743;3,922292;20,18757;265,1488;0,004875754;1,397987;0,5877819;16,48736
28,07936;1,664376;1,616428;3,921709;21,8608;264,9672;359,6971;0,2368904;0,5876053;16,4907
28,10222;1,650184;1,62047;3,922127;15,59187;267,0858;0,794997;0,6210249;0,5876325;16,5049
28,11933;1,64704;1,620905;3,922179;16,98153;267,0328;0,7071333;0,1837834;0,5873866;16,50805
28,13502;1,64704;1,620905;3,922179;16,98153;267,0328;0,7071333;0;0,5870588;16,50805
28,14772;1,635049;1,62256;3,922579;16,01564;267,796;0,8307328;0,9444179;0,5872203;16,52004
28,16434;1,626815;1,623787;3,923402;13,34263;268,7277;1,290077;0,4981183;0,5871677;16,52832
28,18032;1,624016;1,623812;3,923987;15,15096;268,8538;1,069106;0,1789219;0,5869361;16,53118
28,19474;1,624016;1,623812;3,923987;15,15096;268,8538;1,069106;0;0,5866355;16,53118
28,20788;1,612476;1,625711;3,925619;12,07249;270,1265;1,327232;0,8873962;0,5867757;16,54283
28,22009;1,608964;1,626344;3,9262;12,03784;270,3566;1,354117;0,2913913;0,5866477;16,54639
28,23303;1,608964;1,626344;3,9262;12,03784;270,3566;1,354117;0;0,5863788;16,54639
28,25167;1,599358;1,628522;3,92836;14,40426;270,7402;1,095279;0,5280719;0,5863403;16,55624
28,27235;1,588319;1,632105;3,93042;12,81941;271,6299;1,319528;0,5431591;0,5863087;16,56747
28,29017;1,584613;1,633264;3,93096;12,57123;271,9717;1,362831;0,2101866;0,5860717;16,57121
28,30609;1,576958;1,635912;3,932477;11,53091;272,6104;1,340701;0,4900107;0,5860177;16,57902
28,31736;1,572677;1,637106;3,933133;10,31726;272,8095;1,377502;0,3844588;0,5859374;16,58335
28,3324;1,572677;1,637106;3,933133;10,31726;272,8095;1,377502;0;0,5856262;16,58335
28,34552;1,560959;1,640355;3,935609;10,02264;273,8179;1,446104;0,912968;0,5857778;16,59533
28,35858;1,556007;1,641705;3,936222;7,863945;274,1667;1,493916;0,3820791;0,5856839;16,60032
28,37234;1,556007;1,641705;3,936222;7,863945;274,1667;1,493916;0;0,5853996;16,60032
28,38483;1,543202;1,643632;3,938969;8,935381;274,8051;1,397774;1,048275;0,5856034;16,61341
28,40454;1,53306;1,644843;3,940422;6,40078;275,3978;1,555852;0,5197764;0,5855577;16,62366
28,42266;1,522988;1,645658;3,942494;6,086372;275,9272;1,532439;0,56782;0,5855464;16,63394
28,4344;1,522988;1,645658;3,942494;6,086372;275,9272;1,532439;0;0,5853044;16,63394
28,44489;1,513443;1,645439;3,943953;8,366399;275,7252;1,144265;0,920074;0,5854279;16,64359
28,4593;1,507625;1,645659;3,944683;6,990335;276,0511;1,319828;0,407065;0,5853376;16,64946
28,48154;1,490422;1,645391;3,948197;6,130795;276,5471;1,2674;0,7892241;0,585497;16,66702
28,49522;1,490422;1,645391;3,948197;6,130795;276,5471;1,2674;0;0,5852158;16,66702
28,50879;1,480334;1,64433;3,95087;8,270749;276,5302;0,9122025;0,7691225;0,5853034;16,67745
28,52228;1,467649;1,643329;3,953532;7,536858;276,9001;0,8773146;0,9608983;0,5854811;16,69041
28,53998;1,46161;1,642763;3,955292;6,786139;277,2122;1,005775;0,3553292;0,5853382;16,6967
28,56521;1,44456;1,640894;3,960052;7,576827;277,3257;0,7201927;0,7016976;0,5854411;16,71441
28,58264;1,432087;1,639695;3,964307;6,92206;277,7999;0,7367766;0,755964;0,5855452;16,72758
28,60563;1,420727;1,638791;3,968534;7,46167;277,8621;0,4730477;0,5274276;0,5854985;16,73971
28,6244;1,408473;1,638328;3,972989;6,512739;278,0685;0,6273558;0,6944304;0,58557;16,75274
28,64115;1,4023;1,63836;3,975434;6,599183;278,1663;0,5439737;0,3963864;0,5854592;16,75938
28,65388;1,4023;1,63836;3,975434;6,599183;278,1663;0,5439737;0;0,585199;16,75938
28,66824;1,382753;1,639889;3,983034;5,752568;278,298;0,4018788;1,460592;0,5856376;16,78036
28,6818;1,376175;1,640675;3,98587;5,543126;278,4318;0,3567166;0,5282454;0,5856105;16,78752
28,6965;1,362458;1,642602;3,991824;5,211316;278,6472;0,1599533;1,017649;0,5858318;16,80247
28,72355;1,341842;1,645591;4,000791;5,010972;278,9476;359,7725;0,8310027;0,5860629;16,82495
28,74244;1,328164;1,647466;4,006495;4,927671;279,0448;359,4491;0,784601;0,5861934;16,83978
28,75597;1,321522;1,648316;4,009302;4,810793;279,1078;359,3916;0,5328357;0,5861683;16,84698
28,7722;1,321522;1,648316;4,009302;4,810793;279,1078;359,3916;0;0,5858374;16,84698
28,78606;1,302405;1,651297;4,017474;4,717574;279,3071;359,019;1,50035;0,5862779;16,86777
28,81147;1,290157;1,653278;4,022631;4,636351;279,3467;358,7233;0,5229685;0,5862221;16,88107
28,82199;1,278372;1,655156;4,02786;4,43994;279,5554;358,5984;1,225903;0,5864556;16,89396
28,83403;1,278372;1,655156;4,02786;4,43994;279,5554;358,5984;0;0,5862106;16,89396
28,8524;1,259691;1,657473;4,034775;3,599336;279,9071;358,3781;1,084177;0,5865279;16,91388
28,87559;1,248505;1,658738;4,039006;3,835469;279,9514;358,0941;0,5157857;0,5864711;16,92584
28,89284;1,236548;1,659914;4,042842;4,114714;280,0214;357,8666;0,7279124;0,5865556;16,9384
28,909;1,230712;1,660579;4,044794;4,230254;280,0681;357,8942;0,380772;0,5864405;16,94455
28,9232;1,218801;1,661853;4,047666;4,391338;280,0483;357,7757;0,8628806;0,5865763;16,9568
28,9358;1,218801;1,661853;4,047666;4,391338;280,0483;357,7757;0;0,5863206;16,9568
28,94596;1,207422;1,663271;4,050842;4,750196;280,0873;357,9933;1,163318;0,5865232;16,96862
28,9568;1,201745;1,663999;4,052206;4,772489;280,0831;358,0494;0,5386019;0,5865052;16,97445
28,96886;1,201745;1,663999;4,052206;4,772489;280,0831;358,0494;0;0,5862609;16,97445
28,98034;1,190753;1,665609;4,054989;4,900132;280,0383;358,2627;0,9879936;0,5864201;16,98579
28,99261;1,190753;1,665609;4,054989;4,900132;280,0383;358,2627;0;0,5861716;16,98579
29,00571;1,174971;1,668353;4,059349;4,835927;279,9778;358,4899;1,249713;0,5864715;17,00217
29,02617;1,164619;1,669977;4,062405;4,701483;279,9681;358,5567;0,5276949;0,5864301;17,01296
29,04546;1,154517;1,671053;4,06569;5,068401;279,9131;358,707;0,5505493;0,5864062;17,02358
29,06261;1,143773;1,671924;4,068595;4,664763;279,9074;358,6295;0,6492017;0,5864432;17,03471
29,07508;1,143773;1,671924;4,068595;4,664763;279,9074;358,6295;0;0,5861915;17,03471
29,08709;1,13285;1,672296;4,071493;4,464365;279,9865;358,6359;0,9409476;0,5863381;17,04601
29,10093;1,121785;1,67222;4,074405;4,402949;280,0171;358,7182;0,8268489;0,5864525;17,05746
29,11667;1,116149;1,671985;4,075691;4,383743;280,0304;358,7605;0,3671658;0,5863339;17,06324
29,13698;1,10411;1,671412;4,077889;4,018435;280,2649;358,8471;0,6026108;0,5863453;17,07548
29,1495;1,10411;1,671412;4,077889;4,018435;280,2649;358,8471;0;0,5860933;17,07548
29,16351;1,08656;1,669785;4,080979;4,793472;280,2346;358,9443;1,272128;0,586423;17,0933
29,1837;1,074461;1,668487;4,082872;4,665802;280,3633;359,2129;0,6063951;0,5864369;17,10554
