Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,033248;1,665043;-1,154719;343,6195;69,15605;345,2161;-1;0;-1;0
0,3333333;-6,034452;1,664347;-1,151439;343,7706;69,12057;345,6527;0,01048179;0,01048179;-1;0,003493931
0,3695152;-6,052974;1,640468;-1,104123;344,8169;66,9773;351,9169;1,404345;0,1469647;3,772141;0,05430568
0,3937565;-6,053678;1,63766;-1,102593;344,838;66,81006;352,4263;0,06946651;0,1421936;-22,09216;0,05598964
0,4089123;-6,05388;1,63614;-1,102074;344,8531;66,78707;352,6871;0,03676466;0,138286;-0,8300557;0,05654684
0,4259851;-6,053943;1,634568;-1,101757;344,8838;66,82038;352,9662;0,01889449;0,1335009;-0,5544819;0,05686942
0,4426643;-6,053914;1,633751;-1,101684;344,9077;66,86613;353,1088;0,004726192;0,1286488;-0,4197765;0,05694825
0,4598136;-6,053741;1,632092;-1,101714;344,9474;67,04636;353,4288;0,01024412;0,1242328;0,1631147;0,05712393
0,4922196;-6,053421;1,630364;-1,101947;345,0138;67,32482;353,7525;0,01219438;0,1168566;0,03935536;0,0575191
0,5093091;-6,052691;1,627707;-1,102554;345,0314;67,8871;354,1544;0,0555433;0,1147993;0,8758166;0,05846831
0,5261145;-6,052459;1,62693;-1,102865;345,0699;68,12173;354,2804;0,02310788;0,1118704;-0,9569428;0,05885665
0,542313;-6,05178;1,624888;-1,104049;345,2309;68,91435;354,5274;0,08425108;0,1110454;1,852604;0,06022139
0,5587285;-6,051566;1,6243;-1,104537;345,2779;69,2154;354,5656;0,03246406;0,1087367;-1,587877;0,0607543
0,5932896;-6,051349;1,623745;-1,105084;345,3336;69,53172;354,5806;0,01701644;0,1033937;-0,3030336;0,06134241
0,6288943;-6,050533;1,621855;-1,107744;345,5643;70,89551;354,5114;0,07815163;0,1019646;0,8712952;0,06412498
0,6436031;-6,04991;1,620485;-1,110864;345,7843;72,31832;354,3301;0,2163426;0,1045786;2,746594;0,06730712
