Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
20,24043;-0,05088878;1,646209;4,297441;11,32589;294,4389;3,255531;1,132016;0,6106682;12,35153
20,53023;-0,1970744;1,636814;4,419229;13,19799;312,1058;3,643759;0,6565614;0,6113164;12,5418
20,54981;-0,2059852;1,635277;4,429797;13,38886;313,0844;3,700478;0,706036;0,6114067;12,55562
20,56597;-0,214796;1,633738;4,440444;13,24337;313,7195;3,535242;0,8553761;0,6115986;12,56944
20,58094;-0,2193385;1,632741;4,445879;13,07398;313,9719;3,463443;0,4730941;0,6114978;12,57653
20,59317;-0,228201;1,630234;4,457128;13,11969;314,6429;3,374158;1,170995;0,6118302;12,59085
20,60477;-0,228201;1,630234;4,457128;13,11969;314,6429;3,374158;0;0,6114853;12,59085
20,61532;-0,2368767;1,627337;4,468598;13,25121;315,2409;3,342194;1,36425;0,6118705;12,60523
20,62514;-0,2368767;1,627337;4,468598;13,25121;315,2409;3,342194;0;0,6115788;12,60523
20,63409;-0,2455189;1,624251;4,480202;13,59029;315,8002;3,296786;1,617711;0,6120152;12,6197
20,64621;-0,2455189;1,624251;4,480202;13,59029;315,8002;3,296786;0;0,6116557;12,6197
20,65516;-0,2539271;1,620947;4,492269;13,80061;316,346;3,385195;1,643414;0,612103;12,6344
20,66767;-0,2539271;1,620947;4,492269;13,80061;316,346;3,385195;0;0,6117321;12,6344
20,68057;-0,2618406;1,618005;4,504422;13,90352;316,6754;3,436723;1,123944;0,6120519;12,64891
20,69806;-0,2697835;1,615686;4,516645;13,74277;316,7493;3,187503;0,8337181;0,6122392;12,66348
20,71042;-0,2697835;1,615686;4,516645;13,74277;316,7493;3,187503;0;0,6118736;12,66348
20,72012;-0,2774091;1,61408;4,52931;13,71507;316,9951;2,984618;1,523378;0,6123009;12,67827
20,73194;-0,2853008;1,613672;4,542341;13,68958;317,0129;2,721411;1,289055;0,6126869;12,6935
20,74468;-0,2853008;1,613672;4,542341;13,68958;317,0129;2,721411;0;0,6123104;12,6935
20,75402;-0,2933815;1,614189;4,555496;13,65698;316,9102;2,368125;1,652907;0,612779;12,70894
20,77205;-0,3013799;1,615441;4,568904;13,6222;316,8558;1,989297;0,8660082;0,612999;12,72455
20,79084;-0,3013799;1,615441;4,568904;13,6222;316,8558;1,989297;0;0,6124445;12,72455
20,79975;-0,3090556;1,616939;4,582253;13,75941;316,8338;1,627597;1,728423;0,6129228;12,73995
