Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
20,24043;0,3389609;0,05543931;4,228082;357,117;88,09892;3,348367;0,007399686;0,6282419;13;0,8771741;0,6427246;0,8683527
20,53023;-0,1314923;0,07024674;4,422268;0,05315595;112,772;5,277185;0,1907527;0,6441754;13;0,8771741;0,6427246;0,8683527
20,54981;-0,1746311;0,0714331;4,450994;4,391637;114,2833;4,304812;0,2844946;0,646085;13;0,8771741;0,6427246;0,8683527
20,56597;-0,2149688;0,07563546;4,480711;9,172334;115,4703;3,722661;0,3316242;0,6480149;13;0,8771741;0,6427246;0,8683527
20,58094;-0,2339121;0,07847951;4,49576;11,29994;115,8083;3,331127;0,1728497;0,6487195;13;0,8771741;0,6427246;0,8683527
20,59317;-0,2663897;0,08604871;4,525727;15,06823;116,592;1,885559;0,3878219;0,6504814;13;0,8771741;0,6427246;0,8683527
20,60477;-0,2663897;0,08604871;4,525727;15,06823;116,592;1,885559;0,0008951168;0,6501147;13;0,8771741;0,6427246;0,8683527
20,61532;-0,2910011;0,09398593;4,554666;18,74528;117,6242;1,032852;0,3947964;0,6516261;13;0,8771741;0,6427246;0,8683527
20,62514;-0,2910011;0,09398593;4,554666;18,74528;117,6242;1,032852;0,003538388;0,6513153;13;0,8771741;0,6427246;0,8683527
20,63409;-0,3075378;0,09974574;4,578835;21,24008;120,036;359,1851;0,3603934;0,6524531;13;0,8771741;0,6427246;0,8683527
20,64621;-0,3075378;0,09974574;4,578835;21,24008;120,036;359,1851;0,01344939;0,6520697;13;0,8771741;0,6427246;0,8683527
20,65516;-0,3157847;0,09876916;4,593961;22,35643;124,8033;0,3881901;0,2046167;0,6526217;13;0,8771741;0,6427246;0,8683527
20,66767;-0,3157847;0,09876916;4,593961;22,35643;124,8033;0,3881901;0;0,6522263;13;0,8771741;0,6427246;0,8683527
20,68057;-0,3202636;0,09033062;4,601391;18,70258;128,1204;0,2033918;0,1077376;0,6522388;13;0,8771741;0,6427246;0,8683527
20,69806;-0,322366;0,08077931;4,605431;14,41344;129,6665;358,9129;0,06442023;0,6519076;13;0,8771741;0,6427246;0,8683527
20,71042;-0,322366;0,08077931;4,605431;14,41344;129,6665;358,9129;0;0,6515183;13;0,8771741;0,6427246;0,8683527
20,72012;-0,3274454;0,07153551;4,610498;10,33237;130,1842;359,9716;0,1312919;0,6515595;13;0,8771741;0,6427246;0,8683527
20,73194;-0,3315851;0,06389473;4,614265;6,630983;129,9886;0,7495348;0,08695339;0,651458;13;0,8771741;0,6427246;0,8683527
20,74468;-0,3315851;0,06389473;4,614265;6,630983;129,9886;0,7495348;0;0,6510577;13;0,8771741;0,6427246;0,8683527
20,75402;-0,3344781;0,06089023;4,615407;4,404915;129,5039;0,1627396;0,1591566;0,6509144;13;0,8771741;0,6427246;0,8683527
20,77205;-0,3354641;0,05935775;4,615822;3,090569;129,2853;359,3913;0,5957002;0,6504006;13;0,8771741;0,6427246;0,8683527
20,79084;-0,3354641;0,05935775;4,615822;3,090569;129,2853;359,3913;0,7171478;0,6498123;13;0,8771741;0,6427246;0,8683527
20,79975;-0,3369481;0,0579223;4,616467;2,246685;129,0298;359,2799;0,3525155;0,6496116;13;0,8771741;0,6427246;0,8683527
20,81146;-0,3379604;0,05687924;4,616592;1,503806;128,842;358,9232;0,8707157;0,6492949;13;0,8771741;0,6427246;0,8683527
20,82628;-0,3379604;0,05687924;4,616592;1,503806;128,842;358,9232;1,775644E-09;0,6488327;14;1,145144;-0,9611458;0,8573805
20,83558;-0,338577;0,05620247;4,616735;1,044134;128,7116;358,6429;0,8769532;0,6485733;14;1,145144;-0,9611458;0,8573805
20,85465;-0,3389873;0,05579345;4,616847;0,8226728;128,7088;358,596;0,007177418;0,6480001;14;1,145144;-0,9611458;0,8573805
20,86758;-0,3389873;0,05579345;4,616847;0,8226728;128,7088;358,596;0,7648882;0,6475984;14;1,145144;-0,9611458;0,8573805
20,87712;-0,3390628;0,0554953;4,616957;0,6241874;128,6999;358,4653;0,007820824;0,6473085;14;1,145144;-0,9611458;0,8573805
20,88722;-0,3390628;0,0554953;4,616957;0,6241874;128,6999;358,4653;0,4444593;0,6469953;14;1,145144;-0,9611458;0,8573805
20,89758;-0,3391526;0,05529346;4,61704;0,6036969;128,6469;358,5473;0,005224271;0,6466804;14;1,145144;-0,9611458;0,8573805
20,91253;-0,3392272;0,0551648;4,617111;0,5768679;128,6347;358,6106;0,2103684;0,6462227;14;1,145144;-0,9611458;0,8573805
20,92344;-0,3392272;0,0551648;4,617111;0,5768679;128,6347;358,6106;0,1384347;0,6458853;14;1,145144;-0,9611458;0,8573805
20,93606;-0,3391705;0,05507598;4,617138;0,5022274;128,6401;358,5726;0,002012172;0,6454989;14;1,145144;-0,9611458;0,8573805
20,94947;-0,3391705;0,05507598;4,617138;0,5022274;128,6401;358,5726;0,2802266;0,6450853;14;1,145144;-0,9611458;0,8573805
20,96019;-0,3391801;0,0550351;4,617195;0,4943591;128,6631;358,6017;0,1841757;0,6447579;14;1,145144;-0,9611458;0,8573805
20,98302;-0,3391352;0,0549899;4,617289;0,5075823;128,6857;358,6903;0,001096039;0,6440608;14;1,145144;-0,9611458;0,8573805
21,00067;-0,3391157;0,05497192;4,617332;0,5150955;128,7633;358,7295;0,1003452;0,6435215;14;1,145144;-0,9611458;0,8573805
21,02301;-0,3390739;0,05499781;4,61738;0,5160518;128,6915;358,697;0,02171867;0,6428404;14;1,145144;-0,9611458;0,8573805
21,03444;-0,3389482;0,05495271;4,617373;0,5139754;128,6806;358,7117;0,002478305;0,6424968;14;1,145144;-0,9611458;0,8573805
21,0463;-0,3389482;0,05495271;4,617373;0,5139754;128,6806;358,7117;0,05280476;0,6421343;14;1,145144;-0,9611458;0,8573805
21,05929;-0,3390462;0,05495995;4,617376;0,5286466;128,8596;358,7599;0,02566213;0,6417426;14;1,145144;-0,9611458;0,8573805
21,07691;-0,3391123;0,05511599;4,61751;0,5007247;128,865;358,8639;0,002562601;0,6412128;14;1,145144;-0,9611458;0,8573805
