Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0093325;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;-1;0;0
0,3426659;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,3770593;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,3888956;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,4020599;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,4151832;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,4251766;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,4374018;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,4490323;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,4592856;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,4693082;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,4845207;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,493774;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,5046587;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,5162751;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,5255291;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,5407934;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,5506184;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,5657172;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,5761673;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,587787;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,5993153;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,6146004;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,6233651;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,635498;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,6450938;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,6584184;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,6700721;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,6794136;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,6921655;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,7033201;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,7123503;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,7224868;3,479672;1,507435;-6,65791;22,14746;302,1812;0,111868;0;0;0
0,7327131;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;-1;0,7483429;0,5413367
0,7414883;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;0;0,7393737;0,5413367
0,7516944;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;0;0,7292086;0,5413367
0,7615522;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;0;0,7196525;0,5413367
0,7723836;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;0;0,7094371;0,5413367
0,7812532;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;0;0,7012854;0,5413367
0,7914425;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;0;0,6921491;0,5413367
0,8016832;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;0;0,6832034;0,5413367
0,8138018;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;0;0,6729116;0,5413367
0,8229839;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;0;0,6653178;0,5413367
0,8347331;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;0;0,6558473;0,5413367
0,8428692;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;0;0,6494456;0,5413367
0,8564197;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;0;0,6390566;0,5413367
0,8647788;3,11138;1,513004;-6,261166;22,19644;283,8265;1,713467;0;0,632812;0,5413367
0,8753798;3,012405;1,523331;-6,256929;16,21795;273,8482;358,0457;9,344894;0,7394536;0,6404018
0,8849459;3,012405;1,523331;-6,256929;16,21795;273,8482;358,0457;0;0,731375;0,6404018
0,8953685;3,012405;1,523331;-6,256929;16,21795;273,8482;358,0457;0;0,7227718;0,6404018
0,9046357;3,012405;1,523331;-6,256929;16,21795;273,8482;358,0457;0;0,7152904;0,6404018
0,915159;3,012405;1,523331;-6,256929;16,21795;273,8482;358,0457;0;0,7069806;0,6404018
0,9286575;3,012405;1,523331;-6,256929;16,21795;273,8482;358,0457;0;0,6966;0,6404018
0,9392807;3,012405;1,523331;-6,256929;16,21795;273,8482;358,0457;0;0,6886424;0,6404018
0,9478098;3,012405;1,523331;-6,256929;16,21795;273,8482;358,0457;0;0,6823839;0,6404018
0,959989;2,965171;1,532806;-6,250969;20,77147;272,1202;358,0777;3,909014;0,7237214;0,6880105
0,9759923;2,965171;1,532806;-6,250969;20,77147;272,1202;358,0777;0;0,71174;0,6880105
