Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
8,113834;3,610918;1,646017;0,3579978;11,1894;351,9838;359,4414;0,5878875;0,6703867;5,429901
8,41787;3,610918;1,646017;0,3579978;11,1894;351,9838;359,4414;0;0,6461329;5,429901
8,437604;3,610918;1,646017;0,3579978;11,1894;351,9838;359,4414;0;0,6446192;5,429901
8,453403;3,610918;1,646017;0,3579978;11,1894;351,9838;359,4414;0;0,6434124;5,429901
8,463819;3,610918;1,646017;0,3579978;11,1894;351,9838;359,4414;0;0,6426193;5,429901
8,474332;3,610918;1,646017;0,3579978;11,1894;351,9838;359,4414;0;0,6418207;5,429901
8,485888;3,610918;1,646017;0,3579978;11,1894;351,9838;359,4414;0;0,6409452;5,429901
8,497372;3,701241;1,631712;0,5315807;13,17911;2,65909;0,7346725;-1;0,6631439;5,625578
8,509129;3,701241;1,631712;0,5315807;13,17911;2,65909;0,7346725;0;0,6622262;5,625578
8,519018;3,705703;1,63004;0,5420271;13,28493;3,85568;1,140905;1,148602;0,6627917;5,636937
8,531974;3,70979;1,628338;0,5527638;13,41579;4,871067;1,470093;0,8867453;0,6631324;5,648426
8,545461;3,70979;1,628338;0,5527638;13,41579;4,871067;1,470093;0;0,662084;5,648426
8,554923;3,713272;1,626696;0,5633993;13,55366;5,726733;1,603281;1,18268;0,6626608;5,659616
8,565373;3,713272;1,626696;0,5633993;13,55366;5,726733;1,603281;0;0,661851;5,659616
8,578091;3,716475;1,625255;0,5744659;13,72419;6,315423;1,742399;0,9059239;0,6622134;5,671137
8,595141;3,719633;1,624167;0,5857126;13,63196;6,863602;1,87597;0,6851078;0,6622589;5,682819
8,608279;3,719633;1,624167;0,5857126;13,63196;6,863602;1,87597;0;0,6612465;5,682819
8,616316;3,722762;1,623487;0,597148;13,57059;7,307506;1,755731;1,475233;0,662007;5,694675
8,62722;3,722762;1,623487;0,597148;13,57059;7,307506;1,755731;0;0,6611689;5,694675
8,63718;3,726043;1,623381;0,6090679;13,4736;7,816119;1,573857;1,241257;0,6618389;5,707038
8,650196;3,726043;1,623381;0,6090679;13,4736;7,816119;1,573857;0;0,6608415;5,707038
8,660267;3,729628;1,624153;0,6222614;12,99473;8,1949;1,613527;1,357585;0,661653;5,72071
8,673303;3,732877;1,625037;0,6353357;12,96328;8,845124;1,484737;1,033457;0,6622127;5,734182
8,683088;3,732877;1,625037;0,6353357;12,96328;8,845124;1,484737;0;0,6614652;5,734182
8,694664;3,736095;1,626109;0,6487765;13,14584;9,521998;1,428347;1,193935;0,6621753;5,748003
8,706398;3,736095;1,626109;0,6487765;13,14584;9,521998;1,428347;0;0,6612813;5,748003
