Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
8,113834;3,399484;0,05362962;-0,1509953;354,3046;194,0148;357,7564;0;0,6096895;5;0,9615449;0,5255477;0,6200122
8,41787;3,605784;0,0844607;0,6067524;11,96659;186,2223;359,0587;0,2654795;0,6810821;5;0,9615449;0,5255477;0,6200122
8,437604;3,615783;0,08831262;0,6280346;13,02991;185,4196;358,6493;0,1219765;0,682278;5;0,9615449;0,5255477;0,6200122
8,453403;3,625126;0,09053568;0,6444893;13,99439;184,3851;357,7694;0,1207587;0,6832429;5;0,9615449;0,5255477;0,6200122
8,463819;3,625126;0,09053568;0,6444893;13,99439;184,3851;357,7694;0;0,6824006;5;0,9615449;0,5255477;0,6200122
8,474332;3,635062;0,09091667;0,656744;14,27814;183,35;356,9121;0,1502502;0,6834175;5;0,9615449;0,5255477;0,6200122
8,485888;3,635062;0,09091667;0,656744;14,27814;183,35;356,9121;0;0,6824853;5;0,9615449;0,5255477;0,6200122
8,497372;3,645917;0,08914851;0,665638;13,88079;183,0685;356,3005;0,1220963;0,6832156;5;0,9615449;0,5255477;0,6200122
8,509129;3,645917;0,08914851;0,665638;13,88079;183,0685;356,3005;0;0,68227;5;0,9615449;0,5255477;0,6200122
8,519018;3,657441;0,08644468;0,671648;13,32238;183,7469;356,209;0,1350133;0,6830049;5;0,9615449;0,5255477;0,6200122
8,531974;3,669658;0,08273908;0,6750221;12,87301;185,1075;355,6901;0,1018456;0,683454;5;0,9615449;0,5255477;0,6200122
8,545461;3,669658;0,08273908;0,6750221;12,87301;185,1075;355,6901;0;0,6823736;5;0,9615449;0,5255477;0,6200122
8,554923;3,681732;0,07816008;0,6762371;12,20013;186,882;355,4864;0,1360312;0,6830384;5;0,9615449;0,5255477;0,6200122
8,565373;3,681732;0,07816008;0,6762371;12,20013;186,882;355,4864;0;0,6822037;5;0,9615449;0,5255477;0,6200122
8,578091;3,693227;0,07294416;0,6753464;11,6229;188,8841;354,8945;0,1024576;0,6825368;5;0,9615449;0,5255477;0,6200122
8,595141;3,704773;0,06766542;0,6741333;9,914421;192,5195;357,9442;0,07829984;0,6825336;5;0,9615449;0,5255477;0,6200122
8,608279;3,704773;0,06766542;0,6741333;9,914421;192,5195;357,9442;0;0,6814902;5;0,9615449;0,5255477;0,6200122
8,616316;3,714361;0,06237308;0,6756935;7,917381;195,0461;359,7074;0,144558;0,6819828;5;0,9615449;0,5255477;0,6200122
8,62722;3,714361;0,06237308;0,6756935;7,917381;195,0461;359,7074;0;0,6811193;5;0,9615449;0,5255477;0,6200122
