Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,006793;4,983658;1,569952;4,136878;17,59696;222,0654;358,9906;-1;0;0
0,3401263;4,973581;1,568918;4,133118;18,15523;222,1237;358,6433;0,03226639;0,0322664;0,01075547
0,3667249;4,782434;1,552604;4,060979;21,55191;216,1963;355,1318;7,681124;0,5975091;0,2150626
0,3812083;4,766003;1,550965;4,057325;21,73447;215,3558;354,9315;1,162151;0,619351;0,2318945
0,3912689;4,76039;1,550581;4,056251;21,76136;215,3569;355,1094;0,5680311;0,6180081;0,2376093
0,4003071;4,76039;1,550581;4,056251;21,76136;215,3569;355,1094;0;0,6038138;0,2376093
0,4139853;4,76039;1,550581;4,056251;21,76136;215,3569;355,1094;0;0,5835308;0,2376093
0,4241442;4,743764;1,550404;4,053062;21,595;214,4004;355,1238;1,666447;0,6098905;0,2545385
0,4337933;4,738117;1,55063;4,051979;21,46561;214,1555;355,2149;0,5958883;0,6095741;0,2602883
0,4432793;4,738117;1,55063;4,051979;21,46561;214,1555;355,2149;0;0,5963264;0,2602883
0,4564754;4,726454;1,551393;4,049968;21,3272;213,6371;355,3632;0,8968872;0,6051465;0,2721238
0,4667765;4,726454;1,551393;4,049968;21,3272;213,6371;355,3632;0;0,5915945;0,2721238
0,4758005;4,707808;1,55285;4,047083;21,40818;212,7216;355,2345;2,090836;0,6204409;0,2909915
0,4863352;4,707808;1,55285;4,047083;21,40818;212,7216;355,2345;0;0,606811;0,2909915
0,497153;4,695034;1,554175;4,045678;21,18661;212,1523;355,0177;1,187955;0,6196316;0,3038425
0,5078802;4,695034;1,554175;4,045678;21,18661;212,1523;355,0177;0;0,6063666;0,3038425
0,5206012;4,682188;1,55467;4,044324;20,05015;212,0447;355,7309;1,015455;0,616495;0,3167601
0,5314596;4,682188;1,55467;4,044324;20,05015;212,0447;355,7309;0;0,603736;0,3167601
0,5437992;4,668606;1,555856;4,042715;21,36196;211,4839;354,6602;1,10836;0,6153315;0,3304368
0,5543448;4,655985;1,55652;4,041254;20,37251;211,3442;355,5333;1,204787;0,6266842;0,343142
0,5638698;4,655985;1,55652;4,041254;20,37251;211,3442;355,5333;0;0,615969;0,343142
0,5752994;4,64396;1,558246;4,039867;20,73669;210,5003;355,15;1,059012;0,6248763;0,3552461
0,586591;4,64396;1,558246;4,039867;20,73669;210,5003;355,15;0;0,6127067;0,3552461
0,5976944;4,632226;1,560393;4,038352;20,58719;209,9335;355,245;1,065657;0,6212179;0,3670785
0,6083506;4,632226;1,560393;4,038352;20,58719;209,9335;355,245;0;0,6102135;0,3670785
0,620566;4,62061;1,562684;4,036916;20,35297;209,4442;355,3913;0,958149;0,6171381;0,3787827
0,6317927;4,62061;1,562684;4,036916;20,35297;209,4442;355,3913;0;0,6060526;0,3787827
0,6409454;4,609196;1,564971;4,035497;20,58014;208,5142;354,9203;1,256624;0,6154423;0,3902842
0,6534588;4,609196;1,564971;4,035497;20,58014;208,5142;354,9203;0;0,6035331;0,3902842
0,670655;4,592639;1,567645;4,033105;20,16498;207,5438;354,5731;0,9728131;0,6130986;0,4070128
0,6815404;4,588374;1,567768;4,031374;21,8051;206,3346;351,8068;0,422889;0,61003;0,4116161
0,6933877;4,582232;1,567879;4,029662;21,93853;207,1123;352,1672;0,5381867;0,6087903;0,4179922
0,7039267;4,582232;1,567879;4,029662;21,93853;207,1123;352,1672;0;0,5995868;0,4179922
0,7193972;4,572201;1,568478;4,027192;21,94414;206,2075;351,8029;0,6677545;0,6010668;0,4283227
0,7289491;4,572201;1,568478;4,027192;21,94414;206,2075;351,8029;0;0,5931166;0,4283227
0,7432829;4,558012;1,568593;4,023378;21,87957;204,7542;351,3475;1,025017;0,6015223;0,4430151
0,7550278;4,553559;1,56844;4,021925;21,90452;204,2383;351,1908;0,398814;0,5983405;0,4476992
0,7649499;4,553559;1,56844;4,021925;21,90452;204,2383;351,1908;0;0,5905099;0,4476992
0,7759338;4,544868;1,568092;4,019074;21,54377;203,6835;351,1977;0,8328044;0,5939701;0,4568466
0,7863992;4,544868;1,568092;4,019074;21,54377;203,6835;351,1977;0;0,5859966;0,4568466
0,7958309;4,533022;1,567373;4,014659;21,66803;202,2715;350,7997;1,34033;0,5950135;0,4694882
