Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;3,33;1,7;-8,46;0;0;0;-1;0;-1;0
0,3333333;3,33;1,7;-8,46;327,5;296,2;0;0;0;-1;0
0,3576925;3,33;1,7;-8,46;327,5;296,2;0;0;0;0;0
0,3763928;3,33;1,7;-8,46;327,8;294,8;1,008958E-06;0;0;0;0
0,3907791;3,33;1,7;-8,46;329;292,5;9,960406E-07;0;0;0;0
0,4035587;3,33;1,7;-8,46;330,2;290,4;0;0;0;0;0
0,4162553;3,33;1,7;-8,46;331,9;287,6;0;0;0;0;0
0,4308895;3,33;1,7;-8,46;333,1;284,5;-9,573625E-07;0;0;0;0
0,445378;3,33;1,7;-8,46;333,8;281,9999;0;0;0;0;0
0,4583308;3,33;1,7;-8,46;335;279,5;-9,420348E-07;0;0;0;0
0,4726065;3,33;1,7;-8,46;336,2;277,1;9,33127E-07;0;0;0;0
0,4846546;3,33;1,7;-8,46;337,1;275;-9,268205E-07;0;0;0;0
0,497398;3,33;1,7;-8,46;338,1;272,9999;0;0;0;0;0
0,5097758;3,33;1,7;-8,46;339,1;271,2;0;0;0;0;0
0,5232922;3,33;1,7;-8,46;340,4;269,1;0;0;0;0;0
0,5367417;3,33;1,7;-8,46;341,6;266,8;8,997735E-07;0;0;0;0
0,5504385;3,33;1,7;-8,46;342,8;264,6;-8,937432E-07;0;0;0;0
0,5616205;3,33;1,7;-8,46;343,6;263,3;0;0;0;0;0
0,5732814;3,33;1,7;-8,46;344,4;261,9;0;0;0;0;0
0,5850525;3,33;1,7;-8,46;345;260,8;0;0;0;0;0
0,5978787;3,33;1,7;-8,46;345,5;259,7;-4,409315E-07;0;0;0;0
0,6170889;3,33;1,7;-8,46;346,2;258;-4,395754E-07;0;0;0;0
0,6296483;3,33;1,7;-8,46;346,6;256,8;0;0;0;0;0
0,6429636;3,33;1,7;-8,46;347,1;255,4;-4,379399E-07;0;0;0;0
0,6575575;3,33;1,7;-8,46;347,6;254;4,37083E-07;0;0;0;0
0,6704234;3,33;1,7;-8,46;347,8;252,8;0;0;0;0;0
0,6817744;3,33;1,7;-8,46;348,1;252,3;0;0;0;0;0
0,6941335;3,33;1,7;-8,46;348,2;251,8;0;0;0;0;0
0,7058945;3,33;1,7;-8,46;348,3;251,4;0;0;0;0;0
0,7178487;3,33;1,7;-8,46;348,3;251,2;-4,359445E-07;0;0;0;0
0,7307299;3,33;1,7;-8,46;348,4;250,8;-4,357876E-07;0;0;0;0
0,7422602;3,33;1,7;-8,46;348,4;250,2;0;0;0;0;0
