Path;Advice;Simulation time (s);Distance travelled (m);Mean speed (m/s);Number of steps;Mean step frequency (step/s);Percent of left foot in front;Walked path;Number of areas covered;Average time in area (s);Nbr errors; Nbr wrong areas;Total error time (s);Total error distance (m)
T;ARROW;121,7329;22,75087;0,1868917;1;-1;0,173094;53.43.33.32.33.34.35;7;17,39041;1;1;27,74986;0
B;ARROW;72,24826;24,15764;0,3343699;2;-2;0,3204365;01.11.12.13.23.33.32.42.43.44;10;7,224826;0;0;0;0
T;LIGHT;113,1368;21,57553;0,1907031;1;-1;0,149549;53.43.33.34.35;5;22,62735;0;0;0;0
T;LIGHT;20,73166;11,79126;0,5687562;1;-1;0,4851317;53.43.33.34.35;5;4,146332;0;0;0;0
C;LIGHT;62,40182;24,00558;0,3846936;1;-1;0,2635233;55.45.35.34.23.13.12.11.21.31;10;6,240182;0;0;0;0
T;PEANUT;37,32185;11,64544;0,3120274;1;-1;0,4746009;53.43.33.34.35;5;7,46437;0;0;0;0
A;PEANUT;54,66849;24,09571;0,4407604;1;-1;0,6293548;16.15.25.24.33.43.42.32.22.21;10;5,466849;0;0;0;0
