Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0070219;-5,442224;1,523814;-5,770063;10,19959;93,65458;1,117136;-1;0;0
0,3403552;-5,436275;1,523682;-5,771468;10,41237;93,866;1,11872;0,01833649;0,01833649;0,006112162
0,4001901;-5,260355;1,516095;-5,709947;10,12643;101,731;0,6753043;3,114689;0,4895589;0,192479
0,4161385;-5,236516;1,5196;-5,688132;9,842484;100,7644;0,545121;2,026147;0,549459;0,2247928
0,4620324;-5,228468;1,520825;-5,680923;9,942969;100,4646;0,4396355;0,2354323;0,5177852;0,2355977
0,4749816;-5,212398;1,522788;-5,666737;9,711208;99,96295;0,457803;1,655382;0,5492644;0,2570336
0,4870718;-5,20836;1,523145;-5,663367;9,726562;99,85361;0,4550728;0,4350276;0,5463873;0,2622932
0,4980959;-5,200437;1,523676;-5,656749;9,68804;99,69381;0,3536297;0,9363863;0,5551424;0,272616
0,5435148;-5,200437;1,523676;-5,656749;9,68804;99,69381;0,3536297;0;0,5081446;0,272616
0,5532234;-5,180472;1,524663;-5,640655;9,945566;99,28817;0,1424951;2,641439;0,5460633;0,2982606
0,563363;-5,176533;1,524769;-5,637567;9,912782;99,23438;0,1376315;0,4935698;0,5451065;0,3032652
0,5869284;-5,176533;1,524769;-5,637567;9,912782;99,23438;0,1376315;0;0,5229553;0,3032652
0,5963832;-5,160763;1,524773;-5,625538;10,04646;98,92246;0,008077179;2,0978;0,5482194;0,3230993
0,6093041;-5,160763;1,524773;-5,625538;10,04646;98,92246;0,008077179;0;0,5364584;0,3230993
0,6190073;-5,153045;1,524572;-5,619817;10,25825;98,75346;0,005017145;0,990083;0,5436507;0,3327063
0,6282505;-5,153045;1,524572;-5,619817;10,25825;98,75346;0,005017145;0;0,5355618;0,3327063
0,6651653;-5,145399;1,524159;-5,614369;10,34524;98,69581;0,006929172;0,2543332;0,5197878;0,342095
0,6787919;-5,1341;1,523592;-5,606603;10,36734;98,49901;0,1034259;1,006178;0,5296541;0,3558057
0,688789;-5,126503;1,523423;-5,601695;10,54285;98,34163;0,2257396;0,9046853;0,5351534;0,36485
0,6980385;-5,12276;1,523341;-5,599387;10,3709;98,27901;0,2074908;0,475454;0,5343543;0,3692477
0,7479902;-5,12276;1,523341;-5,599387;10,3709;98,27901;0,2074908;0;0,4983313;0,3692477
0,7602524;-5,100052;1,52294;-5,587319;10,77811;97,83872;0,3607608;2,097106;0,5243586;0,3949629
0,7709813;-5,100052;1,52294;-5,587319;10,77811;97,83872;0,3607608;0;0,5169946;0,3949629
0,7811301;-5,092573;1,522672;-5,583863;10,81324;97,69122;0,4331059;0,8118296;0,52086;0,403202
