Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,762303;1,687753;-6,113578;22,16614;85,06123;354,0688;-1;0;-1;0
0,3333333;-6,762201;1,687902;-6,113317;22,09103;85,10188;354,1743;0,0008410544;0,0008410544;-1;0,0002803515
0,3724085;-6,761703;1,697803;-6,108765;19,37106;86,01308;356,3496;0,1171985;0,01304993;0,3124457;0,004859906
0,3979127;-6,76162;1,698585;-6,108471;18,97202;86,0698;356,489;0,01195479;0,01297974;-1,629682;0,005164802
0,4300691;-6,761514;1,699057;-6,108241;18,73225;86,14138;356,6284;0,007876368;0,01259816;-0,07073148;0,005418079
0,4462402;-6,761404;1,699381;-6,108024;18,6051;86,19472;356,7386;0,01504664;0,01268689;0,148368;0,005661399
0,4636365;-6,76134;1,699516;-6,107911;18,54305;86,21969;356,7909;0,007462731;0,01249087;-0,2259313;0,005791222
0,479641;-6,761101;1,699871;-6,107502;18,37815;86,28798;356,9517;0,02959144;0,01306148;0,6625221;0,006264818
0,4969738;-6,760885;1,700067;-6,107129;18,28588;86,3225;357,0671;0,02487236;0,0134734;-0,1415556;0,006695926
0,5149639;-6,760759;1,70016;-6,106904;18,23783;86,33845;357,1316;0,01433456;0,01350348;-0,2983277;0,006953806
0,5295116;-6,760759;1,70016;-6,106904;18,23783;86,33845;357,1316;0;0,01313249;-0,4405507;0,006953806
0,5458636;-6,760145;1,70046;-6,105815;18,0783;86,37035;357,3906;0,0764779;0,01503008;2,475037;0,008204373
0,5621138;-6,760145;1,70046;-6,105815;18,0783;86,37035;357,3906;0;0,01459557;-2,34579;0,008204373
0,5787767;-6,759634;1,70059;-6,104921;17,96959;86,37704;357,6056;0,0617536;0,01595325;1,876263;0,009233367
0,5955707;-6,759305;1,700631;-6,104365;17,90574;86,37579;357,7474;0,03850776;0,01658925;-0,6947979;0,00988007
