Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;5,082145;1,469074;4,46235;31,4358;242,6614;352,6354;-1;0;-1;0
0,3333333;5,074815;1,467958;4,462067;31,61566;242,6544;352,6902;0,02200618;0,02200618;-1;0,007335393
0,3705661;4,935113;1,463378;4,42367;31,45624;242,5372;354,877;3,891272;0,4107723;10,4415;0,1522183
0,3952116;4,915319;1,465308;4,41761;31,35406;242,289;354,935;0,839946;0,4375357;-49,31174;0,1729192
0,4120027;4,9005;1,466207;4,41286;31,39198;242,1415;354,9188;0,926757;0,4574738;2,095033;0,1884805
0,4286459;4,9005;1,466207;4,41286;31,39198;242,1415;354,9188;0;0,4397113;-27,71875;0,1884805
0,4451593;4,886092;1,466454;4,407782;31,49574;241,9971;354,8556;0,9251292;0,4577181;27,90181;0,2037575
0,4622824;4,881174;1,46615;4,405818;31,53522;241,9503;354,8326;0,3092669;0,4522194;-18,30934;0,2090531
0,4784828;4,872201;1,465672;4,402411;31,73884;241,8065;354,7767;0,592478;0,4569682;8,498865;0,2186514
0,4957705;4,863214;1,464725;4,398939;31,94086;241,6968;354,7817;0,5572543;0,4604653;-1,051831;0,2282851
0,5144523;4,854468;1,463306;4,395401;32,27092;241,4665;354,7535;0,5050296;0,4620836;-1,451917;0,23772
0,5286766;4,854468;1,463306;4,395401;32,27092;241,4665;354,7535;0;0,449651;-15,34759;0,23772
0,5453634;4,8428;1,461319;4,390865;33,43309;240,035;354,0843;0,7502461;0,4588485;24,2711;0,2502392
0,5625457;4,834525;1,460177;4,387964;34,23508;238,944;353,471;0,5103412;0,4604213;-7,083299;0,259008
0,5790291;4,830156;1,459464;4,386369;34,59055;238,4232;353,1367;0,2821146;0,4553453;-6,779187;0,2636582
0,5957236;4,822349;1,458434;4,383866;34,98775;237,9258;352,8455;0,4911351;0,4563483;6,299976;0,2718575
0,6119967;4,814919;1,458064;4,381764;35,48763;237,4431;352,5416;0,4744424;0,4568295;-0,506337;0,2795781
0,628894;4,814919;1,458064;4,381764;35,48763;237,4431;352,5416;0;0,4445552;-14,30318;0,2795781
0,6461718;4,803661;1,457955;4,378464;35,97581;237,0075;352,2973;0,6790147;0,4508243;19,86866;0,29131
0,6646389;4,796415;1,458249;4,37612;36,08181;236,8166;352,204;0,4124031;0,4497567;-7,458728;0,2989258
0,6785898;4,793038;1,458442;4,375008;36,12544;236,7212;352,1731;0,2548366;0,4457495;-4,860471;0,302481
0,6954402;4,786032;1,458659;4,372655;36,2165;236,5764;352,1742;0,4386376;0,4455771;5,967314;0,3098723
0,7122265;4,778866;1,458692;4,370054;36,25953;236,4257;352,2522;0,4541463;0,4457791;0,4610653;0,3174957
0,7288986;4,778866;1,458692;4,370054;36,25953;236,4257;352,2522;0;0,4355828;-13,57346;0,3174957
0,7453082;4,768965;1,458416;4,366609;36,34419;236,0665;352,486;0,6388436;0,440058;19,31105;0,3279788
0,7626219;4,76315;1,456867;4,364763;35,71002;236,0395;354,0941;0,352377;0,4380673;-8,494619;0,3340798
0,7789444;4,758838;1,456057;4,363351;35,5578;235,9538;354,4178;0,2779603;0,4347124;-2,212399;0,3386168
0,797515;4,752381;1,455313;4,361439;35,38119;235,6285;354,7473;0,3626103;0,4330334;2,425982;0,3453507
0,814465;4,745535;1,454558;4,359757;35,35013;235,2034;354,8922;0,4159337;0,4326776;1,501196;0,3524007
0,828961;4,745535;1,454558;4,359757;35,35013;235,2034;354,8922;0;0,4251114;-13,22695;0,3524007
