Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0095328;-5,776988;0,02062873;-5,790121;358,475;286,2986;355,374;0;0;0;-1;-1
0,3428662;-5,776524;0,02141127;-5,79022;357,2597;286,5539;355,2641;0;0,001424735;0;-1;-1
0,3742562;-5,20957;0,042499;-5,763346;352,6467;302,6066;354,5048;0;1,557523;0;-1;-1
0,3890121;-5,1053;0,03959025;-5,767599;359,6955;301,8262;359,196;0;1,771959;0;-1;-1
0,4009812;-5,080364;0,03962302;-5,768503;1,684806;301,9235;0,3090423;0;1,781523;0;-1;-1
0,4115108;-5,080364;0,03962302;-5,768503;1,684806;301,9235;0,3090423;0;1,734857;0;-1;-1
0,4323453;-5,031698;0,04112487;-5,771621;4,930568;301,4134;2,663436;0;1,764706;0;-1;-1
0,4434235;-4,984849;0,04371341;-5,775127;7,863014;301,0264;4,610995;0;1,827925;0;-1;-1
0,4544415;-4,962219;0,04533575;-5,776791;9,121107;300,8774;5,192628;0;1,833659;0;-1;-1
0,4636169;-4,962219;0,04533575;-5,776791;9,121107;300,8774;5,192628;0;1,796607;0;-1;-1
0,4746007;-4,919753;0,04875613;-5,78017;11,32824;300,2043;6,27789;0;1,845776;0;-1;-1
0,4883307;-4,919753;0,04875613;-5,78017;11,32824;300,2043;6,27789;0;1,792847;0;-1;-1
0,5016724;-4,862977;0,05486765;-5,783791;14,17665;299,1246;7,490795;0;1,859844;0;-1;-1
0,5164819;-4,862977;0,05486765;-5,783791;14,17665;299,1246;7,490795;0;1,805513;0;-1;-1
0,5323941;-4,81821;0,05993927;-5,784397;17,1221;297,5508;9,493596;0;1,836192;0;-1;-1
0,5454317;-4,806201;0,06081717;-5,783772;17,9721;297,0146;10,02359;0;1,81396;0;-1;-1
0,5546975;-4,78697;0,06078138;-5,782043;19,40778;295,6004;11,23644;0;1,818548;0;-1;-1
0,5649272;-4,78697;0,06078138;-5,782043;19,40778;295,6004;11,23644;0;1,785052;0;-1;-1
0,5753782;-4,774261;0,05703307;-5,779719;19,14709;294,4538;11,13148;0;1,774916;0;-1;-1
0,5861783;-4,774261;0,05703307;-5,779719;19,14709;294,4538;11,13148;0,000264494;1,741673;0;-1;-1
0,5964298;-4,768546;0,04858452;-5,777495;15,27672;293,3225;8,494314;3,852049;1,721698;0;-1;-1
0,6092215;-4,768546;0,04858452;-5,777495;15,27672;293,3225;8,494314;1,672851;1,684974;1;7,49658;-1,59643
0,6245132;-4,763175;0,04124898;-5,77645;11,75483;292,9913;5,625661;0,425465;1,651973;1;7,49658;-1,59643
0,6372681;-4,763175;0,04124898;-5,77645;11,75483;292,9913;5,625661;0;1,618407;1;7,49658;-1,59643
0,6478828;-4,763175;0,04124898;-5,77645;11,75483;292,9913;5,625661;0,5503429;1,591495;1;7,49658;-1,59643
0,6575175;-4,755289;0,0291544;-5,773252;5,65361;291,0159;2,093607;0,9319795;1,580965;1;7,49658;-1,59643
