Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0095328;-5,286694;0,05680925;-5,605906;14,84314;280,3959;5,020234;0;0;0;-1;-1
0,3428662;-5,283366;0,04957124;-5,608289;11,5438;281,1901;4,725197;0;0,01227879;0;-1;-1
0,3742562;-5,283366;0,04957124;-5,608289;11,5438;281,1901;4,725197;0;0,01122202;0;-1;-1
0,3890121;-5,283366;0,04957124;-5,608289;11,5438;281,1901;4,725197;0;0,01078565;0;-1;-1
0,4009812;-5,283366;0,04957124;-5,608289;11,5438;281,1901;4,725197;0;0,01045587;0;-1;-1
0,4115108;-5,283366;0,04957124;-5,608289;11,5438;281,1901;4,725197;0;0,01018198;0;-1;-1
0,4323453;-5,283366;0,04957124;-5,608289;11,5438;281,1901;4,725197;0;0,009680252;0;-1;-1
0,4434235;-5,266447;0,02415996;-5,605861;358,3303;281,9178;0,2653018;0;0,04882784;0;-1;-1
0,4544415;-5,26635;0,02411013;-5,605896;358,2592;281,8339;0,09935562;0;0,04784957;0;-1;-1
0,4636169;-5,26635;0,02411013;-5,605896;358,2592;281,8339;0,09935562;0;0,0468827;0;-1;-1
0,4746007;-5,266332;0,02405586;-5,606017;358,1213;281,8427;0,06465822;0;0,0460369;0;-1;-1
0,4883307;-5,266332;0,02405586;-5,606017;358,1213;281,8427;0,06465822;0;0,04471675;0;-1;-1
0,5016724;-5,266332;0,02405586;-5,606017;358,1213;281,8427;0,06465822;0;0,04350449;0;-1;-1
0,5164819;-5,266332;0,02405586;-5,606017;358,1213;281,8427;0,06465822;0;0,04223359;0;-1;-1
0,5323941;-5,265738;0,02400791;-5,606157;357,3877;281,684;359,8326;0;0,04211516;0;-1;-1
0,5454317;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;0;0,04152224;0;-1;-1
0,5546975;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;0;0,04081652;0;-1;-1
0,5649272;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;0;0,04006472;0;-1;-1
0,5753782;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;0;0,03932474;0;-1;-1
0,5861783;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;0,002403293;0,03858821;0;-1;-1
0,5964298;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;1,37119E-08;0,03791418;0;-1;-1
0,6092215;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;1,479691E-08;0,03710545;0;-1;-1
0,6245132;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;1,476335E-08;0,03618281;0;-1;-1
0,6372681;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;1,471425E-08;0,03544762;0;-1;-1
0,6478828;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;1,470903E-08;0,03485818;0;-1;-1
0,6575175;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;0,6820746;0,03433989;0;-1;-1
0,6711094;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;0,002529114;0,03363439;1;7,691174;-1,657517
0,6832764;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;2,3306E-10;0,03302699;1;7,691174;-1,657517
0,6933787;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;0,002930683;0,03253908;1;7,691174;-1,657517
0,7022502;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;2,342784E-10;0,03212236;1;7,691174;-1,657517
0,7121062;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;2,383281E-10;0,03167174;1;7,691174;-1,657517
0,7208079;-5,26551;0,02415393;-5,606118;357,1238;281,6915;359,68;2,433729E-10;0,03128427;1;7,691174;-1,657517
