Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0095328;-5,410543;1,453906;-5,733765;18,30643;97,0203;0,3698044;-1;0;0
0,3428662;-5,396777;1,452597;-5,729118;18,26588;97,12045;0,343548;0,04358999;0,04358999;0,01453
0,3742562;-5,101963;1,476271;-5,676776;19,27804;98,83767;0,7862269;9,538846;0,8608018;0,3139545
0,3890121;-5,074313;1,475395;-5,678892;18,79;98,45197;0,2351401;1,879296;0,9004055;0,3416852
0,4009812;-5,067224;1,474959;-5,679586;18,81648;98,37704;0,1958244;0,5950811;0,8910697;0,3488078
0,4115108;-5,067224;1,474959;-5,679586;18,81648;98,37704;0,1958244;0;0,8677286;0,3488078
0,4323453;-5,052943;1,474023;-5,681207;18,63501;98,20832;359,9467;0,6898653;0,8589642;0,3631808
0,4434235;-5,03839;1,472945;-5,683189;18,61146;98,04926;359,6419;1,325753;0,8708824;0,3778678
0,4544415;-5,031075;1,472375;-5,684268;18,61895;97,95094;359,4716;0,671155;0,8659362;0,3852625
0,4636169;-5,031075;1,472375;-5,684268;18,61895;97,95094;359,4716;0;0,8484388;0,3852625
0,4746007;-5,016125;1,470975;-5,686754;18,40916;97,83121;359,1983;1,379764;0,8609874;0,4004176
0,4883307;-5,016125;1,470975;-5,686754;18,40916;97,83121;359,1983;0;0,8362978;0,4004176
0,5016724;-4,993195;1,468497;-5,691227;18,16559;97,69416;358,8492;1,751034;0,8610961;0,4237795
0,5164819;-4,993195;1,468497;-5,691227;18,16559;97,69416;358,8492;0;0,8359409;0,4237795
0,5323941;-4,969794;1,465752;-5,696182;18,14955;97,49973;358,3141;1,503225;0,8562482;0,447699
0,5454317;-4,961759;1,464609;-5,698019;18,1142;97,54645;358,2894;0,6322404;0,8507984;0,4559419
0,5546975;-4,945781;1,462843;-5,702154;17,73515;97,53777;358,1371;1,781171;0,8666113;0,4724458
0,5649272;-4,945781;1,462843;-5,702154;17,73515;97,53777;358,1371;0;0,8506494;0,4724458
0,5753782;-4,929632;1,46116;-5,706484;17,79263;97,49551;357,8525;1,599841;0,8644867;0,4891658
0,5861783;-4,929632;1,46116;-5,706484;17,79263;97,49551;357,8525;0;0,8482956;0,4891658
0,5964298;-4,913529;1,459919;-5,711189;17,68442;97,52809;357,6552;1,636447;0,8620624;0,5059419
0,6092215;-4,913529;1,459919;-5,711189;17,68442;97,52809;357,6552;0;0,8436741;0,5059419
0,6245132;-4,897114;1,459393;-5,716133;17,59655;97,39834;357,4289;1,121066;0,8505716;0,5230849
0,6372681;-4,880557;1,460107;-5,720936;17,43197;97,09521;357,3227;1,351648;0,8607529;0,540325
0,6478828;-4,880557;1,460107;-5,720936;17,43197;97,09521;357,3227;0;0,8464401;0,540325
0,6575175;-4,863988;1,461558;-5,725801;17,2869;96,70672;357,1025;1,792296;0,8605037;0,5575932
0,6711094;-4,863988;1,461558;-5,725801;17,2869;96,70672;357,1025;0;0,8428249;0,5575932
0,6832764;-4,84742;1,463444;-5,730519;17,09339;96,27461;356,9662;1,415876;0,8531735;0,5748202
0,6933787;-4,839191;1,464547;-5,73293;16,9747;96,1189;356,9565;0,8487643;0,8531084;0,5833947
0,7022502;-4,839191;1,464547;-5,73293;16,9747;96,1189;356,9565;0;0,8421828;0,5833947
0,7121062;-4,823107;1,46649;-5,73699;17,30551;95,39502;356,4588;1,683081;0,8539792;0,5999831
0,7208079;-4,823107;1,46649;-5,73699;17,30551;95,39502;356,4588;0;0,8435317;0,5999831
0,7324882;-4,823107;1,46649;-5,73699;17,30551;95,39502;356,4588;0;0,8299033;0,5999831
0,7423252;-4,798837;1,469867;-5,743454;16,537;95,31141;356,4923;2,553258;0,8530375;0,6250994
0,7523639;-4,790824;1,470789;-5,745154;16,38455;95,16888;356,4833;0,8159285;0,852536;0,6332902
0,7616296;-4,790824;1,470789;-5,745154;16,38455;95,16888;356,4833;0;0,8420328;0,6332902
0,7714562;-4,790824;1,470789;-5,745154;16,38455;95,16888;356,4833;0;0,8311731;0,6332902
0,7845082;-4,766981;1,473365;-5,749897;16,49096;94,83471;356,3138;1,862588;0,8485439;0,6576007
0,7938236;-4,751034;1,474478;-5,752357;16,94678;94,68697;356,2107;1,732129;0,8590387;0,6737361
0,8033485;-4,751034;1,474478;-5,752357;16,94678;94,68697;356,2107;0;0,8487312;0,6737361
0,817551;-4,743074;1,474891;-5,753485;17,17685;94,68024;356,1783;0,5660846;0,8437631;0,6817759
0,8317695;-4,743074;1,474891;-5,753485;17,17685;94,68024;356,1783;0;0,8291724;0,6817759
0,8458747;-4,719287;1,475259;-5,756205;17,9353;94,60005;356,4406;1,69736;0,8438146;0,7057175
0,8561682;-4,703315;1,475226;-5,757636;18,97434;94,7524;356,6293;1,55789;0,8524964;0,7217536
0,8656113;-4,703315;1,475226;-5,757636;18,97434;94,7524;356,6293;0;0,8430928;0,7217536
0,8760272;-4,687549;1,475063;-5,758696;19,71165;94,8112;356,9114;1,517119;0,8511952;0,7375558
0,8865576;-4,687549;1,475063;-5,758696;19,71165;94,8112;356,9114;0;0,8409749;0,7375558
0,9027564;-4,671944;1,47504;-5,759338;20,44944;94,99074;357,185;0,9641561;0,8432088;0,753174
0,9150002;-4,664104;1,474919;-5,759624;20,86502;95,09377;357,3032;0,6406834;0,8404703;0,7610184
0,9249278;-4,664104;1,474919;-5,759624;20,86502;95,09377;357,3032;0;0,8313552;0,7610184
0,9369008;-4,641232;1,474548;-5,76077;21,54418;95,24585;357,7635;1,912692;0,8453161;0,7839191
0,9497272;-4,641232;1,474548;-5,76077;21,54418;95,24585;357,7635;0;0,833784;0,7839191
0,9744393;-4,62646;1,473999;-5,761258;21,84695;95,20832;357,9768;0,5981255;0,8277487;0,7987
1,001431;-4,604247;1,473357;-5,762295;22,17614;95,32451;358,2952;0,8238445;0,8276424;0,8209372
1,023741;-4,589597;1,472943;-5,763151;22,1524;95,4265;358,465;0,6577588;0,8239055;0,8356116
1,040391;-4,568015;1,472217;-5,76422;22,25999;95,41818;358,4468;1,297809;0,83156;0,8572206
1,052971;-4,568015;1,472217;-5,76422;22,25999;95,41818;358,4468;0;0,8215346;0,8572206
1,067028;-4,553603;1,471478;-5,764807;22,27081;95,52477;358,5661;1,026088;0,8242536;0,8716445
1,086402;-4,539282;1,470547;-5,76527;22,22944;95,51636;358,672;0,73956;0,8227299;0,8859729
1,100523;-4,524756;1,469344;-5,765523;22,38662;95,57431;358,6919;1,028835;0,8253975;0,9005005
1,113778;-4,524756;1,469344;-5,765523;22,38662;95,57431;358,6919;0;0,8154892;0,9005005
1,130012;-4,510238;1,467923;-5,765634;22,47347;95,53349;358,6809;0,8943555;0,8166319;0,9150192
1,149364;-4,495545;1,46613;-5,765535;22,48156;95,55518;358,7368;0,7592527;0,8156577;0,9297123
1,165123;-4,480777;1,464056;-5,765245;22,67253;95,55073;358,631;0,9373481;0,8173172;0,9444838
1,187748;-4,466079;1,461835;-5,764703;22,48763;95,66483;358,7909;0,6500656;0,8141055;0,9591918
1,197878;-4,451251;1,459697;-5,763865;22,52587;95,71207;358,6488;1,466112;0,8196634;0,9740433
1,20763;-4,451251;1,459697;-5,763865;22,52587;95,71207;358,6488;0;0,812992;0,9740433
1,221008;-4,436461;1,45758;-5,762747;22,41919;95,80596;358,7485;1,108653;0,8162569;0,988875
1,231613;-4,436461;1,45758;-5,762747;22,41919;95,80596;358,7485;0;0,8091735;0,988875
1,251765;-4,421632;1,455749;-5,761315;22,11234;95,92148;358,8717;0,7392739;0,8080395;1,003773
1,267403;-4,406722;1,454474;-5,75949;21,62475;95,94511;358,9932;0,9606307;0,8099365;1,018795
1,276334;-4,391712;1,454365;-5,757223;21,30398;95,8377;358,7943;1,699723;0,8162096;1,033975
1,285974;-4,391712;1,454365;-5,757223;21,30398;95,8377;358,7943;0;0,8100455;1,033975
1,299963;-4,376429;1,455772;-5,754475;20,37519;95,57915;358,744;1,110004;0,8132973;1,049503
1,309957;-4,376429;1,455772;-5,754475;20,37519;95,57915;358,744;0;0,8070464;1,049503
1,320849;-4,361395;1,458076;-5,751718;19,58611;95,18099;358,596;1,403303;0,811999;1,064788
1,330889;-4,361395;1,458076;-5,751718;19,58611;95,18099;358,596;0;0,8058292;1,064788
1,341274;-4,346323;1,461024;-5,748785;18,78555;94,80701;358,4531;1,478619;0,8110756;1,080143
1,35098;-4,346323;1,461024;-5,748785;18,78555;94,80701;358,4531;0;0,8052073;1,080143
1,361714;-4,331572;1,464469;-5,746311;18,12253;94,51334;358,372;1,393379;0,8098764;1,095099
1,3701;-4,331572;1,464469;-5,746311;18,12253;94,51334;358,372;0;0,8048844;1,095099
1,381394;-4,316908;1,467965;-5,744147;17,74299;94,39368;358,3817;1,312485;0,8090631;1,109922
1,390769;-4,316908;1,467965;-5,744147;17,74299;94,39368;358,3817;0;0,8035717;1,109922
1,401263;-4,302604;1,471153;-5,742468;17,38097;94,50922;358,5835;1,372397;0,8078609;1,124325
1,410025;-4,302604;1,471153;-5,742468;17,38097;94,50922;358,5835;0;0,8028068;1,124325
1,420899;-4,288573;1,473798;-5,741336;17,18308;94,61153;358,7405;1,294507;0,806595;1,138401
1,430457;-4,288573;1,473798;-5,741336;17,18308;94,61153;358,7405;0;0,801169;1,138401
1,442333;-4,274789;1,476223;-5,740742;16,90449;94,79247;358,9249;1,161802;0,8041579;1,152197
1,464681;-4,268073;1,477403;-5,740612;16,86542;94,82181;358,965;0,3005797;0,7964239;1,158915
1,482977;-4,248042;1,480405;-5,740748;16,6035;94,93523;359,0987;1,094858;0,8001297;1,178947
1,510361;-4,241532;1,481341;-5,740958;16,60765;94,91157;359,1148;0,2378277;0,7898699;1,185459
1,522207;-4,222094;1,483845;-5,742114;16,5341;94,74891;358,9134;1,643919;0,7965577;1,204932
1,534239;-4,215787;1,484624;-5,742787;16,45561;94,633;358,8055;0,527152;0,7944316;1,211275
1,545568;-4,215787;1,484624;-5,742787;16,45561;94,633;358,8055;0;0,7885723;1,211275
1,558416;-4,196777;1,48649;-5,744831;16,63224;94,425;358,2557;1,488155;0,7943751;1,230394
1,567501;-4,196777;1,48649;-5,744831;16,63224;94,425;358,2557;0;0,7897426;1,230394
1,576609;-4,184075;1,487345;-5,746219;16,50481;94,29835;357,9401;1,402902;0,7933064;1,243172
1,58726;-4,184075;1,487345;-5,746219;16,50481;94,29835;357,9401;0;0,7879512;1,243172
1,597646;-4,171445;1,487989;-5,747969;16,26464;94,25667;357,6845;1,227607;0,7908266;1,255922
1,609942;-4,171445;1,487989;-5,747969;16,26464;94,25667;357,6845;0;0,7847506;1,255922
1,623269;-4,158762;1,488306;-5,749655;16,40411;94,14657;357,4173;0,9601573;0,7861992;1,268718
1,634708;-4,152374;1,488405;-5,75061;16,4137;94,13338;357,2831;0,5646012;0,7846394;1,275177
1,645561;-4,152374;1,488405;-5,75061;16,4137;94,13338;357,2831;0;0,7794343;1,275177
1,655657;-4,132834;1,488078;-5,753484;16,62871;94,41756;357,0481;1,95625;0,7866518;1,294927
1,664494;-4,132834;1,488078;-5,753484;16,62871;94,41756;357,0481;0;0,7824512;1,294927
1,674665;-4,126219;1,487762;-5,754453;16,61279;94,55399;357,0333;0,6572842;0,7816866;1,301612
1,683675;-4,126219;1,487762;-5,754453;16,61279;94,55399;357,0333;0;0,7774797;1,301612
1,692651;-4,113031;1,486989;-5,756618;16,77717;94,87718;357,0107;1,488945;0,7812738;1,314976
1,702667;-4,113031;1,486989;-5,756618;16,77717;94,87718;357,0107;0;0,7766523;1,314976
1,716123;-4,099686;1,486029;-5,758909;16,9143;95,19547;356,9759;1,006287;0,7784629;1,328517
1,724887;-4,099686;1,486029;-5,758909;16,9143;95,19547;356,9759;0;0,7744853;1,328517
1,7343;-4,079378;1,484372;-5,762372;16,9073;95,84392;357,106;2,188623;0,7822031;1,349118
1,743355;-4,079378;1,484372;-5,762372;16,9073;95,84392;357,106;0;0,7781179;1,349118
1,756138;-4,072603;1,48378;-5,763596;17,15248;95,9986;357,0739;0,5385868;0,7763649;1,356003
1,767338;-4,072603;1,48378;-5,763596;17,15248;95,9986;357,0739;0;0,7714183;1,356003
1,777836;-4,05193;1,48177;-5,767371;17,24043;96,70495;357,1935;2,001732;0,7787225;1,377017
1,788289;-4,05193;1,48177;-5,767371;17,24043;96,70495;357,1935;0;0,7741461;1,377017
1,798646;-4,037995;1,480366;-5,77008;17,34435;97,25461;357,2809;1,37072;0,7775996;1,391214
1,807558;-4,037995;1,480366;-5,77008;17,34435;97,25461;357,2809;0;0,7737452;1,391214
1,82048;-4,023885;1,478852;-5,77301;17,44408;97,94098;357,4287;1,1153;0,7761822;1,405625
1,832744;-4,023885;1,478852;-5,77301;17,44408;97,94098;357,4287;0;0,770961;1,405625
1,843478;-4,00991;1,477358;-5,776297;17,668;98,64417;357,5662;1,337392;0,7742764;1,419981
1,856468;-4,002862;1,476552;-5,777902;17,69942;99,06635;357,675;0,5564517;0,7727444;1,427209
1,866959;-4,002862;1,476552;-5,777902;17,69942;99,06635;357,675;0;0,7683797;1,427209
1,877071;-3,981584;1,474591;-5,782969;17,61994;100,1353;357,9746;2,163195;0,775932;1,449082
1,886558;-3,981584;1,474591;-5,782969;17,61994;100,1353;357,9746;0;0,77201;1,449082
1,896983;-3,967257;1,473603;-5,786432;17,59891;100,6534;357,9548;1,413926;0,7755554;1,463822
1,909262;-3,967257;1,473603;-5,786432;17,59891;100,6534;357,9548;0;0,7705423;1,463822
1,92826;-3,952974;1,472944;-5,790016;17,37427;101,1067;358,0194;0,7751427;0,7705879;1,478548
1,939439;-3,938437;1,472569;-5,793838;17,34212;101,5401;357,9399;1,34461;0,773913;1,493579
1,948806;-3,938437;1,472569;-5,793838;17,34212;101,5401;357,9399;0;0,7701749;1,493579
