Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
18,79852;3,399429;0,05175596;-0,1523495;356,0378;194,1794;358,158;0;0,5916491;14;0,778635;0,4025594;0,8190903
19,07815;3,594569;0,07951047;0,5812454;10,21063;186,5203;0,3062558;0,262517;0,6227912;14;0,778635;0,4025594;0,8190903
19,10283;3,610983;0,08653031;0,6179276;12,55445;185,9083;358,8026;0,1578264;0,6240914;14;0,778635;0,4025594;0,8190903
19,11992;3,615783;0,08831262;0,6280346;13,02991;185,4196;358,6493;0,06279737;0,6241188;14;0,778635;0,4025594;0,8190903
19,13519;3,615783;0,08831262;0,6280346;13,02991;185,4196;358,6493;0;0,6236204;14;0,778635;0,4025594;0,8190903
19,14951;3,63008;0,09094515;0,6510563;14,21271;183,85;357,2653;0,1784462;0,6245699;14;0,778635;0,4025594;0,8190903
19,16792;3,640385;0,09022881;0,6616402;14,11447;183,1117;356,5921;0,07543184;0,6247407;14;0,778635;0,4025594;0,8190903
19,1807;3,651585;0,08793017;0,6689701;13,62346;183,2737;356,2127;0,1011789;0,6250226;14;0,778635;0,4025594;0,8190903
19,19185;3,651585;0,08793017;0,6689701;13,62346;183,2737;356,2127;0;0,6246592;14;0,778635;0,4025594;0,8190903
19,20399;3,663642;0,08470883;0,6735859;13,13674;184,3168;355,7632;0,1061819;0,6249368;14;0,778635;0,4025594;0,8190903
19,21936;3,669658;0,08273908;0,6750221;12,87301;185,1075;355,6901;0,04085524;0,6247588;14;0,778635;0,4025594;0,8190903
19,2332;3,669658;0,08273908;0,6750221;12,87301;185,1075;355,6901;2,980236E-09;0,6243089;14;0,778635;0,4025594;0,8190903
19,25351;3,693227;0,07294416;0,6753464;11,6229;188,8841;354,8945;0,1208856;0,624875;14;0,778635;0,4025594;0,8190903
19,28217;3,710102;0,06520474;0,6744766;9,061384;193,8502;359,1397;0,06085097;0,6248226;14;0,778635;0,4025594;0,8190903
19,29943;3,714361;0,06237308;0,6756935;7,917381;195,0461;359,7074;0,0285371;0,6244929;14;0,778635;0,4025594;0,8190903
19,31513;3,714361;0,06237308;0,6756935;7,917381;195,0461;359,7074;7,004764E-10;0,6239849;14;0,778635;0,4025594;0,8190903
19,32857;3,717382;0,05178659;0,6831799;3,076936;195,5819;0,5574428;0,09340037;0,6239687;14;0,778635;0,4025594;0,8190903
19,34613;3,718926;0,05097137;0,6827621;2,936617;195,9217;359,7324;0,009621492;0,6234847;14;0,778635;0,4025594;0,8190903
19,36042;3,719367;0,05063526;0,6831188;2,743841;195,9734;359,8069;0,004411087;0,6230533;14;0,778635;0,4025594;0,8190903
19,37548;3,719367;0,05063526;0,6831188;2,743841;195,9734;359,8069;0,2615789;0,6225688;14;0,778635;0,4025594;0,8190903
19,39353;3,719378;0,0497568;0,6836891;2,537652;196,0082;359,1812;0,2878012;0,6220183;14;0,778635;0,4025594;0,8190903
19,41484;3,719286;0,04956666;0,6838703;2,570627;196,0193;358,8668;0,1172983;0,6213455;14;0,778635;0,4025594;0,8190903
19,43702;3,7192;0,04938866;0,6839428;2,629285;196,0278;358,6971;0,001664141;0,6206416;14;0,778635;0,4025594;0,8190903
19,45169;3,7192;0,04938866;0,6839428;2,629285;196,0278;358,6971;0,3336477;0,6201732;14;0,778635;0,4025594;0,8190903
19,46496;3,719238;0,04905511;0,684021;2,640268;196,0319;358,5383;0,1402285;0,6197547;14;0,778635;0,4025594;0,8190903
19,48111;3,719316;0,04890926;0,6840935;2,576146;196,0584;358,564;0,187133;0,6192459;14;0,778635;0,4025594;0,8190903
19,49583;3,719316;0,04890926;0,6840935;2,576146;196,0584;358,564;2,791273E-09;0,618778;14;0,778635;0,4025594;0,8190903
19,51018;3,719399;0,04869728;0,6841412;2,556366;196,0952;358,4798;0,1895607;0,6183274;14;0,778635;0,4025594;0,8190903
19,52535;3,719358;0,04852269;0,6843224;2,502763;196,0887;358,3117;0,0724472;0,6178562;14;0,778635;0,4025594;0,8190903
19,54205;3,719617;0,04845547;0,6844139;2,343455;195,9031;358,271;0,002910943;0,6173419;14;0,778635;0,4025594;0,8190903
19,55909;3,71967;0,04838487;0,684494;2,302529;195,9044;358,1939;0,2134771;0,6168085;14;0,778635;0,4025594;0,8190903
19,58575;3,719783;0,04836662;0,6847038;2,150243;195,9233;358,0941;0,1078191;0,6159804;14;0,778635;0,4025594;0,8190903
19,60746;3,719848;0,04833563;0,6847687;2,082651;195,9406;358,0839;0,05135469;0,6153024;14;0,778635;0,4025594;0,8190903
19,62368;3,719666;0,04830036;0,6848106;1,974816;196,192;358,0811;0,002002369;0,6148031;14;0,778635;0,4025594;0,8190903
19,64177;3,718741;0,04879006;0,6850948;1,446651;197,0337;357,8244;0,1728248;0,6142856;14;0,778635;0,4025594;0,8190903
19,65906;3,718969;0,04844731;0,6853638;1,482551;197,097;357,6619;0,01489263;0,613763;14;0,778635;0,4025594;0,8190903
19,67616;3,718899;0,04802318;0,6854115;1,523532;197,0213;357,8035;0,006969492;0,6132334;14;0,778635;0,4025594;0,8190903
19,69596;3,719148;0,04785139;0,6857986;1,265023;197,0958;357,7231;0,00410978;0,6126399;14;0,778635;0,4025594;0,8190903
19,71173;3,719148;0,04785139;0,6857986;1,265023;197,0958;357,7231;0,00958468;0,6121492;14;0,778635;0,4025594;0,8190903
