Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
18,79852;3,610918;1,646017;0,3579978;11,1894;351,9838;359,4414;0,5103472;0,6039092;11,34348
19,07815;3,610918;1,646017;0,3579978;11,1894;351,9838;359,4414;0;0,5950507;11,34348
19,10283;3,610918;1,646017;0,3579978;11,1894;351,9838;359,4414;0;0,5942814;11,34348
19,11992;3,610918;1,646017;0,3579978;11,1894;351,9838;359,4414;0;0,5937498;11,34348
19,13519;3,610918;1,646017;0,3579978;11,1894;351,9838;359,4414;0;0,5932756;11,34348
19,14951;3,610918;1,646017;0,3579978;11,1894;351,9838;359,4414;0;0,5928316;11,34348
19,16792;3,698889;1,632505;0,5267172;13,10278;1,908975;0,5229093;-1;0,6021963;11,53376
19,1807;3,703548;1,630854;0,5367794;13,33834;3,258979;0,8991161;0,8676656;0,6023733;11,54485
19,19185;3,703548;1,630854;0,5367794;13,33834;3,258979;0,8991161;0;0,6020231;11,54485
19,20399;3,707747;1,629248;0,5473401;13,39134;4,337321;1,243686;0,9362686;0,6022345;11,55621
19,21936;3,70979;1,628338;0,5527638;13,41579;4,871067;1,470093;0,3771502;0,6020544;11,56201
19,2332;3,70979;1,628338;0,5527638;13,41579;4,871067;1,470093;0;0,6016208;11,56201
19,25351;3,716475;1,625255;0,5744659;13,72419;6,315423;1,742399;1,11812;0,6021661;11,58471
19,28217;3,7212;1,623728;0,5914216;13,67829;7,074147;1,774009;0,6141597;0,6021839;11,60232
19,29943;3,722762;1,623487;0,597148;13,57059;7,307506;1,755731;0,3438694;0,6019527;11,60825
19,31513;3,722762;1,623487;0,597148;13,57059;7,307506;1,755731;0;0,601463;11,60825
19,32857;3,72798;1,623873;0,6158838;13,34503;7,89236;1,589211;1,446767;0,6020514;11,6277
19,34613;3,73128;1,624559;0,6287173;12,99478;8,517794;1,577436;0,7547261;0,6021901;11,64095
19,36042;3,732877;1,625037;0,6353357;12,96328;8,845124;1,484737;0,4763881;0,6020972;11,64776
19,37548;3,732877;1,625037;0,6353357;12,96328;8,845124;1,484737;0;0,601629;11,64776
