Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
18,79852;3,662053;0,04532472;0,2320747;0,8414146;178,72;0,1579859;0,02772571;0,6121741;12;1,104511;-1,044551;0,8557102
19,07815;3,662687;0,04492541;0,2327557;0,6674907;179,0281;0,8711396;0,003530989;0,6032432;12;1,104511;-1,044551;0,8557102
19,10283;3,662341;0,04464601;0,2330513;0,4908347;178,9167;1,067057;0,002064068;0,6024871;12;0,9068676;0,596291;0,8557102
19,11992;3,662508;0,04455719;0,2331619;0,4511103;178,9788;0,9768164;0,002476651;0,6019586;12;0,9068676;0,596291;0,8557102
19,13519;3,662508;0,04455719;0,2331619;0,4511103;178,9788;0,9768164;0,002344422;0,6014779;12;0,9068676;0,596291;0,8557102
19,14951;3,662243;0,04438477;0,2334995;0,1842685;178,8695;0,9932361;0,002156225;0,6010501;12;0,9068676;0,596291;0,8557102
19,16792;3,662161;0,04422645;0,2336998;0,1958252;178,8288;1,336248;0,0007293936;0,6004835;12;0,9068676;0,596291;0,8557102
19,1807;3,662399;0,04447011;0,2339668;359,7511;178,9298;1,011049;0,003224948;0,6001018;12;0,9068676;0,596291;0,8557102
19,19185;3,662399;0,04447011;0,2339668;359,7511;178,9298;1,011049;0,001987268;0,5997529;12;0,9068676;0,596291;0,8557102
19,20399;3,662339;0,04425223;0,2341881;359,8894;178,911;1,56189;0,001158777;0,5993854;12;0,9068676;0,596291;0,8557102
19,21936;3,662181;0,04449477;0,2343636;359,441;178,8577;1,245871;0,001973183;0,5989181;12;0,9068676;0,596291;0,8557102
19,2332;3,662181;0,04449477;0,2343636;359,441;178,8577;1,245871;0,002972669;0,5984868;12;0,9068676;0,596291;0,8557102
19,25351;3,66265;0,04497791;0,2350502;359,2242;178,962;2,417549;0,004555149;0,5978982;12;0,9068676;0,596291;0,8557102
19,28217;3,662967;0,04616721;0,2358208;358,3257;178,9787;3,056664;0,00494144;0,5970521;12;0,9068676;0,596291;0,8557102
19,29943;3,662969;0,04646309;0,2361221;358,2158;179,0049;3,734137;0,003689418;0,5965333;12;0,9068676;0,596291;0,8557102
19,31513;3,662969;0,04646309;0,2361221;358,2158;179,0049;3,734137;0,0005973482;0,5960481;12;0,9068676;0,596291;0,8557102
19,32857;3,663673;0,04861368;0,2373772;356,6637;178,979;5,046707;0,01815363;0,5957077;12;0,9068676;0,596291;0,8557102
19,34613;3,664428;0,05056831;0,2386894;355,1755;179,0048;6,380453;0,01359919;0,595245;12;0,9068676;0,596291;0,8557102
19,36042;3,665059;0,0520024;0,2396336;353,8574;179,0185;6,72024;0,01116995;0,594864;12;0,9068676;0,596291;0,8557102
19,37548;3,665059;0,0520024;0,2396336;353,8574;179,0185;6,72024;0,0003486373;0,5944014;12;0,9068676;0,596291;0,8557102
19,39353;3,665059;0,0520024;0,2396336;353,8574;179,0185;6,72024;0,003808565;0,5938476;12;0,9068676;0,596291;0,8557102
19,41484;3,665059;0,0520024;0,2396336;353,8574;179,0185;6,72024;0,002276561;0,5931953;12;0,9068676;0,596291;0,8557102
19,43702;3,665059;0,0520024;0,2396336;353,8574;179,0185;6,72024;0;0,5925178;12;0,9068676;0,596291;0,8557102
19,45169;3,665059;0,0520024;0,2396336;353,8574;179,0185;6,72024;0,005665425;0,5920706;12;0,9068676;0,596291;0,8557102
19,46496;3,665059;0,0520024;0,2396336;353,8574;179,0185;6,72024;0,002564973;0,5916668;12;0,9068676;0,596291;0,8557102
19,48111;3,665059;0,0520024;0,2396336;353,8574;179,0185;6,72024;0,006009308;0,5911759;12;0,9068676;0,596291;0,8557102
19,49583;3,665059;0,0520024;0,2396336;353,8574;179,0185;6,72024;0;0,5907292;12;0,9068676;0,596291;0,8557102
19,51018;3,665059;0,0520024;0,2396336;353,8574;179,0185;6,72024;0,004546836;0,5902943;12;0,9068676;0,596291;0,8557102
