Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0073772;3,658149;1,488081;-7,19748;30,65011;329,4631;355,3192;-1;0;0
0,3407106;3,653574;1,489885;-7,185583;30,37728;328,9189;355,4811;0,03823718;0,03823718;0,01274573
0,3700104;3,541683;1,471258;-6,932868;29,88505;329,3085;357,3531;9,432726;0,7972891;0,2891235
0,3820304;3,529178;1,473569;-6,912805;29,90081;329,6128;357,3927;1,966776;0,8348098;0,3127642
0,3906099;3,529178;1,473569;-6,912805;29,90081;329,6128;357,3927;0;0,8161207;0,3127642
0,4006558;3,520931;1,475532;-6,899633;29,8101;329,7214;357,4011;1,546955;0,8347892;0,3283047
0,4114294;3,520931;1,475532;-6,899633;29,8101;329,7214;357,4011;0;0,8125304;0,3283047
0,4229566;3,512928;1,47718;-6,886714;29,57113;329,8108;357,4794;1,318425;0,8265628;0,3435025
0,4326246;3,512928;1,47718;-6,886714;29,57113;329,8108;357,4794;0;0,8077708;0,3435025
0,4458181;3,505189;1,478408;-6,87409;29,60752;329,8364;357,6531;1,12228;0,8172351;0,3583093
0,4594473;3,501315;1,47889;-6,867839;29,58072;329,8637;357,7701;0,5395988;0,8088647;0,3656636
0,4689014;3,501315;1,47889;-6,867839;29,58072;329,8637;357,7701;0;0,7922955;0,3656636
0,4776198;3,489829;1,480275;-6,849432;29,38871;329,9238;358,3508;2,488644;0,8237463;0,3873606
0,4881536;3,489829;1,480275;-6,849432;29,38871;329,9238;358,3508;0;0,805698;0,3873606
0,4994817;3,482489;1,480896;-6,83726;29,48521;329,8797;358,6236;1,254706;0,816034;0,401574
0,5114624;3,482489;1,480896;-6,83726;29,48521;329,8797;358,6236;0;0,7966392;0,401574
0,5254645;3,475475;1,481611;-6,825071;29,50723;329,9287;358,999;1,004346;0,8022528;0,415637
0,5458951;3,471865;1,481624;-6,818614;29,75216;330,1155;359,1919;0,3620766;0,7855531;0,4230344
0,5603947;3,465656;1,482865;-6,806528;29,69538;329,8233;359,0743;0,9371152;0,7895269;0,4366222
0,5729372;3,465656;1,482865;-6,806528;29,69538;329,8233;359,0743;0;0,7720175;0,4366222
0,5979083;3,4565;1,484155;-6,787699;29,62411;329,7704;358,8784;0,8384784;0,7748278;0,4575599
0,6103128;3,447757;1,484886;-6,768439;29,96446;329,5641;358,2446;1,705147;0,7939677;0,4787114
0,6265018;3,445455;1,485235;-6,762157;30,62243;329,9938;358,2823;0,4132546;0,7840128;0,4854016
0,6405323;3,441887;1,48491;-6,755396;29,85893;329,404;357,6084;0,5448742;0,7787135;0,4930465
0,6524693;3,441887;1,48491;-6,755396;29,85893;329,404;357,6084;0;0,7643039;0,4930465
0,6712056;3,43342;1,484687;-6,735668;30,97395;329,8271;357,0285;1,145798;0,7750715;0,5145145
0,6846575;3,427694;1,484387;-6,722583;30,71429;329,4431;356,0436;1,061806;0,7807665;0,5287978
0,7036824;3,427694;1,484387;-6,722583;30,71429;329,4431;356,0436;0;0,7594339;0,5287978
0,7157933;3,418904;1,48278;-6,702491;30,95624;329,274;354,7498;1,810822;0,7774081;0,5507284
0,7257372;3,416104;1,482224;-6,695668;30,98626;329,2627;354,3134;0,7416753;0,7769135;0,5581035
0,7379707;3,413376;1,481853;-6,688159;31,33957;328,6382;354,1393;0,6530822;0,7748399;0,566093
0,7499672;3,413376;1,481853;-6,688159;31,33957;328,6382;354,1393;0;0,7623224;0,566093
0,7604021;3,405314;1,479899;-6,667455;31,54475;328,7838;352,6674;2,129204;0,7812639;0,5883112
0,7699209;3,405314;1,479899;-6,667455;31,54475;328,7838;352,6674;0;0,7715114;0,5883112
0,7859439;3,400224;1,478655;-6,653006;31,25242;329,0513;351,845;0,9560866;0,77531;0,6036305
0,80031;3,397544;1,477963;-6,645992;31,10828;329,2472;351,4812;0,5226416;0,7707322;0,6111389
0,8117882;3,397544;1,477963;-6,645992;31,10828;329,2472;351,4812;0;0,7597346;0,6111389
0,8293895;3,389648;1,47575;-6,625006;31,68612;329,7488;350,6448;1,273877;0,7707437;0,6335608
0,8419981;3,383572;1,474099;-6,611035;31,36887;330,0602;350,1143;1,208342;0,7773544;0,6487963
0,8521175;3,383572;1,474099;-6,611035;31,36887;330,0602;350,1143;0;0,7680423;0,6487963
0,8637709;3,376875;1,472169;-6,59672;31,36848;330,4692;349,7934;1,356129;0,7760447;0,6645998
0,8753651;3,376875;1,472169;-6,59672;31,36848;330,4692;349,7934;0;0,7656786;0,6645998
0,8868794;3,370095;1,47117;-6,582905;30,82975;330,2868;349,0959;1,336552;0,7731524;0,6799892
0,8998389;3,366315;1,470375;-6,575806;30,12419;330,3426;348,8257;0,6206146;0,7709373;0,688032
0,9126826;3,366315;1,470375;-6,575806;30,12419;330,3426;348,8257;0;0,7599999;0,688032
0,9298925;3,355081;1,469224;-6,554301;29,85035;330,3461;348,3797;1,409787;0,772122;0,7122943
0,9414487;3,347061;1,468875;-6,539627;29,02677;330,2469;347,9203;1,447074;0,7804724;0,729017
0,9529573;3,347061;1,468875;-6,539627;29,02677;330,2469;347,9203;0;0,7709733;0,729017
0,9678489;3,338892;1,469248;-6,524789;28,85929;330,1905;347,9029;1,137406;0,7766547;0,7459549
1,001782;3,330225;1,470601;-6,509001;28,78845;329,5881;346,769;0,5307679;0,7682641;0,7639653
1,019887;3,31663;1,473307;-6,485727;28,37088;329,2412;346,7355;1,48869;0,7811468;0,7909192
1,038862;3,307083;1,475242;-6,46954;26,4019;329,723;346,9337;0,9904293;0,7849966;0,809712
1,050733;3,29723;1,477437;-6,454116;26,6139;329,3914;347,0525;1,541722;0,7936066;0,8280141
1,067853;3,292052;1,478409;-6,446549;26,56017;329,2114;347,0955;0,5355849;0,7894413;0,8371831
