Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0137223;0;0;0;12;90;0;-1;0;0
0,3470556;0;0;0;12;90;0;0;0;0
0,3869903;0;0;0;12;90;0;0;0;0
0,4003103;0;0;0;12;90;0;0;0;0
0,4110397;0;0;0;12;90;0;0;0;0
0,4202192;0;0;0;12;90;0;0;0;0
0,4353572;0;0;0;12;90;0;0;0;0
0,4462888;0;0;0;12;90;0;0;0;0
0,4602235;0;0;0;12;90;0;0;0;0
0,4705324;0;0;0;12;90;0;0;0;0
0,4798512;0;0;0;12;90;0;0;0;0
0,4897223;0;0;0;12;90;0;0;0;0
0,5012321;0;0;0;12;90;0;0;0;0
0,5178273;0;0;0;12;90;0;0;0;0
0,5276946;0;0;0;12;90;0;0;0;0
0,5378617;0;0;0;12;90;0;0;0;0
0,5492332;0;0;0;12;90;0;0;0;0
0,5603513;0;0;0;12;90;0;0;0;0
0,5699316;0;0;0;12;90;0;0;0;0
0,5798907;0;0;0;12;90;0;0;0;0
0,5906233;0;0;0;12;90;0;0;0;0
0,6014068;0;0;0;12;90;0;0;0;0
0,6153183;0;0;0;12;90;0;0;0;0
0,628096;0;0;0;12;90;0;0;0;0
0,6410808;0;0;0;12;90;0;0;0;0
0,6517318;0;0;0;12;90;0;0;0;0
0,6662519;0;0;0;12;90;0;0;0;0
0,6801994;0;0;0;12;90;0;0;0;0
0,690384;0;0;0;12;90;0;0;0;0
0,7025642;0;0;0;12;90;0;0;0;0
0,7131661;0;0;0;12;90;0;0;0;0
0,7245759;0;0;0;12;90;0;0;0;0
0,7354541;0;0;0;12;90;0;0;0;0
0,7459028;0;0;0;12;90;0;0;0;0
0,7582419;0;0;0;12;90;0;0;0;0
0,7711294;0;0;0;12;90;0;0;0;0
0,7819134;0;0;0;12;90;0;0;0;0
0,7928177;0;0;0;12;90;0;0;0;0
0,8033592;0;0;0;12;90;0;0;0;0
0,8183265;0;0;0;12;90;0;0;0;0
0,8300557;0;0;0;12;90;0;0;0;0
0,839615;0;0;0;12;90;0;0;0;0
0,8522524;0;0;0;12;90;0;0;0;0
0,8642439;0;0;0;12;90;0;0;0;0
0,8796884;0;0;0;12;90;0;0;0;0
0,891003;0;0;0;12;90;0;0;0;0
0,9024447;0;0;0;12;90;0;0;0;0
0,9144774;0;0;0;12;90;0;0;0;0
0,9245636;0;0;0;12;90;0;0;0;0
0,9399761;0;0;0;12;90;0;0;0;0
0,9524331;0;0;0;12;90;0;0;0;0
0,963693;0;0;0;12;90;0;0;0;0
0,9946392;0;0;0;12;90;0;0;0;0
1,009551;0;0;0;12;90;0;0;0;0
1,031885;0;0;0;12;90;0;0;0;0
1,047749;0;0;0;12;90;0;0;0;0
1,060404;0;0;0;12;90;0;0;0;0
1,072214;0;0;0;12;90;0;0;0;0
1,084437;0;0;0;12;90;0;0;0;0
1,101091;0;0;0;12;90;0;0;0;0
1,116451;0;0;0;12;90;0;0;0;0
1,134838;0;0;0;12;90;0;0;0;0
1,148172;0;0;0;12;90;0;0;0;0
1,186202;0;0;0;12;90;0;0;0;0
1,209668;0;0;0;12;90;0;0;0;0
1,225103;0;0;0;12;90;0;0;0;0
1,252562;0;0;0;12;90;0;0;0;0
1,279474;0;0;0;12;90;0;0;0;0
1,296074;0;0;0;12;90;0;0;0;0
1,312882;0;0;0;12;90;0;0;0;0
1,326513;0;0;0;12;90;0;0;0;0
1,338765;0;0;0;12;90;0;0;0;0
1,350997;0;0;0;12;90;0;0;0;0
1,36236;0;0;0;12;90;0;0;0;0
1,377309;0;0;0;12;90;0;0;0;0
1,391288;0;0;0;12;90;0;0;0;0
1,402922;0;0;0;12;90;0;0;0;0
