Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0137223;3,899439;0,03076827;2,812013;358,77;343,502;354,4001;0;0;0;-1;-1
0,3470556;3,899439;0,03076827;2,812013;358,77;343,502;354,4001;0;0;0;-1;-1
0,3869903;3,898562;0,01662516;2,806131;352,1068;342,5896;357,5238;0;0,01593413;0;-1;-1
0,4003103;3,898996;0,01733073;2,80539;351,6942;342,8329;356,8842;0;0,01760543;0;-1;-1
0,4110397;3,898681;0,01727465;2,805183;351,7344;342,8911;357,1314;0;0,01807684;0;-1;-1
0,4202192;3,898681;0,01727465;2,805183;351,7344;342,8911;357,1314;0;0,01766863;0;-1;-1
0,4353572;3,896963;0,01764421;2,804898;351,6069;343,2535;357,0198;0;0,02116418;0;-1;-1
0,4462888;3,896963;0,01764421;2,804898;351,6069;343,2535;357,0198;0;0,02062933;0;-1;-1
0,4602235;3,896963;0,01764421;2,804898;351,6069;343,2535;357,0198;0;0,01998552;0;-1;-1
0,4705324;3,896963;0,01764421;2,804898;351,6069;343,2535;357,0198;0;0,0195345;0;-1;-1
0,4798512;3,896963;0,01764421;2,804898;351,6069;343,2535;357,0198;0;0,01914397;0;-1;-1
0,4897223;3,896963;0,01764421;2,804898;351,6069;343,2535;357,0198;0;0,01874697;0;-1;-1
0,5012321;3,896963;0,01764421;2,804898;351,6069;343,2535;357,0198;0;0,01830436;0;-1;-1
0,5178273;3,89827;0,01749924;2,805074;351,2056;343,028;357,6901;0;0,02031791;0;-1;-1
0,5276946;3,898835;0,0177444;2,804974;350,8025;342,9704;357,4938;0;0,02104336;0;-1;-1
0,5378617;3,898835;0,0177444;2,804974;350,8025;342,9704;357,4938;0;0,02063517;0;-1;-1
0,5492332;3,899374;0,01787986;2,804795;350,3572;342,9482;357,2259;0;0,02125713;0;-1;-1
0,5603513;3,899374;0,01787986;2,804795;350,3572;342,9482;357,2259;0;0,02082477;0;-1;-1
0,5699316;3,899446;0,01813708;2,804611;350,0264;342,881;357,1735;0;0,02082062;0;-1;-1
0,5798907;3,899446;0,01813708;2,804611;350,0264;342,881;357,1735;3,655463E-10;0,02045438;0;-1;-1
0,5906233;3,900097;0,01853729;2,804569;349,5741;342,8565;357,2266;0,09694067;0,02120605;0;-1;-1
0,6014068;3,900097;0,01853729;2,804569;349,5741;342,8565;357,2266;0,02161362;0,02081694;0;-1;-1
0,6153183;3,900151;0,0191447;2,804347;348,8777;342,9089;357,2895;0,01528407;0,02071496;0;-1;-1
0,628096;3,900151;0,0191447;2,804347;348,8777;342,9089;357,2895;9,534881E-10;0,02028413;0;-1;-1
0,6410808;3,90027;0,02050137;2,804002;347,5451;342,9514;357,6789;0,03690861;0,02044757;0;-1;-1
0,6517318;3,900323;0,02104942;2,803769;346,9211;342,8689;357,8845;0,01441134;0,02048045;0;-1;-1
0,6662519;3,900323;0,02104942;2,803769;346,9211;342,8689;357,8845;0;0,02002472;0;-1;-1
0,6801994;3,900658;0,02340908;2,802368;344,269;342,5679;358,7157;0,05005578;0,0217664;0;-1;-1
