Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0087613;-3,953646;0,05596373;-7,567268;0,5924952;178,4212;358,1822;0;0;0;-1;-1
0,3420946;-3,953657;0,05594895;-7,567289;0,5099592;178,4359;358,2179;0;7,005491E-05;0;-1;-1
0,3674464;-3,978746;0,1106905;-6,605936;21,3613;173,282;354,4584;0;2,681193;0;-1;-1
0,3854722;-3,977223;0,1151046;-6,566959;23,65665;172,3741;353,6852;0;2,65644;0;-1;-1
0,3965145;-3,975647;0,1148262;-6,538034;24,14389;170,7378;352,005;0;2,655499;0;-1;-1
0,4065969;-3,973858;0,1127208;-6,526848;23,85339;170,3711;351,8889;0;2,616674;0;-1;-1
0,4174596;-3,973858;0,1127208;-6,526848;23,85339;170,3711;351,8889;0;2,547126;0;-1;-1
0,4279494;-3,96878;0,1056821;-6,510493;22,81381;169,8575;350,6126;0;2,524241;0;-1;-1
0,4383347;-3,96878;0,1056821;-6,510493;22,81381;169,8575;350,6126;0;2,463216;0;-1;-1
0,4701197;-3,961203;0,09547766;-6,4993;20,95955;171,2735;350,6839;0;2,32281;0;-1;-1
0,4884721;-3,947405;0,07903799;-6,486156;14,36759;175,603;354,1949;0;2,273672;0;-1;-1
0,500118;-3,94324;0,0692112;-6,479078;9,837292;176,954;355,0414;0;2,236495;0;-1;-1
0,5126215;-3,94324;0,0692112;-6,479078;9,837292;176,954;355,0414;0;2,180995;0;-1;-1
0,5413923;-3,94529;0,06104008;-6,47445;5,731667;176,7591;354,4677;0;2,07269;0;-1;-1
0,5526385;-3,945861;0,05636436;-6,472641;3,420412;177,2841;354,7111;0;2,033319;0;-1;-1
0,5771679;-3,945126;0,05562308;-6,47208;3,077755;177,595;355,1605;0;1,947198;0;-1;-1
0,5975636;-3,944454;0,05432005;-6,471743;2,499484;177,8426;356,3663;0;1,881024;0;-1;-1
0,6149732;-3,944269;0,05384361;-6,471519;2,174504;178,055;356,6335;0;1,827483;0;-1;-1
0,6262635;-3,944201;0,05343004;-6,471386;1,954763;178,1428;356,8664;0;1,794312;0;-1;-1
0,6360936;-3,944201;0,05343004;-6,471386;1,954763;178,1428;356,8664;7,423641E-06;1,766195;0;-1;-1
0,6630876;-3,944271;0,05307729;-6,471403;1,708712;178,2667;357,2411;6,576003;1,693441;0;-1;-1
0,6922246;-3,944359;0,05284004;-6,471424;1,461569;178,4356;357,5043;0,3727627;1,62138;1;7,578625;-1,663088
0,7042495;-3,944324;0,05279643;-6,471203;1,348707;178,3003;357,5043;0,4540962;1,593668;1;7,578625;-1,663088
