Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;4,370613;1,569348;3,784515;42,58914;254,3741;359,6635;-1;0;-1;0
0,3333333;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0,03976149;0,03976149;-1;0,01325383
0,3635455;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,03645714;-0,1093714;0,01325383
0,3780851;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,03505515;0;0,01325383
0,394644;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,03358427;0;0,01325383
0,4118776;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,03217905;0;0,01325383
0,4283262;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,03094331;0;0,01325383
0,4452893;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02976454;0;0,01325383
0,4614807;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02872023;0;0,01325383
0,4777284;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02774344;0;0,01325383
0,4952783;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02676037;0;0,01325383
0,5140936;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02578097;0;0,01325383
0,5286882;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02506928;0;0,01325383
0,544576;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02433789;0;0,01325383
0,5613154;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02361209;0;0,01325383
0,5782805;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02291938;0;0,01325383
0,5948828;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02227973;0;0,01325383
0,6113567;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02167938;0;0,01325383
0,6296542;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02104938;0;0,01325383
0,6447869;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02055537;0;0,01325383
0,6625208;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,02000516;0;0,01325383
0,6803561;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01948072;0;0,01325383
0,6949663;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01907118;0;0,01325383
0,7115933;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01862557;0;0,01325383
0,7286;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01819082;0;0,01325383
0,7446523;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01779868;0;0,01325383
0,7623062;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01738649;0;0,01325383
0,7787068;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01702031;0;0,01325383
0,7950941;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01666951;0;0,01325383
0,8113889;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01633475;0;0,01325383
0,8293151;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01598166;0;0,01325383
0,8473122;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01564221;0;0,01325383
0,8620334;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01537508;0;0,01325383
0,8780499;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01509462;0;0,01325383
0,8954356;4,380089;1,564904;3,793781;43,11366;254,7214;0,9869813;0;0,01480154;0;0,01325383
