Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0088398;0;0;0;0;90;0;0;0;0;-1;-1
0,3421731;0;0;0;0;90;0;0;0;0;-1;-1
0,3973586;0;0;0;0;90;0;0;0;0;-1;-1
0,4140443;0;0;0;0;90;0;0;0;0;-1;-1
0,4348075;0;0;0;0;90;0;0;0;0;-1;-1
0,4537596;0;0;0;0;90;0;0;0;0;-1;-1
0,4771529;0;0;0;0;90;0;0;0;0;-1;-1
0,4883843;0;0;0;0;90;0;0;0;0;-1;-1
0,5096607;0;0;0;0;90;0;0;0;0;-1;-1
0,5288278;0;0;0;0;90;0;0;0;0;-1;-1
0,5482228;0;0;0;0;90;0;0;0;0;-1;-1
0,5650144;0;0;0;0;90;0;0;0;0;-1;-1
0,5789737;0;0;0;0;90;0;0;0;0;-1;-1
0,5960285;0;0;0;0;90;0;0;0;0;-1;-1
0,6067891;0;0;0;0;90;0;0;0;0;-1;-1
0,6169606;0;0;0;0;90;0;0;0;0;-1;-1
0,6284019;0;0;0;0;90;0;0;0;0;-1;-1
0,6456186;0;0;0;0;90;0;0;0;0;-1;-1
0,6571261;0;0;0;0;90;0;0;0;0;-1;-1
0,6679088;0;0;0;0;90;0;0;0;0;-1;-1
0,682542;0;0;0;0;90;0;0;0;0;-1;-1
0,6918833;0;0;0;0;90;0;0;0;0;-1;-1
0,701504;0;0;0;0;90;0;0;0;0;-1;-1
0,7125473;0;0;0;0;90;0;0;0;0;-1;-1
0,7297235;0;0;0;0;90;0;0;0;0;-1;-1
0,7419334;0;0;0;0;90;0;0;0;0;-1;-1
0,7648172;0;0;0;0;90;0;0;0;0;-1;-1
0,7763589;0;0;0;0;90;0;0;0;0;-1;-1
0,7870201;0;0;0;0;90;0;0;0;0;-1;-1
0,7970248;0;0;0;0;90;0;0;0;0;-1;-1
0,8080537;0;0;0;0;90;0;0;0;0;-1;-1
0,8172479;0;0;0;0;90;0;0;0;0;-1;-1
0,8263935;0;0;0;0;90;0;0;0;0;-1;-1
0,8403947;0;0;0;0;90;0;0;0;0;-1;-1
0,8497529;0;0;0;0;90;0;0;0;0;-1;-1
0,8587336;0;0;0;0;90;0;0;0;0;-1;-1
0,8682944;0;0;0;0;90;0;0;0;0;-1;-1
0,8813839;0;0;0;0;90;0;0;0;0;-1;-1
0,8910587;0;0;0;0;90;0;0;0;0;-1;-1
0,9031381;0;0;0;0;90;0;0;0;0;-1;-1
0,9171032;0;0;0;0;90;0;0;0;0;-1;-1
0,9273087;0;0;0;0;90;0;0;0;0;-1;-1
0,9361181;0;0;0;0;90;0;0;0;0;-1;-1
0,9493639;0;0;0;0;90;0;0;0;0;-1;-1
0,9727741;0;0;0;0;90;0;0;0;0;-1;-1
0,9889041;0;0;0;0;90;0;0;0;0;-1;-1
1,004113;0;0;0;0;90;0;0;0;0;-1;-1
1,015038;0;0;0;0;90;0;0;0;0;-1;-1
1,028964;0;0;0;0;90;0;0;0;0;-1;-1
1,048046;0;0;0;0;90;0;0;0;0;-1;-1
1,060241;0;0;0;0;90;0;0;0;0;-1;-1
1,073158;0;0;0;0;90;0;0;0;0;-1;-1
1,089363;0;0;0;0;90;0;0;0;0;-1;-1
1,103109;0;0;0;0;90;0;0;0;0;-1;-1
1,114235;0;0;0;0;90;0;0;0;0;-1;-1
1,126737;0;0;0;0;90;0;0;0;0;-1;-1
1,137938;0;0;0;0;90;0;0;0;0;-1;-1
1,14749;0;0;0;0;90;0;0;0;0;-1;-1
1,16613;0;0;0;0;90;0;0;0;0;-1;-1
1,184614;0;0;0;0;90;0;0;0;0;-1;-1
1,198607;0;0;0;0;90;0;0;0;0;-1;-1
1,211007;0;0;0;0;90;0;0;0;0;-1;-1
1,22481;0;0;0;0;90;0;0;0;0;-1;-1
1,235774;0;0;0;0;90;0;0;0;0;-1;-1
1,251288;0;0;0;0;90;0;0;0;0;-1;-1
1,26328;0;0;0;0;90;0;0;0;0;-1;-1
1,277567;0;0;0;0;90;0;0;0;0;-1;-1
1,292987;0;0;0;0;90;0;0;0;0;-1;-1
1,304447;0;0;0;0;90;0;0;0;0;-1;-1
1,319229;0;0;0;0;90;0;0;0;0;-1;-1
1,335547;0;0;0;0;90;0;0;0;0;-1;-1
1,349259;0;0;0;0;90;0;0;0;0;-1;-1
1,364275;0;0;0;0;90;0;0;0;0;-1;-1
1,378036;0;0;0;0;90;0;0;0;0;-1;-1
1,393801;0;0;0;0;90;0;0;0;0;-1;-1
1,406681;0;0;0;0;90;0;0;0;0;-1;-1
1,41752;0;0;0;0;90;0;0;0;0;-1;-1
1,430665;0;0;0;0;90;0;0;0;0;-1;-1
1,444377;0;0;0;0;90;0;0;0;0;-1;-1
1,4571;0;0;0;0;90;0;0;0;0;-1;-1
1,469584;0;0;0;0;90;0;0;0;0;-1;-1
1,482175;0;0;0;0;90;0;0;0;0;-1;-1
1,496361;0;0;0;0;90;0;0;0;0;-1;-1
1,510304;0;0;0;0;90;0;0;0;0;-1;-1
1,522548;0;0;0;0;90;0;0;0;0;-1;-1
1,536051;0;0;0;0;90;0;0;0;0;-1;-1
1,546919;0;0;0;0;90;0;0;0;0;-1;-1
1,556217;0;0;0;0;90;0;0;0;0;-1;-1
1,57421;0;0;0;0;90;0;0;0;0;-1;-1
1,587369;0;0;0;0;90;0;0;0;0;-1;-1
1,595961;0;0;0;0;90;0;0;0;0;-1;-1
1,606017;0;0;0;0;90;0;0;0;0;-1;-1
1,616628;0;0;0;0;90;0;0;0;0;-1;-1
1,629284;0;0;0;0;90;0;0;0;0;-1;-1
1,640672;0;0;0;0;90;0;0;0;0;-1;-1
1,651992;0;0;0;0;90;0;0;0;0;-1;-1
1,664428;0;0;0;0;90;0;0;0;0;-1;-1
1,675697;0;0;0;0;90;0;0;0;0;-1;-1
1,687552;0;0;0;0;90;0;0;0;0;-1;-1
1,698871;0;0;0;0;90;0;0;0;0;-1;-1
1,71406;0;0;0;0;90;0;0;0;0;-1;-1
