Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0088398;4,962877;1,582958;4,326038;30,09837;235,3115;347,5744;-1;0;0
0,3421731;4,949946;1,582895;4,326196;29,99313;234,9191;347,3971;0,0387955;0,0387955;0,01293183
0,3973586;4,749987;1,566156;4,241668;35,95927;220,3525;349,2245;3,933841;0,5920507;0,2300228
0,4140443;4,717261;1,559589;4,232252;37,8131;222,5584;351,0743;2,040916;0,6517127;0,2640769
0,4348075;4,711411;1,558564;4,230388;37,74335;222,9004;351,3599;0,2956685;0,6343579;0,270216
0,4537596;4,693524;1,555724;4,22452;37,85266;223,4778;351,8562;0,993327;0,6496487;0,2890416
0,4771529;4,687209;1,554781;4,222448;37,68485;223,9454;352,2455;0,2841159;0,6313895;0,295688
0,4883843;4,66855;1,553043;4,215969;37,95842;224,4491;352,7577;1,758552;0,6577887;0,315439
0,5096607;4,662041;1,552613;4,213575;37,85801;224,6957;353,0739;0,3259706;0,643692;0,3223744
0,5288278;4,648982;1,552561;4,208457;37,86733;224,8635;353,4042;0,7317926;0,6469395;0,3364008
0,5482228;4,629983;1,553026;4,201257;27,39957;230,4785;357,7879;1,047566;0,6613452;0,3567184
0,5650144;4,616314;1,554725;4,195358;27,15496;230,2924;358,1465;0,8866201;0,6681465;0,3716061
0,5789737;4,616314;1,554725;4,195358;27,15496;230,2924;358,1465;0;0,6517874;0,3716061
0,5960285;4,594903;1,557412;4,185798;27,13622;230,3748;358,9781;1,374896;0,67279;0,3950547
0,6067891;4,587917;1,558574;4,182151;27,13822;230,1805;359,195;0,7323093;0,6738611;0,4029348
0,6169606;4,587917;1,558574;4,182151;27,13822;230,1805;359,195;0;0,66259;0,4029348
0,6284019;4,56652;1,561653;4,172057;27,27499;229,6727;359,6495;2,067825;0,6885401;0,4265933
0,6456186;4,559703;1,562855;4,168584;27,33936;229,2249;359,6028;0,4443524;0,681938;0,4342436
0,6571261;4,559703;1,562855;4,168584;27,33936;229,2249;359,6028;0;0,6698331;0,4342436
0,6679088;4,539035;1,566323;4,158973;27,82616;228,5395;359,6479;2,113927;0,6934593;0,4570375
0,682542;4,531947;1,567348;4,156018;27,69996;228,5324;359,9027;0,5247679;0,6897952;0,4647165
0,6918833;4,531947;1,567348;4,156018;27,69996;228,5324;359,9027;0;0,6803616;0,4647165
0,701504;4,51834;1,569956;4,150352;27,69097;228,1595;359,9248;1,532093;0,6921917;0,4794564
0,7125473;4,51834;1,569956;4,150352;27,69097;228,1595;359,9248;0;0,6813291;0,4794564
0,7297235;4,50504;1,57233;4,144732;27,77324;227,9638;0,0520631;0,8406411;0,6851249;0,4938954
0,7419334;4,492047;1,574814;4,139622;27,72659;227,4337;359,8954;1,143461;0,6927586;0,5078569
0,7648172;4,492047;1,574814;4,139622;27,72659;227,4337;359,8954;0;0,6717885;0,5078569
0,7763589;4,472625;1,577389;4,132002;27,84167;227,244;0,156621;1,807644;0,6888692;0,5287203
0,7870201;4,459943;1,578494;4,127111;27,90449;226,8374;0,08965637;1,274901;0,6968979;0,5423122
0,7970248;4,459943;1,578494;4,127111;27,90449;226,8374;0,08965637;0;0,6880519;0,5423122
0,8080537;4,447589;1,579036;4,1221;27,33072;225,89;359,6122;1,208783;0,6952379;0,5556437
0,8172479;4,441598;1,579133;4,119752;27,78181;225,8078;359,6176;0,6999083;0,695291;0,5620788
0,8263935;4,441598;1,579133;4,119752;27,78181;225,8078;359,6176;0;0,6875131;0,5620788
0,8403947;4,441598;1,579133;4,119752;27,78181;225,8078;359,6176;0;0,6759372;0,5620788
0,8497529;4,424175;1,579843;4,113091;28,12717;225,0723;359,3105;1,993201;0,6905966;0,5807317
0,8587336;4,424175;1,579843;4,113091;28,12717;225,0723;359,3105;0;0,6832991;0,5807317
0,8682944;4,424175;1,579843;4,113091;28,12717;225,0723;359,3105;0;0,6756979;0,5807317
0,8813839;4,407975;1,581598;4,10625;27,99262;223,7408;358,6994;1,343451;0,6857153;0,5983168
0,8910587;4,407975;1,581598;4,10625;27,99262;223,7408;358,6994;0;0,6781954;0,5983168
0,9031381;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0,9101783;0,6813288;0,6093112
0,9171032;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,670853;0,6093112
0,9273087;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,6633989;0,6093112
0,9361181;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,6570964;0,6093112
0,9493639;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,6478422;0,6093112
0,9727741;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,6321086;0,6093112
0,9889041;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,6217054;0,6093112
1,004113;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,6122047;0,6093112
1,015038;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,6055576;0,6093112
1,028964;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,5972912;0,6093112
1,048046;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,5863239;0,6093112
1,060241;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,5795232;0,6093112
1,073158;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,5724896;0,6093112
1,089363;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,5639037;0,6093112
1,103109;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,5568202;0,6093112
1,114235;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,5512158;0,6093112
1,126737;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,5450513;0,6093112
1,137938;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,5396441;0,6093112
1,14749;4,398074;1,583642;4,10147;27,94612;222,7515;358,2952;0;0,535117;0,6093112
