Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
54,57742;-3,769827;0,08803142;0,6077328;15,05834;328,9807;338,1144;0,08927988;0,1974068;11;0,4839033;0,6934977;3,665867
54,86224;-3,769827;0,08803142;0,6077328;15,05834;328,9807;338,1144;0,004756653;0,1963817;11;0,4839033;0,6934977;3,665867
54,88132;-3,702107;0,08586881;0,8717327;12,23458;324,0952;346,4015;1,463173;0,2012807;11;0,4839033;0,6934977;3,665867
54,89793;-3,693067;0,08146188;0,8964806;10,40226;322,5785;348,8783;0,1632219;0,2016999;12;0,7617863;-4,02107;4,04441
54,91093;-3,689922;0,07927527;0,9100971;10,14785;323,315;350,2488;0,1129432;0,2019067;12;0,7617863;-4,02107;4,04441
54,92384;-3,689922;0,07927527;0,9100971;10,14785;323,315;350,2488;0,003656019;0,2018592;12;0,7617863;-4,02107;4,04441
54,93846;-3,677695;0,07563996;0,9458523;8,701625;323,6966;353,0678;0,2621849;0,2024935;12;0,7617863;-4,02107;4,04441
54,95066;-3,673774;0,07498316;0,9578075;8,310965;323,8755;353,942;0,1020382;0,2026775;12;0,7617863;-4,02107;4,04441
54,96365;-3,673774;0,07498316;0,9578075;8,310965;323,8755;353,942;2,501422E-08;0,2026296;12;0,7617863;-4,02107;4,04441
54,97635;-3,673774;0,07498316;0,9578075;8,310965;323,8755;353,942;0,0216988;0,2025828;12;0,7617863;-4,02107;4,04441
54,98856;-3,673774;0,07498316;0,9578075;8,310965;323,8755;353,942;2,503498E-08;0,2025378;12;0,7617863;-4,02107;4,04441
55,0006;-3,652952;0,07306181;1,013929;4,90188;322,9925;358,4225;0,4872384;0,2035821;12;0,7617863;-4,02107;4,04441
55,01315;-3,64863;0,07308397;1,025721;4,486605;323,2522;359,1328;0,09903698;0,203764;12;0,7617863;-4,02107;4,04441
55,03193;-3,640412;0,07361116;1,049425;3,774735;324,1266;0,02337655;0,1380725;0,2041504;12;0,7617863;-4,02107;4,04441
55,04674;-3,640412;0,07361116;1,049425;3,774735;324,1266;0,02337655;0,05787802;0,2040955;12;0,7617863;-4,02107;4,04441
55,07048;-3,625103;0,0759264;1,092579;1,031813;323,3323;1,799772;0,17839;0,2048392;12;0,7617863;-4,02107;4,04441
55,0821;-3,625103;0,0759264;1,092579;1,031813;323,3323;1,799772;4,795512E-08;0,2047959;12;0,7617863;-4,02107;4,04441
55,09368;-3,617676;0,07743594;1,113153;-0,004314118;323,4272;2,786188;0,1508764;0,20515;12;0,7617863;-4,02107;4,04441
55,10791;-3,617676;0,07743594;1,113153;-0,004314118;323,4272;2,786188;0,04614046;0,205097;12;0,7617863;-4,02107;4,04441
55,11969;-3,606643;0,08087831;1,142202;357,8964;324,1161;4,543733;0,2719947;0,2056171;12;0,7617863;-4,02107;4,04441
55,13012;-3,602791;0,08189097;1,150961;357,434;324,5664;5,143095;2,77643;0,2057517;12;0,7617863;-4,02107;4,04441
