Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;3,795159;1,674848;-8,17614;19,55567;358,1447;356,3419;-1;0;-1;0
0,3333333;3,795471;1,675067;-8,175948;18,6322;358,3529;356,4642;0,001097554;0,001097554;-1;0,0003658514
0,3662731;3,805819;1,678342;-8,184093;18,76356;357,9825;355,9824;0,3998034;0,03695409;1,088548;0,01353529
0,3914901;3,806845;1,678116;-8,185326;18,74307;357,9789;355,9734;0,06357554;0,03866886;-5,781404;0,01513848
0,4249304;3,807921;1,677854;-8,186516;18,825;357,9813;355,993;0,04797975;0,03940159;-0,2658798;0,01674293
0,4581638;3,809913;1,675621;-8,189029;21,53181;357,3397;355,9264;0,09648986;0,04354255;0,727575;0,01994962
0,4729607;3,810046;1,675459;-8,189047;21,35685;357,3665;355,9487;0,009105843;0,04246517;-1,819351;0,02008436
0,4908196;3,810046;1,675459;-8,189047;21,35685;357,3665;355,9487;0;0,04092004;-0,278843;0,02008436
0,5077279;3,810266;1,675023;-8,189258;21,32204;357,339;355,9526;0,01799072;0,04015645;0,5174626;0,02038855
0,5226218;3,81037;1,674551;-8,189536;21,52011;357,1716;355,9398;0,01997988;0,03958145;0,06254821;0,02068613
0,5559464;3,81037;1,674178;-8,189789;22,14486;356,82;355,8185;0,007583702;0,03766344;-0,2570839;0,02093885
0,5726618;3,810449;1,673035;-8,190619;22,80651;356,1948;355,7609;0,04985797;0,03801938;0,8448094;0,02177225
0,5896419;3,810419;1,672657;-8,190948;22,98956;356,017;355,7318;0,01945464;0,03748477;-0,9022942;0,02210259
0,6059975;3,810459;1,672191;-8,191341;23,12089;355,7641;355,7442;0,02420428;0,03712634;0,1424787;0,02249847
0,6228633;3,810525;1,671795;-8,191736;23,24764;355,4932;355,7553;0,02373482;0,03676372;-0,01413119;0,02289877
0,6398135;3,810653;1,67151;-8,192118;23,31697;355,2593;355,769;0,02373907;0,03641867;0,0001255865;0,02330115
0,6565017;3,81075;1,671405;-8,192324;23,33389;355,1562;355,7781;0,01363248;0,03583944;-0,3004478;0,02352866
0,6747759;3,81075;1,671405;-8,192324;23,33389;355,1562;355,7781;0;0,03486884;-0,3899181;0,02352866
0,6908132;3,811354;1,671166;-8,193538;23,57628;354,6705;355,7596;0,08457576;0,03602279;2,464941;0,02488502
0,7060168;3,811654;1,671254;-8,193881;23,55775;354,6014;355,7722;0,02998518;0,03589278;-1,747409;0,0253409
0,7227028;3,812477;1,671676;-8,194699;23,49068;354,4914;355,7959;0,06952246;0,03666923;1,239817;0,02650096
0,7399752;3,813005;1,672031;-8,195176;23,42426;354,4493;355,8152;0,04121449;0,03677533;-0,8336065;0,02721283
0,7560447;3,814266;1,673031;-8,196246;23,20616;354,3997;355,8789;0,102927;0,03818136;1,850901;0,02886681
0,7727626;3,814266;1,673031;-8,196246;23,20616;354,3997;355,8789;0;0,03735534;-3,139227;0,02886681
0,7899091;3,81705;1,675634;-8,198594;21,91266;354,4683;356,0509;0,2123574;0,04115411;6,270807;0,032508
0,8065639;3,817882;1,676537;-8,199257;21,4293;354,5526;356,1134;0,06388485;0,04162347;-4,392514;0,03357199
0,8249831;3,818886;1,677868;-8,199368;17,78698;355,7138;356,7999;0,0548243;0,04191821;-0,2583274;0,03458181
0,8398197;3,821719;1,681227;-8,201692;16,25051;356,2178;357,067;0,2469859;0,04554102;5,778286;0,03824624
0,857758;3,822771;1,682511;-8,202699;15,98007;356,3198;357,114;0,08119145;0,04628658;-5,058577;0,03970268
0,8741484;3,82492;1,685203;-8,204737;15,50422;356,5461;357,1891;0,1806914;0,04880669;2,898447;0,04266429
0,8917653;3,82492;1,685203;-8,204737;15,50422;356,5461;357,1891;0;0,04784251;-5,31331;0,04266429
0,9074067;3,829447;1,691263;-8,20839;10,85035;358,6016;357,9626;0,371939;0,05342911;11,18334;0,04848193
0,9237106;3,830307;1,692526;-8,209458;10,57722;358,7441;357,9988;0,08409877;0,05397044;-9,010413;0,04985307
0,9400855;3,831128;1,693759;-8,210532;10,33543;358,8824;358,0292;0,08254419;0,05446815;-0,0475715;0,05120472
0,9572024;3,832747;1,696226;-8,212688;9,913819;359,1528;358,0861;0,1575575;0,05631162;2,239752;0,05390162
0,9748901;3,83466;1,699151;-8,214357;7,129724;0,4641684;358,4595;0,143521;0,05789388;-0,4032935;0,05644017
0,9896992;3,83466;1,699151;-8,214357;7,129724;0,4641684;358,4595;0;0,0570276;-4,416457;0,05644017
1,00624;3,836869;1,702373;-8,216651;4,579441;1,618871;358,6945;0,1925088;0,05925473;6,140548;0,05962451
1,023054;3,837998;1,703874;-8,217963;3,578026;2,111127;358,7855;0,102956;0,05997293;-2,684878;0,06135553
1,039786;3,837998;1,703874;-8,217963;3,578026;2,111127;358,7855;0;0,05900783;-3,069124;0,06135553
1,056129;3,838855;1,704854;-8,218996;2,94861;2,41968;358,8394;0,08211609;0,05936542;2,482708;0,06269754
1,073301;3,838855;1,704854;-8,218996;2,94861;2,41968;358,8394;0;0,05841559;-2,450114;0,06269754
1,090181;3,840343;1,705903;-8,220463;2,290262;2,733101;358,8755;0,1237712;0,0594275;3,63478;0,06478672
1,12467;3,840712;1,706044;-8,22074;2,205185;2,776675;358,8763;0,01340002;0,05801604;-2,148626;0,06524888
1,141875;3,842965;1,706183;-8,221718;2,01618;2,88765;358,8522;0,1427358;0,05929253;2,501966;0,06770463
1,173165;3,843586;1,706112;-8,221834;1,994487;2,904269;358,8416;0,02017905;0,05824929;-2,527177;0,06833605
1,189687;3,846429;1,705581;-8,222105;1,925421;2,95293;358,7756;0,1728488;0,0598408;3,193096;0,07119182
1,206609;3,847154;1,705449;-8,222173;1,915448;2,965264;358,7537;0,04304593;0,05960526;-3,881223;0,07192025
