Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,242819;1,695311;-1,096188;20,90846;99,82554;0,1806611;-1;0;-1;0
0,3333333;-6,242489;1,695013;-1,095862;21,04391;99,81445;0,1332586;0,001391378;0,001391378;-1;0,0004637928
0,3621191;-6,245928;1,69714;-1,094988;20,40209;99,98747;0,02162788;0,1232481;0,01107808;0,3365099;0,004011586
0,3899454;-6,246121;1,697144;-1,094937;20,3913;99,99613;0,008132088;0,007200346;0,01080137;-2,049875;0,004211945
0,4077528;-6,24646;1,697023;-1,094807;20,37196;100,0109;359,9767;0,02035462;0,01121858;0,288258;0,004574408
0,4229924;-6,246546;1,696977;-1,094769;20,36628;100,0115;359,9667;0,006182445;0,01103714;-0,4288493;0,004668626
0,4382731;-6,246546;1,696977;-1,094769;20,36628;100,0115;359,9667;0;0,01065232;-0,2025684;0,004668626
0,4571792;-6,246733;1,696744;-1,094671;20,37824;100,0051;359,9253;0,01116296;0,01067344;0,3265285;0,004879674
0,472586;-6,246885;1,69647;-1,094591;20,403;99,96976;359,864;0,01113471;0,01068848;-0,0008232191;0,005051224
0,507118;-6,246928;1,696376;-1,094576;20,4125;99,95055;359,8383;0,001321318;0,01005062;-0,1965085;0,005096852
0,5437912;-6,247046;1,696086;-1,09458;20,43313;99,90057;359,779;0,003239252;0,009591266;0,02693532;0,005215646
0,5734447;-6,247219;1,695747;-1,09471;20,43835;99,85986;359,7299;0,007302956;0,009472935;0,06126801;0,005432204
0,5898207;-6,2474;1,695491;-1,094965;20,43095;99,85493;359,7101;0,01909098;0,009739975;0,2560972;0,005744838
0,6060307;-6,247559;1,69533;-1,095207;20,41955;99,8633;359,7007;0,01784939;0,009956884;-0,03810193;0,006034177
0,6229514;-6,247641;1,69525;-1,095347;20,41054;99,87307;359,6964;0,009556302;0,009946003;-0,2503144;0,006195876
0,6404479;-6,247641;1,69525;-1,095347;20,41054;99,87307;359,6964;0;0,009674286;-0,2776605;0,006195876
0,6561791;-6,248;1,695037;-1,09593;20,35778;99,93166;359,6807;0,04354058;0,0104862;1,310368;0,006880823
0,672181;-6,248086;1,695012;-1,096069;20,33948;99,94836;359,6778;0,01021204;0,01047967;-1,050279;0,007044234
0,6919072;-6,248262;1,695002;-1,096327;20,30221;99,97568;359,669;0,01586333;0,01063316;0,1581749;0,007357158
0,7076781;-6,248446;1,695046;-1,096541;20,25798;99,99339;359,657;0,01790839;0,01079529;0,05761188;0,00763959
