Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;-1;0;-1;0
0,3333333;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;-1;0
0,3693178;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,3948867;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,4091274;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,4255926;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,4594996;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,4758259;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,4929726;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,5093361;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,5259538;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,5423253;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,5591633;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,5756505;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,5938169;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,6098813;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,6256093;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,6424623;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,6593836;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,6766131;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,6929037;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,7100979;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,7260381;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,7426197;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,7595132;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,7756541;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,7933939;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,8101302;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,8265999;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,8429699;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,8592883;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,8766945;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,8921445;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,9097536;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,9262105;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,9429355;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,9603833;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,9756391;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
0,9927929;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,010335;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,026466;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,042709;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,059493;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,076711;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,093041;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,109875;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,127509;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,144389;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,160745;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,176966;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,195001;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,213563;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,244917;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,261085;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,278962;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,293806;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,312572;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,328861;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,344252;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,361715;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,377263;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,394256;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,412118;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,42829;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,446096;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,460566;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,477646;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,493941;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,511171;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,528181;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,543667;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,561182;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,577646;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,594284;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,611951;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,646002;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,662307;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,677133;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,69422;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,710566;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,726477;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,743323;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,760375;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,776757;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,793388;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,810443;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,826321;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,843832;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
1,872175;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,205508;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,238765;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,255303;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,272402;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,290804;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,307582;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,322912;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,341885;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,37358;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,391023;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,407641;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,440862;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,457375;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,473712;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,490091;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,50809;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,524266;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,55727;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,574661;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,590537;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,607335;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,624066;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,639526;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,65676;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,672039;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,688859;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,706434;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,722091;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
2,738895;6,078294;1,466495;3,697654;17,62016;284,4862;341,3255;0;0;0;0
