Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
11,59823;-0,2080691;0,05615845;-2,251818;358,9433;222,3554;357,852;0,01234975;0,5585555;7;1,1507;-1,191073;0,7328233
11,90169;-0,2057739;0,05809214;-2,249399;355,7811;222,7307;358,7096;0,003644174;0,5445761;7;1,1507;-1,191073;0,7328233
11,92752;-0,2045694;0,06012848;-2,248293;354,1473;223,0629;359,6759;0,009227428;0,5435327;7;0,8546796;0,5990289;0,7328233
11,9466;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,01984921;0,5428615;7;0,8546796;0,5990289;0,7328233
11,96832;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,001575194;0,5418751;7;0,8546796;0,5990289;0,7328233
11,9852;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,001371984;0,5411108;7;0,8546796;0,5990289;0,7328233
12,00128;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,001537488;0,5403848;7;0,8546796;0,5990289;0,7328233
12,01402;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,0009188132;0,539811;7;0,8546796;0,5990289;0,7328233
12,0278;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;1,524104E-09;0,5391917;7;0,8546796;0,5990289;0,7328233
12,03878;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,002620125;0,5386993;7;0,8546796;0,5990289;0,7328233
12,05583;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,0005625054;0,5379366;7;0,8546796;0,5990289;0,7328233
12,07577;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,002247359;0,5370474;7;0,8546796;0,5990289;0,7328233
12,10303;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,001717003;0,5358361;7;0,8546796;0,5990289;0,7328233
12,11717;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,0009519119;0,5352103;7;0,8546796;0,5990289;0,7328233
12,13275;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;6,710013E-10;0,5345218;7;0,8546796;0,5990289;0,7328233
12,1453;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,00117635;0,5339688;7;0,8546796;0,5990289;0,7328233
12,15947;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,0005855435;0,5333461;7;0,8546796;0,5990289;0,7328233
12,17911;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,001276002;0,5324847;7;0,8546796;0,5990289;0,7328233
12,19623;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,0003305836;0,5317363;7;0,8546796;0,5990289;0,7328233
12,2108;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,001151927;0,531101;7;0,8546796;0,5990289;0,7328233
12,22656;-0,2026135;0,06295149;-2,246971;351,8583;223,4457;0,9673905;0,01729319;0,5304158;7;0,8546796;0,5990289;0,7328233
12,2563;0,06806332;0,1035846;-1,992678;333,4325;214,3713;6,218657;2,099077;0,5594663;7;0,8546796;0,5990289;0,7328233
