Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;3,808842;1,573822;-8,164729;359,1804;343,9171;358,9887;-1;0;-1;0
0,3333333;3,808842;1,573822;-8,164729;359,1804;343,9171;358,9887;0;0;-1;0
0,3689047;3,808842;1,573822;-8,164729;359,1804;343,9171;358,9887;0;0;0;0
0,3945886;3,808583;1,575852;-8,179686;12,98628;343,5471;356,6642;0,5824161;0,03790966;9,508011;0,01495872
0,4086764;3,808591;1,575835;-8,179705;13,01145;343,5504;356,6746;0,001477804;0,03665379;-14,60682;0,01497954
0,4263436;3,808596;1,575833;-8,179712;13,0203;343,5528;356,6774;0,0005092456;0,035156;-0,03050099;0,01498854
0,4426048;3,808607;1,575831;-8,179725;13,03175;343,5584;356,6812;0,001017914;0,03390178;0,01499242;0,01500509
0,4603125;3,808622;1,575833;-8,179739;13,048;343,5661;356,6855;0,001161665;0,0326423;0,004231836;0,01502566
0,4760186;3,808631;1,575834;-8,179746;13,0568;343,569;356,6868;0,0007411824;0,03158974;-0,01258411;0,0150373
0,4940513;3,808631;1,575834;-8,179746;13,0568;343,569;356,6868;0;0,03043672;-0,02196825;0,0150373
0,5093035;3,808681;1,575822;-8,179762;13,06956;343,5853;356,6973;0,003450483;0,02962856;0,1036652;0,01508993
0,52596;3,808698;1,575813;-8,179762;13,07177;343,5892;356,7011;0,001030596;0,0287229;-0,07583786;0,0151071
0,5431452;3,808698;1,575813;-8,179762;13,07177;343,5892;356,7011;0;0,0278141;-0,0304534;0,0151071
0,5596336;3,809758;1,575203;-8,179242;12,92052;344,0749;357,1855;0,07158784;0,02910379;2,125938;0,01628746
0,5771649;3,809758;1,575203;-8,179242;12,92052;344,0749;357,1855;0;0,02821977;-2,104305;0,01628746
0,5930961;3,809758;1,575203;-8,179242;12,92052;344,0749;357,1855;0;0,02746175;0;0,01628746
0,6092204;3,809947;1,575164;-8,179046;12,89886;344,1508;357,2109;0,01690962;0,02718247;0,5275108;0,01656011
0,6257821;3,809975;1,575161;-8,179022;12,89162;344,1547;357,213;0,002226652;0,026522;-0,4492128;0,01659699
0,6427355;3,810049;1,575158;-8,178961;12,867;344,1684;357,2214;0,005632293;0,02597099;0,1016151;0,01669248
0,6608195;3,810141;1,575164;-8,178885;12,83195;344,186;357,2339;0,006587034;0,02544053;0,02724919;0,0168116
0,6760452;3,810141;1,575164;-8,178885;12,83195;344,186;357,2339;0;0,02486756;-0,1977512;0,0168116
0,69258;3,810141;1,575164;-8,178885;12,83195;344,186;357,2339;0;0,02427387;0;0,0168116
0,7099326;3,810374;1,575213;-8,17872;12,75174;344,2239;357,2623;0,01645918;0,02408286;0,4857022;0,01709721
0,7274407;3,810374;1,575213;-8,17872;12,75174;344,2239;357,2623;0;0,02350323;-0,4721418;0,01709721
