Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0071174;5,031278;1,484981;4,045198;23,21463;249,0892;3,135566;-1;0;0
0,3404507;5,01515;1,485611;4,047755;22,38323;248,4862;2,549481;0,04898982;0,04898982;0,01632994
0,3670456;4,797164;1,495618;4,084951;20,72426;246,2134;1,140031;8,314968;0,6597586;0,2374658
0,3806316;4,779556;1,496633;4,08558;21,92414;245,9538;0,7373782;1,29688;0,6829329;0,2550851
0,3907823;4,779556;1,496633;4,08558;21,92414;245,9538;0,7373782;0;0,6648644;0,2550851
0,4068572;4,768023;1,497376;4,085434;22,57081;245,808;0,6183698;0,717557;0,6669834;0,2666198
0,4196586;4,756873;1,498808;4,085155;21,27489;246,1976;1,115632;0,8712613;0,6733222;0,2777732
0,429459;4,756873;1,498808;4,085155;21,27489;246,1976;1,115632;0;0,6576978;0,2777732
0,4416432;4,746034;1,499359;4,084452;21,87709;246,2046;1,1323;0,8914252;0,6642516;0,2886345
0,4539347;4,740799;1,499688;4,08409;22,05227;246,2104;1,155167;0,4269368;0,6577233;0,2938822
0,4646055;4,740799;1,499688;4,08409;22,05227;246,2104;1,155167;0;0,642382;0,2938822
0,4760602;4,725701;1,499516;4,082702;23,70946;246,2166;1,202729;1,323643;0,6590228;0,309044
0,488656;4,725701;1,499516;4,082702;23,70946;246,2166;1,202729;0;0,6417844;0,309044
0,5017409;4,715685;1,499367;4,081397;23,92661;246,3485;1,552273;0,7718987;0,6452264;0,3191441
0,5154794;4,710813;1,49935;4,080676;23,76867;246,4258;1,763054;0,358543;0,6374788;0,32407
0,5272488;4,710813;1,49935;4,080676;23,76867;246,4258;1,763054;0;0,623054;0,32407
0,5385186;4,696093;1,49849;4,077944;23,44101;246,4779;2,367853;1,328395;0,6380127;0,3390407
0,5476213;4,696093;1,49849;4,077944;23,44101;246,4779;2,367853;0;0,6272678;0,3390407
0,5594565;4,686543;1,497784;4,075702;23,33276;246,3822;2,727611;0,8288613;0,6315875;0,3488505
0,5700722;4,686543;1,497784;4,075702;23,33276;246,3822;2,727611;0;0,6196776;0,3488505
0,5816597;4,677061;1,49701;4,073258;22,97855;246,219;3,041335;0,8450385;0,6242227;0,3586424
0,5923634;4,672453;1,496559;4,071961;23,49024;246,0075;3,004427;0,4472505;0,620986;0,3634296
0,6035731;4,672453;1,496559;4,071961;23,49024;246,0075;3,004427;0;0,6093152;0,3634296
0,6162277;4,658632;1,495502;4,067804;24,09083;245,3926;2,95667;1,140468;0,6203502;0,3778617
0,6278896;4,658632;1,495502;4,067804;24,09083;245,3926;2,95667;0;0,6086963;0,3778617
0,6415931;4,649582;1,494902;4,064878;24,11277;244,9418;2,913175;0,6940964;0,6105408;0,3873733
0,6529838;4,645072;1,494733;4,063363;23,76238;244,7984;2,953638;0,4176978;0,6071398;0,3921311
0,6636918;4,645072;1,494733;4,063363;23,76238;244,7984;2,953638;0;0,597238;0,3921311
0,6738899;4,631652;1,493723;4,058799;24,17018;244,4207;2,979729;1,389885;0,6093614;0,4063054
