Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
18,48416;-0,7113763;0,05971766;4,995773;358,9563;154,3267;357,1555;0,01084976;0,6190141;13;0,699538;0,4757779;0,896867
18,77781;-0,8997408;0,1269988;5,322685;323,9044;153,9637;5,610117;0,1365896;0,6294341;13;0,699538;0,4757779;0,896867
18,7999;-0,9188814;0,1196816;5,369982;327,0812;156,0914;5,626537;0,2397339;0,6314099;13;0,699538;0,4757779;0,896867
18,81116;-0,9287634;0,1155818;5,393925;329,0864;157,1843;5,341308;0,2366514;0,6324098;13;0,699538;0,4757779;0,896867
18,82099;-0,9386673;0,1112178;5,418946;331,0555;158,1801;5,70339;0,2875967;0,6335102;13;0,699538;0,4757779;0,896867
18,83583;-0,9386673;0,1112178;5,418946;331,0555;158,1801;5,70339;0;0,6330106;13;0,699538;0,4757779;0,896867
18,84644;-0,9681684;0,09778371;5,493202;337,1172;160,529;6,157624;0,7954944;0,6368966;13;0,699538;0,4757779;0,896867
18,8564;-0,9681684;0,09778371;5,493202;337,1172;160,529;6,157624;0;0,6365601;13;0,699538;0,4757779;0,896867
18,86729;-0,9883072;0,08927114;5,544899;341,9543;161,7462;6,567163;0,5223022;0,6391349;13;0,699538;0,4757779;0,896867
18,88065;-0,9883072;0,08927114;5,544899;341,9543;161,7462;6,567163;0,002029229;0,6386824;13;0,699538;0,4757779;0,896867
18,89043;-1,006182;0,08245511;5,599483;346,6112;162,998;6,639562;0,6255664;0,6413941;13;0,699538;0,4757779;0,896867
18,8999;-1,006182;0,08245511;5,599483;346,6112;162,998;6,639562;0,003485336;0,6410726;13;0,699538;0,4757779;0,896867
18,90962;-1,006182;0,08245511;5,599483;346,6112;162,998;6,639562;0,004808788;0,6407428;13;0,699538;0,4757779;0,896867
18,91969;-1,006182;0,08245511;5,599483;346,6112;162,998;6,639562;0;0,6404014;13;0,699538;0,4757779;0,896867
18,93064;-1,006182;0,08245511;5,599483;346,6112;162,998;6,639562;0;0,640031;13;0,699538;0,4757779;0,896867
