Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0064608;3,885985;1,524648;-7,234523;17,38594;318,8157;359,565;-1;0;0
0,3363413;3,887371;1,523892;-7,22993;17,60223;318,4819;359,6615;0,01454298;0,01454298;0,004797446
0,3583227;3,889946;1,51906;-7,187438;17,86129;314,5477;359,2474;1,936677;0,1346218;0,04736829
0,3726062;3,889468;1,518721;-7,184783;17,76559;314,646;359,3199;0,1888009;0,1367354;0,05006503
0,382125;3,889524;1,518594;-7,183129;17,89435;314,5629;359,1429;0,1739241;0,1376777;0,05172057
0,3918298;3,889381;1,518451;-7,181661;17,8308;314,5903;359,1275;0,1520005;0,1380384;0,05319571
0,403736;3,889381;1,518451;-7,181661;17,8308;314,5903;359,1275;0;0,1339014;0,05319571
0,416163;3,888696;1,517956;-7,177262;17,71384;314,6638;359,0874;0,3581951;0,1407046;0,057647
0,4271487;3,888696;1,517956;-7,177262;17,71384;314,6638;359,0874;0;0,1370303;0,057647
0,4365948;3,888167;1,5175;-7,174303;17,79668;314,6908;359,0536;0,3182939;0,141011;0,06065364
0,4466225;3,888167;1,5175;-7,174303;17,79668;314,6908;359,0536;0;0,1377985;0,06065364
0,455399;3,887657;1,516831;-7,171407;17,7575;314,8307;358,9535;0,3349869;0,1416534;0,06359365
0,4651795;3,887657;1,516831;-7,171407;17,7575;314,8307;358,9535;0;0,1386332;0,06359365
0,4752619;3,886782;1,516286;-7,168362;17,86943;314,7639;358,9981;0,3142281;0,1424097;0,06676182
0,4847303;3,886782;1,516286;-7,168362;17,86943;314,7639;358,9981;0;0,1395904;0,06676182
0,4993297;3,885938;1,51561;-7,165378;17,94221;314,8439;358,9994;0,2124177;0,1417476;0,06986299
0,5106374;3,885938;1,51561;-7,165378;17,94221;314,8439;358,9994;0;0,1385685;0,06986299
0,5216847;3,884997;1,515;-7,162472;17,98063;314,9226;359,0049;0,2764724;0,1415254;0,07291727
0,5312853;3,884997;1,515;-7,162472;17,98063;314,9226;359,0049;0;0,1389365;0,07291727
0,5414171;3,883958;1,514571;-7,159572;17,88877;315,0038;359,0293;0,3040565;0,1420638;0,0759979
0,5510159;3,883958;1,514571;-7,159572;17,88877;315,0038;359,0293;0;0,1395596;0,0759979
0,5642419;3,882798;1,514319;-7,156487;17,84714;314,9866;359,0511;0,2491687;0,1421587;0,07929343
0,5745575;3,881534;1,514078;-7,153561;17,7961;315,1666;359,0028;0,3090695;0,1451895;0,08248167
0,5831456;3,881534;1,514078;-7,153561;17,7961;315,1666;359,0028;0;0,1430273;0,08248167
0,5963624;3,879936;1,513918;-7,150577;17,8361;315,1649;358,9374;0,2560681;0,14556;0,08586606
