Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0064608;3,865986;0,06328165;-7,54873;336,7363;170,5178;354,993;0;0;0;-1;-1
0,3363413;3,866381;0,0665698;-7,54434;334,4624;168,5522;353,8886;0;0,01336098;0;-1;-1
0,3583227;3,866381;0,0665698;-7,54434;334,4624;168,5522;353,8886;0;0,01252629;0;-1;-1
0,3726062;3,866381;0,0665698;-7,54434;334,4624;168,5522;353,8886;0;0,01203764;0;-1;-1
0,382125;3,866381;0,0665698;-7,54434;334,4624;168,5522;353,8886;0;0,01173262;0;-1;-1
0,3918298;3,802273;0,05046458;-7,235686;359,9319;160,8552;359,3653;0;0,8294629;0;-1;-1
0,403736;3,802273;0,05046458;-7,235686;359,9319;160,8552;359,3653;0;0,8046042;0;-1;-1
0,416163;3,794193;0,05187939;-7,202229;1,93542;161,2759;359,4942;0;0,8642071;0;-1;-1
0,4271487;3,794193;0,05187939;-7,202229;1,93542;161,2759;359,4942;0;0,8416395;0;-1;-1
0,4365948;3,789953;0,05400374;-7,180626;3,37629;160,9927;358,7462;0;0,8743386;0;-1;-1
0,4466225;3,789953;0,05400374;-7,180626;3,37629;160,9927;358,7462;0;0,8544195;0;-1;-1
0,455399;3,785253;0,0560638;-7,161021;5,706859;161,145;358,0321;0;0,8826233;0;-1;-1
0,4651795;3,785253;0,0560638;-7,161021;5,706859;161,145;358,0321;0;0,8638046;0;-1;-1
0,4752619;3,781443;0,05861393;-7,1422;7,818564;160,5764;356,586;0;0,8861889;0;-1;-1
0,4847303;3,781443;0,05861393;-7,1422;7,818564;160,5764;356,586;0;0,8686448;0;-1;-1
0,4993297;3,779466;0,06178445;-7,123931;9,537748;159,7484;355,1367;0;0,8801975;0;-1;-1
0,5106374;3,779466;0,06178445;-7,123931;9,537748;159,7484;355,1367;0;0,8604565;0;-1;-1
0,5216847;3,776433;0,06463364;-7,107897;11,16333;159,304;354,5158;0;0,8736796;0;-1;-1
0,5312853;3,776433;0,06463364;-7,107897;11,16333;159,304;354,5158;0;0,8576974;0;-1;-1
0,5414171;3,773674;0,06744196;-7,093437;12,63218;159,2672;354,46;0,1521059;0,8689709;0;-1;-1
0,5510159;3,773674;0,06744196;-7,093437;12,63218;159,2672;354,46;0;0,8536537;0;-1;-1
0,5642419;3,771656;0,07035766;-7,080187;13,39203;158,5312;354,1971;0,2798861;0,8574406;0;-1;-1
0,5745575;3,769386;0,07240561;-7,069126;14,43824;158,3632;354,1259;0,306056;0,8617473;0;-1;-1
0,5831456;3,769386;0,07240561;-7,069126;14,43824;158,3632;354,1259;8,989226;0,8489141;0;-1;-1
0,5963624;3,767833;0,07402267;-7,059746;15,1664;158,2441;354,5233;0,1982338;0,8460106;1;8,011292;-1,583146
0,610566;3,767833;0,07402267;-7,059746;15,1664;158,2441;354,5233;0,7444785;0,8261194;1;8,011292;-1,583146
0,6221989;3,766737;0,07448164;-7,052272;15,74052;157,9155;354,4015;0,1753814;0,8227797;1;8,011292;-1,583146
0,6325425;3,766526;0,07437497;-7,049114;15,98701;157,7466;354,3062;0,5521302;0,8142419;1;8,011292;-1,583146
0,6431171;3,766526;0,07437497;-7,049114;15,98701;157,7466;354,3062;5,601887E-10;0,8007177;1;8,011292;-1,583146
0,6566634;3,766567;0,07337654;-7,044222;16,18281;157,274;354,1075;0,52198;0,7915602;1;8,011292;-1,583146
0,6716939;3,766567;0,07337654;-7,044222;16,18281;157,274;354,1075;4,784257E-10;0,7736754;1;8,011292;-1,583146
0,6867458;3,768443;0,07022482;-7,039601;14,6705;157,5308;355,2089;0,4267562;0,7638883;1;8,011292;-1,583146
0,6975452;3,770564;0,06749065;-7,038064;13,23545;158,1098;356,459;0,08759158;0,7557409;1;8,011292;-1,583146
0,7070304;3,770564;0,06749065;-7,038064;13,23545;158,1098;356,459;0,3193017;0,7455087;1;8,011292;-1,583146
0,7182187;3,770564;0,06749065;-7,038064;13,23545;158,1098;356,459;0;0,7337898;1;8,011292;-1,583146
0,7306549;3,770564;0,06749065;-7,038064;13,23545;158,1098;356,459;0,3786325;0,7211888;1;8,011292;-1,583146
0,7400548;3,773284;0,0624622;-7,034864;10,84016;158,9602;357,9785;0,1773279;0,7176726;1;8,011292;-1,583146
0,7487876;3,773284;0,0624622;-7,034864;10,84016;158,9602;357,9785;0,3778127;0,7092298;1;8,011292;-1,583146
0,7597671;3,772919;0,05970421;-7,033122;9,27424;158,8757;358,6244;0,07607633;0,7012559;1;8,011292;-1,583146
0,7717562;3,772919;0,05970421;-7,033122;9,27424;158,8757;358,6244;0,2610903;0,69027;1;8,011292;-1,583146
0,7819411;3,7726;0,05702018;-7,031693;7,764633;158,8079;359,1111;0,2697919;0,6830929;1;8,011292;-1,583146
0,7908777;3,7726;0,05702018;-7,031693;7,764633;158,8079;359,1111;0;0,6753106;1;8,011292;-1,583146
0,8010648;3,771225;0,05424046;-7,031283;6,361027;158,2655;359,1624;0,198279;0,6684585;1;8,011292;-1,583146
0,8116173;3,771225;0,05424046;-7,031283;6,361027;158,2655;359,1624;0;0,6596975;1;8,011292;-1,583146
0,8267248;3,770648;0,05194919;-7,030449;5,313713;158,1226;358,9334;0,1593627;0,6487835;1;8,011292;-1,583146
0,8383787;3,769702;0,04977529;-7,029914;4,086875;157,8374;359,0686;0,08207183;0,6410012;1;8,011292;-1,583146
0,8497838;3,769702;0,04977529;-7,029914;4,086875;157,8374;359,0686;0;0,6323323;1;8,011292;-1,583146
0,8603663;3,769889;0,04863893;-7,029058;3,40167;158,0505;359,2793;0,07231192;0,6255217;1;8,011292;-1,583146
0,8694822;3,769889;0,04863893;-7,029058;3,40167;158,0505;359,2793;0;0,6189145;1;8,011292;-1,583146
0,8829994;3,769962;0,04741894;-7,028306;2,791625;158,2317;359,3258;0,07955381;0,6102331;1;8,011292;-1,583146
0,8961051;3,769945;0,04668326;-7,027965;2,424407;158,307;359,3891;0,08018662;0,6016272;1;8,011292;-1,583146
0,9048507;3,769945;0,04668326;-7,027965;2,424407;158,307;359,3891;3,119794E-11;0,5957705;1;8,011292;-1,583146
0,9230036;3,769038;0,04480709;-7,026817;1,313244;158,4153;359,6634;0,03371752;0,5855669;1;8,011292;-1,583146
0,9339624;3,768993;0,04419048;-7,026434;0,9108914;158,5105;359,8464;0,01709792;0,5790642;1;8,011292;-1,583146
0,9428493;3,768993;0,04419048;-7,026434;0,9108914;158,5105;359,8464;0,1824859;0,5735686;1;8,011292;-1,583146
0,9539634;3,768974;0,04339134;-7,025922;0,3802949;158,6512;0,210032;0,02218032;0,5673816;1;8,011292;-1,583146
0,9659979;3,768974;0,04339134;-7,025922;0,3802949;158,6512;0,210032;0,07647448;0,5602655;1;8,011292;-1,583146
0,981644;3,769012;0,04266598;-7,025333;359,8172;158,8121;0,6817249;0,0149582;0,5518811;1;8,011292;-1,583146
0,991704;3,769012;0,04266598;-7,025333;359,8172;158,8121;0,6817249;0,07582647;0,546246;1;8,011292;-1,583146
1,001887;3,76951;0,04287747;-7,024659;359,6317;159,1008;1,319938;0,02146884;0,5415009;1;8,011292;-1,583146
1,014726;3,76951;0,04287747;-7,024659;359,6317;159,1008;1,319938;0,07622363;0,5346051;1;8,011292;-1,583146
1,034189;3,769683;0,04269638;-7,024673;359,4743;159,0783;1,502304;0,003068316;0,5246495;1;8,011292;-1,583146
1,044654;3,769692;0,04269114;-7,024645;359,4771;159,0944;1,571671;0,03927822;0,5193892;1;8,011292;-1,583146
1,070131;3,769654;0,0425618;-7,024632;359,4829;159,1346;1,505281;0,04638454;0,5069874;1;8,011292;-1,583146
1,082777;3,769;0,04249876;-7,024847;359,3994;159,0703;1,620548;0,01242706;0,5016703;1;8,011292;-1,583146
1,09613;3,768913;0,04236434;-7,024836;359,3728;159,0725;1,572655;0,02894107;0,4956028;1;8,011292;-1,583146
1,105836;3,768913;0,04236434;-7,024836;359,3728;159,0725;1,572655;8,456951E-10;0,4912275;1;8,011292;-1,583146
1,115459;3,769214;0,04191617;-7,02466;359,4945;159,1541;1,113775;0,01424087;0,4872793;1;8,011292;-1,583146
1,12493;3,769214;0,04191617;-7,02466;359,4945;159,1541;1,113775;0,01421688;0,4831533;1;8,011292;-1,583146
1,1423;3,768867;0,04183959;-7,024711;359,4086;159,1116;1,17328;0,004654937;0,4760726;1;8,011292;-1,583146
1,151553;3,768798;0,04169998;-7,02472;359,4487;159,1404;1,096481;0,02638093;0,4722871;1;8,011292;-1,583146
1,161942;3,768798;0,04169998;-7,02472;359,4487;159,1404;1,096481;0,01543825;0,4680408;1;0,04440936;0,3597036
1,172387;3,768798;0,04169998;-7,02472;359,4487;159,1404;1,096481;8,680278E-10;0,4638479;1;0,04440936;0,3597036
1,185957;3,768747;0,04150971;-7,024664;359,4509;159,1393;0,9820344;0,01633687;0,4585756;1;0,04440936;0,3597036
1,195172;3,768902;0,04149728;-7,02448;359,5877;159,2034;0,7312027;0,006011918;0,4552226;1;0,04440936;0,3597036
1,204069;3,768902;0,04149728;-7,02448;359,5877;159,2034;0,7312027;0,01394054;0,4518411;1;0,04440936;0,3597036
1,213845;3,768725;0,04130308;-7,024595;359,3794;159,1883;1,013153;0,007019426;0,4483571;1;0,04440936;0,3597036
1,225615;3,768725;0,04130308;-7,024595;359,3794;159,1883;1,013153;0,02018669;0,4440288;1;0,04440936;0,3597036
1,238827;3,768653;0,04106215;-7,024393;359,2214;159,2577;1,114895;0,005728452;0,4394426;1;0,04440936;0,3597036
1,249263;3,768653;0,04106215;-7,024393;359,2214;159,2577;1,114895;0,003049752;0,4357525;1;0,04440936;0,3597036
1,260859;3,768604;0,0407857;-7,024288;358,9606;159,288;1,354499;0,006065877;0,4318164;1;0,04440936;0,3597036
1,271109;3,768604;0,0407857;-7,024288;358,9606;159,288;1,354499;0,001306751;0,4283167;1;0,04440936;0,3597036
1,282358;3,767861;0,03993125;-7,02479;359,5679;160,2514;1,678768;0,02029295;0,425243;1;0,04440936;0,3597036
