Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0080122;-3,74475;1,400067;-7,303327;6,299283;357,5369;1,773107;-1;0;0
0,3413455;-3,744791;1,399265;-7,287905;6,709395;357,8123;1,431133;0,04626577;0,04626577;0,01542192
0,3670672;-3,757187;1,40296;-6,783999;4,47289;354,0346;3,436996;-1;1,446798;0,5194802
0,3855295;-3,759426;1,400383;-6,757658;4,46218;353,6245;3,322795;1,431896;1,446069;0,5459161
0,3976681;-3,760865;1,398315;-6,739759;4,728121;353,4067;3,201546;1,479274;1,447104;0,5638725
0,410273;-3,760865;1,398315;-6,739759;4,728121;353,4067;3,201546;0;1,401759;0,5638725
0,4238836;-3,762198;1,396166;-6,72172;4,516576;353,3717;3,264274;1,328982;1,399377;0,5819608
0,4374585;-3,762198;1,396166;-6,72172;4,516576;353,3717;3,264274;0;1,355142;0,5819608
0,4502359;-3,764393;1,393106;-6,694372;4,542967;353,3962;3,199332;2,147266;1,378029;0,6093972
0,4636794;-3,76517;1,39225;-6,685169;4,290907;353,3888;3,182886;0,6869673;1,357641;0,6186325
0,4742814;-3,76517;1,39225;-6,685169;4,290907;353,3888;3,182886;0;1,326771;0,6186325
0,4851222;-3,768098;1,38996;-6,657186;3,683484;353,3885;3,118928;2,595376;1,355596;0,6467685
0,4967189;-3,769092;1,389333;-6,64765;3,429265;353,4223;3,159008;0,82678;1,343047;0,6563564
0,5103859;-3,769092;1,389333;-6,64765;3,429265;353,4223;3,159008;0;1,30651;0,6563564
0,5230874;-3,771398;1,388336;-6,628494;3,145402;353,4249;3,047456;1,519014;1,311751;0,6756502
0,5338328;-3,771398;1,388336;-6,628494;3,145402;353,4249;3,047456;0;1,284944;0,6756502
0,5455274;-3,774992;1,387154;-6,59948;2,979292;353,4974;2,780287;2,499947;1,311379;0,7048861
0,5597383;-3,776153;1,386816;-6,589856;3,109147;353,4601;2,557295;0,6821681;1,295172;0,7145803
0,5723143;-3,776153;1,386816;-6,589856;3,109147;353,4601;2,557295;0;1,266308;0,7145803
0,5844893;-3,778198;1,38655;-6,570551;2,955495;353,729;2,62699;1,594435;1,273238;0,7339927
0,6060553;-3,778198;1,38655;-6,570551;2,955495;353,729;2,62699;0;1,227324;0,7339927
0,6187091;-3,782092;1,389009;-6,532341;2,412441;354,3938;2,307419;3,035347;1,264787;0,7724015
0,6306325;-3,782092;1,389009;-6,532341;2,412441;354,3938;2,307419;0;1,240566;0,7724015
0,6441464;-3,784268;1,391145;-6,513428;1,96132;354,6713;2,339111;1,408729;1,244138;0,791439
0,6560009;-3,784268;1,391145;-6,513428;1,96132;354,6713;2,339111;0;1,221378;0,791439
0,6705232;-3,787795;1,394019;-6,485024;1,684998;354,9588;2,975739;1,97086;1,237807;0,8200604
0,6815171;-3,788922;1,394754;-6,475485;1,95072;354,956;3,154554;0,8737448;1,231864;0,8296663
0,6912026;-3,788922;1,394754;-6,475485;1,95072;354,956;3,154554;0;1,2144;0,8296663
