Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,552495;1,5758;-5,47547;29,28189;67,31001;5,572552;-1;0;-1;0
0,3333333;-6,553408;1,576529;-5,476319;28,97581;67,15408;5,768413;0,003740076;0,003740076;-1;0,001246692
0,4100544;-6,560404;1,589721;-5,483529;25,50496;68,15422;6,584074;0,130945;0,0275401;0,3102148;0,01129294
0,4393686;-6,557957;1,589124;-5,487106;25,38972;69,15856;6,318107;0,1478657;0,03556809;0,1595757;0,0156275
0,4724817;-6,556686;1,587854;-5,488412;25,41993;69,68732;5,949384;0,05502119;0,03693143;-1,487242;0,01744943
0,5058619;-6,555597;1,5868;-5,489523;25,406;70,41448;5,413708;0,04660872;0,03757;-0,1265161;0,01900523
0,5407022;-6,554043;1,585711;-5,491943;25,43537;70,916;4,94786;0,08254691;0,04046809;0,5267951;0,02188119
0,5561064;-6,552576;1,585029;-5,495038;25,51465;71,16075;4,639492;0,2223187;0,04550538;2,781836;0,02530583
0,574729;-6,55239;1,584934;-5,495667;25,54206;71,28463;4,557227;0,03523614;0,04517264;-5,498095;0,02596202
0,6068829;-6,552166;1,584872;-5,496453;25,55244;71,3401;4,510182;0,02540999;0,04412557;-0,1935178;0,02677905
0,6411692;-6,5514;1,584843;-5,499444;25,63085;71,53391;4,256455;0,09004897;0,04658131;0,9728893;0,0298665
0,657594;-6,550861;1,585042;-5,501273;25,71306;71,64404;4,095373;0,1160965;0,0483176;0,5136464;0,03177336
0,6928568;-6,550431;1,585217;-5,502481;25,86048;71,72857;3,946829;0,03636729;0,04770938;-1,542522;0,03305577
0,7251905;-6,549842;1,585401;-5,504316;25,9684;71,92042;3,651626;0,05961746;0,04824033;0,3439549;0,03498343
0,7584034;-6,5494;1,585462;-5,505433;26,03959;72,03159;3,445767;0,03616221;0,04771139;-0,3578407;0,03618448
0,7754958;-6,549167;1,58545;-5,506108;26,0817;72,08629;3,349406;0,04178312;0,04758073;0,111736;0,03689865
0,8097702;-6,548963;1,585427;-5,506445;26,13112;72,11045;3,275393;0,01148607;0,04605298;-0,5898177;0,03729233
0,8274071;-6,548108;1,585125;-5,507909;26,46867;72,15013;2,840859;0,09613439;0,04712051;1,630634;0,03898785
0,8414346;-6,54753;1,584741;-5,508757;26,62103;72,19817;2,632673;0,07315516;0,04755453;-0,7257127;0,04001403
0,8764474;-6,54753;1,584741;-5,508757;26,62103;72,19817;2,632673;0;0,0456548;-1,491737;0,04001403
0,8927644;-6,546663;1,583633;-5,510348;26,8622;72,33332;2,326569;0,1110256;0,04684957;2,162986;0,04182563
0,9081841;-6,546663;1,583633;-5,510348;26,8622;72,33332;2,326569;0;0,04605414;-3,498332;0,04182563
0,9249199;-6,546426;1,58311;-5,511095;26,8875;72,38757;2,265373;0,04681173;0,04606785;1,455792;0,04260907
0,9576107;-6,546324;1,582944;-5,511436;26,89927;72,41007;2,24275;0,01090445;0,04486744;-0,7264764;0,04296554
0,9726503;-6,545953;1,582512;-5,513128;26,96637;72,60579;2,125216;0,1151566;0,04595429;2,184186;0,04469746
0,9915413;-6,545953;1,582512;-5,513128;26,96637;72,60579;2,125216;0;0,04507876;-3,393888;0,04469746
1,005883;-6,545798;1,58235;-5,514845;27,0132;72,81216;1,967659;0,1202192;0,04615008;3,61753;0,04642157
1,024588;-6,545781;1,582269;-5,515326;26,98659;72,90543;1,868729;0,02571313;0,04577699;-2,859816;0,04690253
1,039511;-6,545732;1,58219;-5,516165;27,03336;73,02245;1,749228;0,05636165;0,04592894;0,9114022;0,04774361
1,057881;-6,545739;1,58214;-5,51656;27,05079;73,08092;1,70013;0,02149435;0,04550461;-1,047256;0,04813848
