Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
6,649162;2,976089;0,05536902;3,831316;352,3623;106,4512;3,266514;0,0009260267;0,5038016;4;0,7618531;0,6005249;0,4763058
6,982496;2,388108;0,06718425;4,018759;350,3332;93,11769;359,8787;0,1710893;0,5682685;4;0,7618531;0,6005249;0,4763058
7,004277;2,338296;0,06348585;4,024656;354,4139;92,24588;359,4612;0,2115074;0,5736738;4;0,7618531;0,6005249;0,4763058
7,022426;2,289236;0,06206669;4,02828;358,1431;91,13672;358,815;0,2477421;0,5792078;4;0,7618531;0,6005249;0,4763058
7,033619;2,264507;0,06251817;4,029121;0,2720502;89,80553;358,8032;0,2029911;0,5818093;4;0,7618531;0,6005249;0,4763058
7,046724;2,264507;0,06251817;4,029121;0,2720502;89,80553;358,8032;0,001569892;0,580725;4;0,7618531;0,6005249;0,4763058
7,056478;2,217958;0,06505993;4,029652;4,293229;87,72251;358,472;0,4408722;0,5865314;4;0,7618531;0,6005249;0,4763058
7,070078;2,173618;0,06968613;4,029232;8,618515;85,83675;358,6503;0,2994633;0,5916855;4;0,7618531;0,6005249;0,4763058
7,079565;2,173618;0,06968613;4,029232;8,618515;85,83675;358,6503;0,001137333;0,590891;4;0,7618531;0,6005249;0,4763058
7,088527;2,173618;0,06968613;4,029232;8,618515;85,83675;358,6503;0,001945138;0,5901424;4;0,7618531;0,6005249;0,4763058
7,102322;2,116977;0,07749793;4,03093;14,0566;83,60811;0,6174393;0,3902429;0,5969887;4;0,7618531;0,6005249;0,4763058
7,112281;2,101014;0,07981683;4,031826;15,4395;83,27909;1,158855;0,1476579;0,5984037;4;0,7618531;0,6005249;0,4763058
7,123402;2,101014;0,07981683;4,031826;15,4395;83,27909;1,158855;0,005819983;0,5974675;4;0,7618531;0,6005249;0,4763058
7,135209;2,074848;0,08343836;4,032673;17,38361;83,3435;1,520663;0,2090708;0,6001534;4;0,7618531;0,6005249;0,4763058
7,153811;2,057756;0,08479662;4,031647;18,61327;84,65379;1,838759;0,08288596;0,6009881;4;0,7618531;0,6005249;0,4763058
7,167761;2,057756;0,08479662;4,031647;18,61327;84,65379;1,838759;0;0,599816;4;0,7618531;0,6005249;0,4763058
7,178821;2,045807;0,07677171;4,024691;15,54736;83,87595;0,855949;0,1483105;0,60082;4;0,7618531;0,6005249;0,4763058
7,188944;2,043996;0,07278666;4,021854;14,25077;82,97606;0,7165582;0,05012554;0,6004413;4;0,7618531;0,6005249;0,4763058
7,198771;2,043996;0,07278666;4,021854;14,25077;82,97606;0,7165582;2,911468E-09;0,5996199;4;0,7618531;0,6005249;0,4763058
7,207345;2,043996;0,07278666;4,021854;14,25077;82,97606;0,7165582;0,1843038;0,5989052;4;0,7618531;0,6005249;0,4763058
