Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
6,649162;2,506326;1,641543;3,83259;7,134096;274,4517;0,7276513;0,7684966;0,5449898;3,615805
6,982496;2,25517;1,643062;3,833662;9,610804;267,049;1,132818;0,7534755;0,5549634;3,866964
7,004277;2,241918;1,642011;3,834139;9,792188;266,429;0,947884;0,6088133;0,5551311;3,880225
7,022426;2,228806;1,640444;3,835118;10,26033;265,8325;0,7864175;0,7244623;0,5555696;3,893373
7,033619;2,222574;1,639466;3,835737;11,24819;265,4136;0,5761569;0,5595459;0,555576;3,899636
7,046724;2,222574;1,639466;3,835737;11,24819;265,4136;0,5761569;0;0,5545407;3,899636
7,056478;2,208905;1,637896;3,837445;10,82961;265,2867;0,4961076;1,412298;0,5557287;3,913411
7,070078;2,196266;1,635563;3,838951;12,15352;264,5791;0,2755471;0,9358513;0,5564615;3,926139
7,079565;2,196266;1,635563;3,838951;12,15352;264,5791;0,2755471;0;0,5557143;3,926139
7,088527;2,196266;1,635563;3,838951;12,15352;264,5791;0,2755471;0;0,5550103;3,926139
7,102322;2,176665;1,632349;3,842261;12,9818;263,9884;359,9644;1,441002;0,5567347;3,946018
7,112281;2,170268;1,631159;3,843479;13,25362;263,8046;359,9047;0,6538453;0,5568709;3,95253
7,123402;2,170268;1,631159;3,843479;13,25362;263,8046;359,9047;0;0,5559998;3,95253
7,135209;2,157304;1,628946;3,846128;13,55344;263,3841;359,817;1,120771;0,5569362;3,965762
7,153811;2,144427;1,626493;3,849042;14,0098;263,0583;359,7408;0,7096974;0,5573342;3,978964
7,167761;2,144427;1,626493;3,849042;14,0098;263,0583;359,7408;0;0,5562473;3,978964
7,178821;2,124747;1,622988;3,853975;14,91735;262,3653;359,4224;1,834583;0,5582206;3,999254
7,188944;2,118205;1,621821;3,855795;15,0134;262,1727;359,3846;0,6707146;0,5583794;4,006043
7,198771;2,118205;1,621821;3,855795;15,0134;262,1727;359,3846;0;0,5576156;4,006043
7,207345;2,118205;1,621821;3,855795;15,0134;262,1727;359,3846;0;0,5569509;4,006043
7,218724;2,098542;1,618629;3,861418;15,53924;261,5148;359,1493;1,797234;0,55891;4,026495
7,230036;2,09163;1,617796;3,862879;15,58157;261,6432;359,3521;0,6245888;0,559013;4,03356
7,243808;2,09163;1,617796;3,862879;15,58157;261,6432;359,3521;0;0,5579481;4,03356
7,255288;2,077828;1,616288;3,866793;15,97602;261,1829;359,213;1,249675;0,5590448;4,047906
7,269217;2,06372;1,61537;3,870726;16,34701;260,894;359,174;1,051476;0,5599903;4,062552
