Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,197112;1,623245;-5,826049;10,65314;83,36356;357,6733;-1;0;-1;0
0,3333333;-6,196801;1,623109;-5,830916;10,69776;83,17763;357,8095;0,01463108;0,01463108;-1;0,004877027
0,3842735;-6,199862;1,628055;-5,853952;10,31432;82,95808;356,8716;0,4562016;0,07316669;1,149105;0,02811602
0,414093;-6,201645;1,631796;-5,851097;9,945292;83,31695;356,8485;0,1129002;0,07602797;-4,250901;0,03148265
0,4302767;-6,202345;1,633678;-5,849581;9,670473;83,54552;356,8443;0,1031439;0,07704786;-0,2120789;0,0331519
0,447126;-6,202501;1,634166;-5,849112;9,564578;83,62725;356,8469;0,02937155;0,07525125;-2,233292;0,03364679
0,4636126;-6,202703;1,634919;-5,848243;9,377622;83,7743;356,853;0,05411187;0,07449951;0,7421525;0,03453891
0,4801791;-6,202787;1,635424;-5,847431;9,220145;83,89788;356,8601;0,04925022;0,0736284;-0,1470861;0,03535482
0,4987951;-6,202787;1,635424;-5,847431;9,220145;83,89788;356,8601;0;0,07088044;-1,39985;0,03535482
0,5162651;-6,202766;1,635867;-5,84616;9,051193;84,0362;356,8638;0,0727775;0,07094464;2,016782;0,03662624
0,5302341;-6,202698;1,636035;-5,845272;8,947703;84,1032;356,8605;0,06374723;0,07075502;-0,2872318;0,03751672
0,5470175;-6,202679;1,636129;-5,844796;8,912049;84,13043;356,8575;0,02837715;0,0694548;-1,150156;0,03799299
0,563984;-6,202681;1,636354;-5,843792;8,842545;84,18156;356,8524;0,05918838;0,06914595;0,9129269;0,03899721
0,5805196;-6,202705;1,636508;-5,843273;8,801074;84,20642;356,8488;0,03143662;0,06807183;-0,8283587;0,03951703
0,596957;-6,202705;1,636508;-5,843273;8,801074;84,20642;356,8488;0;0,06619745;-0,9534051;0,03951703
0,6134914;-6,202959;1,637475;-5,841165;8,572398;84,31001;356,8585;0,1284214;0,06787446;3,894894;0,0416404
0,6306276;-6,20305;1,637803;-5,840635;8,524614;84,32864;356,8547;0,0313411;0,06688173;-2,883242;0,04217746
0,6469204;-6,203233;1,638472;-5,839627;8,374158;84,37145;356,8416;0,06288204;0,066781;0,9435179;0,04320199
0,664654;-6,203431;1,639125;-5,838694;8,183814;84,44198;356,8392;0,05381275;0,06643499;-0,266537;0,04415628
0,6823242;-6,203485;1,639378;-5,838307;8,125593;84,47156;356,8329;0,02210406;0,06528695;-0,8956315;0,04454686
0,6970727;-6,203485;1,639378;-5,838307;8,125593;84,47156;356,8329;0;0,06390562;-0,6818287;0,04454686
0,7142277;-6,203631;1,640226;-5,836866;7,820858;84,6485;356,8199;0,08442572;0,06439849;2,646278;0,04599519
0,7304385;-6,20364;1,640393;-5,836516;7,742309;84,7006;356,8181;0,02159695;0,06344859;-1,88303;0,04634529
0,7469887;-6,2036;1,640678;-5,835819;7,574234;84,80448;356,8156;0,04216014;0,06297692;0,6276744;0,04704304
0,780601;-6,203514;1,640919;-5,835062;7,439378;84,91395;356,8164;0,02267384;0,06124149;-0,388464;0,04780516
0,7970691;-6,203363;1,641119;-5,834239;7,329112;85,0152;356,8153;0,05077886;0,06102532;0,5611978;0,04864139
0,8137709;-6,203006;1,641348;-5,832853;7,184475;85,15331;356,8138;0,08573993;0,06153256;1,053997;0,05007341
0,831313;-6,202676;1,641461;-5,831811;7,107019;85,22655;356,812;0,06227555;0,06154824;-0,6852139;0,05116585
0,8496497;-6,202487;1,641507;-5,831262;7,074563;85,25736;356,8111;0,03169377;0,06090393;-0,8523641;0,05174701
0,8639612;-6,202013;1,641519;-5,830085;7,008638;85,32159;356,8244;0,08864883;0,06136353;1,744505;0,05301571
0,8805346;-6,2018;1,641554;-5,829522;6,982711;85,34583;356,8241;0,03631448;0,06089205;-1,694495;0,05361756
0,8971676;-6,2018;1,641554;-5,829522;6,982711;85,34583;356,8241;0;0,05976314;-1,093599;0,05361756
0,9144549;-6,200914;1,641644;-5,827329;6,900229;85,42483;356,8149;0,1368311;0,06122008;4,0339;0,055983
0,9303862;-6,200614;1,641585;-5,826753;6,869383;85,45293;356,8264;0,04073771;0,06086935;-2,892756;0,056632
0,9471431;-6,200148;1,641619;-5,825749;6,82447;85,48982;356,8224;0,06607547;0,06096146;0,775135;0,05773922
0,9640483;-6,199863;1,641599;-5,825208;6,80723;85,50803;356,8264;0,03618615;0,060527;-0,8879225;0,05835096
0,9812836;-6,199304;1,641578;-5,824198;6,770921;85,54793;356,8358;0,06697032;0,06064017;0,9016913;0,05950521
1,0002;-6,199304;1,641578;-5,824198;6,770921;85,54793;356,8358;0;0,05949331;-1,852486;0,05950521
1,014126;-6,198358;1,641628;-5,822624;6,660982;85,65627;356,8737;0,1318859;0,06048745;4,01567;0,06134192
1,030551;-6,197899;1,641632;-5,821899;6,624564;85,70203;356,8878;0,05218326;0,0603551;-2,626006;0,06219902
