Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-5,684696;1,572376;-5,756829;353,0027;77,13681;3,815006;-1;0;-1;0
0,3333333;-5,68475;1,570412;-5,757551;353,1246;77,27431;3,612777;0,002170499;0,002170499;-1;0,0007234996
0,3603498;-5,690529;1,546477;-5,763772;355,9502;79,73235;0,5371981;0,3143065;0,02557225;0,8662026;0,009214957
0,3881001;-5,691354;1,544856;-5,763753;356,084;79,8313;0,463186;0,02973516;0,02586991;-5,196055;0,01004012
0,4047185;-5,692131;1,543166;-5,763727;356,2256;79,93078;0,3947472;0,04679603;0,02672917;0,3845257;0,01081779
0,4215246;-5,692368;1,542613;-5,763717;356,2749;79,96177;0,3741752;0,01408548;0,02622507;-0,9786401;0,01105451
0,4404939;-5,692735;1,541525;-5,763755;356,4807;80,02715;0,3035783;0,01948501;0,02593482;0,1509288;0,01142413
0,4573252;-5,693093;1,540487;-5,763762;356,6158;80,0823;0,2668046;0,02125137;0,02576245;0,04933866;0,01178182
0,4729596;-5,693384;1,539594;-5,76377;356,7134;80,12578;0,2444561;0,01864226;0,02552708;-0,0803649;0,01207328
0,4897772;-5,693384;1,539594;-5,76377;356,7134;80,12578;0,2444561;0;0,02465055;-0,5744565;0,01207328
0,5092368;-5,693716;1,538534;-5,763793;356,8008;80,17043;0,237216;0,01709528;0,02436184;0,4712408;0,01240594
0,5225138;-5,693881;1,53798;-5,763825;356,8481;80,19223;0,2421883;0,01262201;0,02406353;-0,1366447;0,01257353
0,5394078;-5,693881;1,53798;-5,763825;356,8481;80,19223;0,2421883;0;0,02330987;-0,4183493;0,01257353
0,5569775;-5,694028;1,537276;-5,763953;356,9593;80,2132;0,2448386;0,01112146;0,02292539;0,3227005;0,01276893
0,572365;-5,694079;1,537055;-5,763999;356,9714;80,21846;0,246751;0,004496346;0,02242994;-0,2010216;0,01283811
0,5892862;-5,694079;1,537055;-5,763999;356,9714;80,21846;0,246751;0;0,02178587;-0,1391683;0,01283811
0,6072719;-5,694238;1,536025;-5,764393;357,0556;80,2587;0,240768;0,02357705;0,02183892;0,6754262;0,01326216
0,6227909;-5,69432;1,535519;-5,764717;357,084;80,28049;0,2274079;0,02152946;0,02183121;-0,06111344;0,01359628
0,6408362;-5,694361;1,535271;-5,764914;357,098;80,29271;0,2175997;0,01116791;0,02153094;-0,3087071;0,01379781
0,6585819;-5,694452;1,534806;-5,765361;357,1122;80,31832;0,1929841;0,02569562;0,02164316;0,4059047;0,01425379
0,6905416;-5,694563;1,534385;-5,76588;357,1165;80,3522;0,1588875;0,01660406;0,02140994;-0,1829088;0,01478446
0,7240101;-5,694798;1,533834;-5,766732;357,1227;80,42053;0,08610482;0,02641118;0,02164113;0,1498913;0,0156684
0,7573127;-5,695127;1,53341;-5,76749;357,1327;80,48452;-0,002224411;0,0248174;0,02178081;-0,0238693;0,01649488
0,7721193;-5,695735;1,532975;-5,768296;357,1534;80,5435;359,8594;0,06816375;0,02267027;0,9009984;0,01750416
0,7891041;-5,695735;1,532975;-5,768296;357,1534;80,5435;359,8594;0;0,02218232;-2,144091;0,01750416
0,806447;-5,696328;1,532652;-5,768848;357,1583;80,5759;359,7401;0,04671;0,02270979;1,360707;0,01831424
