Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;4,089218;1,522344;-8,827251;9,925568;349,7123;352,783;-1;0;-1;0
0,3333333;4,089184;1,52235;-8,827244;9,899503;349,6017;352,7089;0,0001041133;0,0001041133;-1;3,470444E-05
0,3695822;4,091465;1,522724;-8,829553;10,08026;349,1525;353,6123;0,08954863;0,008876896;0,2420152;0,003280743
0,3951807;4,092999;1,522624;-8,830091;9,998296;349,2507;353,7708;0,06350183;0,01241532;-0,4211464;0,004906294
0,4110469;4,094082;1,522621;-8,830349;9,990784;349,4034;353,9198;0,07016874;0,01464457;0,1607853;0,006019605
0,4278312;4,095215;1,522624;-8,830642;10,12045;349,6117;354,1201;0,06971888;0,0168052;-0,013778;0,007189788
0,4451851;4,096298;1,522543;-8,830811;10,16946;349,8018;354,2892;0,06312723;0,01861089;-0,1930871;0,008285291
0,4610577;4,096833;1,522499;-8,83088;10,18886;349,9083;354,3747;0,03402056;0,01914139;-0,876008;0,008825286
0,4777663;4,097871;1,522391;-8,831001;10,23413;350,1393;354,5471;0,06254955;0,02065948;0,8756272;0,009870403
0,495355;4,097871;1,522391;-8,831001;10,23413;350,1393;354,5471;0;0,01992592;-1,82375;0,009870403
0,513737;4,099221;1,522257;-8,831119;10,30486;350,5095;354,7957;0,07368798;0,02184958;2,048556;0,01122494
0,5281494;4,099623;1,522218;-8,831148;10,32931;350,6354;354,8763;0,02796615;0,0220165;-1,394193;0,011628
0,5444649;4,100645;1,522124;-8,831232;10,38955;350,9613;355,0772;0,06287128;0,02324076;1,135942;0,01265378
0,5611336;4,100935;1,5221;-8,831264;10,40622;351,0536;355,1317;0,0175236;0,02307093;-1,374833;0,01294587
0,5779895;4,10147;1,522082;-8,831369;10,43387;351,1916;355,2094;0,03232789;0,02334089;0,441596;0,01349079
0,5948297;4,10147;1,522082;-8,831369;10,43387;351,1916;355,2094;0;0,02268008;-0,9593935;0,01349079
0,6111546;4,101929;1,522087;-8,83145;10,44537;351,3085;355,2764;0,02855343;0,02283697;0,8609481;0,01395692
0,6277919;4,102587;1,522139;-8,831614;10,45674;351,4151;355,3327;0,04074802;0,02331164;0,3699569;0,01463486
0,6454073;4,10304;1,522211;-8,831769;10,46108;351,4494;355,3465;0,02717037;0,02341696;-0,396396;0,01511347
0,663479;4,103272;1,522256;-8,831852;10,4601;351,4617;355,3503;0,01364546;0,0231508;-0,378986;0,01536007
0,6778888;4,103782;1,522352;-8,832039;10,45944;351,4765;355,3523;0,03767788;0,0234596;0,7398804;0,015903
0,6947836;4,103782;1,522352;-8,832039;10,45944;351,4765;355,3523;0;0,02288914;-1,203589;0,015903
0,7111273;4,104533;1,522495;-8,832283;10,45734;351,4862;355,3443;0,04831856;0,02347358;1,453691;0,0166927
0,7280036;4,105053;1,522567;-8,832416;10,45556;351,4856;355,3353;0,03181108;0,02366686;-0,4969139;0,01722956
0,7447423;4,105577;1,522603;-8,832504;10,45567;351,4799;355,3209;0,03175252;0,02384859;-0,001742126;0,01776105
0,7612435;4,105842;1,522606;-8,832536;10,45731;351,4771;355,3149;0,01615097;0,02368173;-0,4693629;0,01802756
0,7778407;4,106404;1,522597;-8,832628;10,48559;351,4408;355,2787;0,03432799;0,0239089;0,5491812;0,01859731
0,7948622;4,106404;1,522597;-8,832628;10,48559;351,4408;355,2787;0;0,02339691;-1,021098;0,01859731
0,8115788;4,107242;1,522436;-8,832557;10,5222;351,4069;355,2397;0,05032875;0,02395164;1,491752;0,01943864
0,8301901;4,107828;1,522256;-8,832451;10,57435;351,3807;355,208;0,03197226;0,02413145;-0,5196022;0,02003369
0,8453941;4,108395;1,522058;-8,832344;10,62107;351,3533;355,1832;0,0379461;0,0243799;0,1766604;0,02061062
0,8616751;4,108706;1,521947;-8,832278;10,65536;351,339;355,1703;0,01954743;0,02428859;-0,5843626;0,02092887
