Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0066629;3,811334;1,451432;-7,282463;13,49024;339,4238;358,7436;-1;0;0
0,3399962;3,809369;1,450031;-7,269403;13,10508;339,5988;359,2285;0,03962019;0,03962019;0,01320673
0,3593428;3,749138;1,463915;-7,003929;11,56899;339,0698;0,1608268;-1;0,8093115;0,2854279
0,3734601;3,746544;1,464602;-6,989409;11,37504;338,7574;0,03668191;1,044788;0,8183745;0,3001775
0,3832259;3,745178;1,46467;-6,98218;11,19994;338,6125;0,009224395;0,7533692;0,8166887;0,3075347
0,3929037;3,745178;1,46467;-6,98218;11,19994;338,6125;0,009224395;0;0,7962252;0,3075347
0,4023405;3,74241;1,464689;-6,967722;11,10755;338,2583;359,9326;1,55989;0,8144383;0,322255
0,4123854;3,74241;1,464689;-6,967722;11,10755;338,2583;359,9326;0;0,7942744;0,322255
0,4225855;3,73935;1,464249;-6,953153;11,47244;337,7304;359,7538;1,459451;0,8105873;0,3371416
0,4311888;3,73935;1,464249;-6,953153;11,47244;337,7304;359,7538;0;0,7941604;0,3371416
0,4418418;3,736372;1,463744;-6,938637;11,33442;337,2616;359,5879;1,390987;0,8087704;0,3519598
0,4535033;3,736372;1,463744;-6,938637;11,33442;337,2616;359,5879;0;0,7876632;0,3519598
0,4630941;3,733196;1,462923;-6,924073;11,53186;336,7499;359,5045;1,554308;0,8037722;0,3668667
0,4732653;3,733196;1,462923;-6,924073;11,53186;336,7499;359,5045;0;0,7862511;0,3668667
0,4860086;3,730108;1,461835;-6,909725;11,40143;336,397;359,424;1,151705;0,7959666;0,3815432
0,4985659;3,728405;1,461008;-6,902495;11,38581;336,176;359,4843;0,591494;0,7907468;0,3889708
0,51072;3,728405;1,461008;-6,902495;11,38581;336,176;359,4843;0;0,7716801;0,3889708
0,5196838;3,723815;1,459008;-6,880472;12,02011;335,1745;359,673;2,509692;0,8020478;0,4114673
0,531005;3,723815;1,459008;-6,880472;12,02011;335,1745;359,673;0;0,7847307;0,4114673
0,5411865;3,720861;1,457777;-6,865996;11,83187;334,8954;359,6369;1,451025;0,7974222;0,4262409
0,5518944;3,720861;1,457777;-6,865996;11,83187;334,8954;359,6369;0;0,7817614;0,4262409
