Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;3,787092;1,636888;-8,407439;341,0167;354,27;2,66319;-1;0;-1;0
0,3333333;3,787442;1,635299;-8,407866;341,0518;354,3161;2,390993;0,001654696;0,001654696;-1;0,0005515652
0,3784039;3,787442;1,635299;-8,407866;341,0518;354,3161;2,390993;0;0,00145761;-0,004372829;0,0005515652
0,3941512;3,78953;1,604828;-8,409681;342,772;355,0587;356,1076;0,175711;0,008419462;2,889134;0,003318541
0,4104453;3,78953;1,604828;-8,409681;342,772;355,0587;356,1076;0;0,008085221;-5,483875;0,003318541
0,4268627;3,78953;1,604828;-8,409681;342,772;355,0587;356,1076;0;0,007774258;0;0,003318541
0,4437827;3,78953;1,604828;-8,409681;342,772;355,0587;356,1076;0;0,007477853;0;0,003318541
0,460952;3,78953;1,604828;-8,409681;342,772;355,0587;356,1076;0;0,007199321;0;0,003318541
0,4766887;3,78953;1,604828;-8,409681;342,772;355,0587;356,1076;0;0,006961653;0;0,003318541
0,4942226;3,78953;1,604828;-8,409681;342,772;355,0587;356,1076;0;0,00671467;0;0,003318541
0,5124152;3,78953;1,604828;-8,409681;342,772;355,0587;356,1076;0;0,006476274;0;0,003318541
0,5268174;3,78953;1,604828;-8,409681;342,772;355,0587;356,1076;0;0,006299225;0;0,003318541
0,5438068;3,78953;1,604828;-8,409681;342,772;355,0587;356,1076;0;0,006102427;0;0,003318541
0,5602691;3,788527;1,598276;-8,411518;343,5444;355,1795;355,1536;0,1271336;0,009658672;3,800507;0,005411455
0,5770653;3,788522;1,598242;-8,411528;343,5405;355,181;355,1497;0,0006412853;0,00939621;-3,803307;0,005422227
0,5940428;3,788522;1,598242;-8,411528;343,5405;355,181;355,1497;0;0,00912767;-0,01898774;0,005422227
0,610574;3,788522;1,598242;-8,411528;343,5405;355,181;355,1497;0;0,00888054;0;0,005422227
0,6270042;3,788522;1,598242;-8,411528;343,5405;355,181;355,1497;0;0,008647831;0;0,005422227
0,6443139;3,788522;1,598242;-8,411528;343,5405;355,181;355,1497;0;0,008415504;0;0,005422227
0,6628609;3,788522;1,598242;-8,411528;343,5405;355,181;355,1497;0;0,008180036;0;0,005422227
0,6769853;3,787183;1,595617;-8,412283;344,2295;354,7526;354,33;0,1088257;0,01027987;3,330916;0,006959323
0,6938668;3,787172;1,595609;-8,412287;344,2341;354,7466;354,3253;0,0006745141;0,01004618;-3,488081;0,00697071
0,7103966;3,787172;1,595609;-8,412287;344,2341;354,7466;354,3253;0;0,009812419;-0,02018819;0,00697071
0,7270163;3,787172;1,595609;-8,412287;344,2341;354,7466;354,3253;0;0,009588107;0;0,00697071
0,744002;3,787172;1,595609;-8,412287;344,2341;354,7466;354,3253;0;0,009369208;0;0,00697071
0,7603737;3,787172;1,595609;-8,412287;344,2341;354,7466;354,3253;0;0,009167478;0;0,00697071
0,7772734;3,787172;1,595609;-8,412287;344,2341;354,7466;354,3253;0;0,008968157;0;0,00697071
0,8112721;3,787172;1,595609;-8,412287;344,2341;354,7466;354,3253;0;0,00859232;0;0,00697071
0,8290625;3,784867;1,595473;-8,413539;345,0016;353,8127;353,3083;0,1474385;0,01157173;2,846905;0,009593687
