Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
10,02928;3,658396;0,06663594;3,0842;12,10508;147,3134;358,4028;0,139188;0,6034105;7;1,290197;-1,096534;0,8624041
10,33456;3,647177;0,04372441;3,097771;359,9771;143,8927;358,7276;0,6031837;0,5872685;7;1,290197;-1,096534;0,8624041
10,35059;3,647043;0,04365095;3,097816;359,967;143,9556;358,7538;0,00105779;0,5863715;7;1,290197;-1,096534;0,8624041
10,36261;3,64714;0,04361158;3,097832;359,9308;143,8595;358,7507;0,6494988;0,5856998;7;1,290197;-1,096534;0,8624041
10,37449;3,64714;0,04361158;3,097832;359,9308;143,8595;358,7507;0,3203999;0,5850284;7;1,290197;-1,096534;0,8624041
10,38541;3,647074;0,04354757;3,097895;359,8412;143,8717;358,7701;0,001085599;0,584421;7;1,290197;-1,096534;0,8624041
10,40158;3,647065;0,04353768;3,097912;359,8145;143,8582;358,7794;0,3407479;0,5835134;7;1,290197;-1,096534;0,8624041
10,41802;3,647065;0,04353768;3,097912;359,8145;143,8582;358,7794;0,2749948;0,5825913;7;1,290197;-1,096534;0,8624041
10,42883;3,647057;0,04349603;3,097937;359,81;143,8652;358,8443;0,0004849217;0,5819892;7;1,290197;-1,096534;0,8624041
10,45096;3,647246;0,04369137;3,097805;359,6165;143,6868;359,1399;0,2996646;0,5807776;7;1,290197;-1,096534;0,8624041
10,48398;3,647252;0,04374894;3,0977;359,5523;143,6587;359,2375;0,0003636795;0,5789558;7;1,290197;-1,096534;0,8624041
10,51141;3,647269;0,04375914;3,097719;359,5227;143,6668;359,2977;0,1806791;0,5774456;7;1,290197;-1,096534;0,8624041
10,5265;3,646989;0,04327426;3,097858;359,6695;143,89;358,8147;0,003674249;0,5766461;7;1,290197;-1,096534;0,8624041
10,53926;3,646989;0,04327426;3,097858;359,6695;143,89;358,8147;0,1301568;0,575947;7;1,290197;-1,096534;0,8624041
10,55341;3,647113;0,04333827;3,098;359,7736;143,8812;358,9492;0,001330709;0,575192;7;1,290197;-1,096534;0,8624041
10,56969;3,647238;0,04349903;3,098223;0,1843778;143,9782;359,5268;0,112829;0,5743292;7;1,290197;-1,096534;0,8624041
10,583;3,647216;0,04350191;3,098261;0,2882786;144,0515;359,6123;0,0003087528;0,5736102;7;1,290197;-1,096534;0,8624041
10,5998;3,647216;0,04350191;3,098261;0,2882786;144,0515;359,6123;0,08375923;0,5726995;7;1,290197;-1,096534;0,8624041
10,60974;3,647215;0,04335913;3,098146;0,235331;143,9947;359,5645;0,05108567;0,5721735;7;1,290197;-1,096534;0,8624041
10,61855;3,647215;0,04335913;3,098146;0,235331;143,9947;359,5645;0,008923741;0,5716978;7;1,290197;-1,096534;0,8624041
10,63164;3,647037;0,04308619;3,097881;359,8098;143,9001;359,1823;0,005379051;0,5710235;7;1,290197;-1,096534;0,8624041
10,64229;3,646976;0,04299985;3,097826;359,716;143,8738;359,0832;0,003032395;0,5704587;7;1,290197;-1,096534;0,8624041
10,65445;3,646976;0,04299985;3,097826;359,716;143,8738;359,0832;4,432242E-10;0,5698068;7;1,290197;-1,096534;0,8624041
10,66958;3,646823;0,04285302;3,097902;359,4053;143,8584;358,8798;0,00106682;0,569014;7;1,290197;-1,096534;0,8624041
