Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,162274;1,373326;-5,745505;17,95107;88,68581;359,9297;-1;0;-1;0
0,3333333;-6,162348;1,3733;-5,745619;17,96724;88,71638;359,9389;0,0004074974;0,0004074974;-1;0,0001358325
0,3698528;-6,158165;1,370293;-5,749872;18,56898;89,87457;0,4572868;0,1633332;0,01649484;0,440515;0,006100663
0,3989069;-6,157764;1,370253;-5,74987;18,60947;89,91056;0,4973092;0,01380261;0,01629876;-2,28035;0,006501686
0,415498;-6,157527;1,37025;-5,749856;18,63179;89,92825;0,5248216;0,01433873;0,01622049;0,01174536;0,006739581
0,4320444;-6,157458;1,370251;-5,749851;18,63611;89,93204;0,5316533;0,004161886;0,01575867;-0,3071089;0,006808446
0,4487524;-6,157325;1,370253;-5,749843;18,64234;89,93869;0,5455045;0,008005768;0,01547001;0,1155899;0,006942206
0,4655442;-6,157206;1,370258;-5,749838;18,64709;89,94432;0,5590824;0,007104937;0,01516829;-0,02689064;0,007061511
0,481868;-6,157152;1,370261;-5,749838;18,64931;89,94665;0,5652022;0,00327178;0,01476528;-0,1157508;0,007114919
0,4997414;-6,157099;1,370264;-5,74984;18,65122;89,94814;0,5708289;0,002989073;0,01434411;-0,008266944;0,007168344
0,5178434;-6,157099;1,370264;-5,74984;18,65122;89,94814;0,5708289;0;0,01384269;-0,08308673;0,007168344
0,5322037;-6,156852;1,370275;-5,749869;18,65433;89,9518;0,598232;0,01728618;0,0139356;0,5325011;0,007416578
0,5496445;-6,156806;1,370281;-5,74988;18,6552;89,95141;0,6038061;0,00275853;0,01358094;-0,4568284;0,007464689
0,5829474;-6,156761;1,370286;-5,749896;18,65515;89,95036;0,6080683;0,001412937;0,0128858;-0,02651743;0,007511744
0,5989548;-6,156596;1,37032;-5,749981;18,65064;89,94234;0,6260183;0,01159075;0,01285119;0,2064033;0,007697282
0,6156898;-6,156596;1,37032;-5,749981;18,65064;89,94234;0,6260183;0;0,01250188;-0,3539978;0,007697282
0,632163;-6,156472;1,370361;-5,750082;18,64521;89,93002;0,6347877;0,009715004;0,01242926;0,2925484;0,007857319
0,6498116;-6,156381;1,370399;-5,750174;18,63868;89,91662;0,6389128;0,007336392;0,01229094;-0,06970956;0,007986796
0,6678443;-6,156334;1,370422;-5,750226;18,63553;89,90871;0,6406069;0,003875933;0,01206372;-0,09698238;0,00805669
0,6987575;-6,156172;1,370492;-5,750414;18,62318;89,87602;0,6423551;0,00804083;0,01188575;0,08509184;0,008305257
0,7156988;-6,155975;1,370543;-5,750647;18,61564;89,8353;0,6394589;0,01799093;0,01203027;0,2079242;0,008610047
0,7321349;-6,155897;1,370555;-5,750734;18,61442;89,81947;0,6377928;0,00710979;0,0119198;-0,3260033;0,008726904
0,7489848;-6,15572;1,37056;-5,750928;18,61097;89,78809;0,6320544;0,01562482;0,01200316;0,2558144;0,008990181
0,7657003;-6,155509;1,370559;-5,751149;18,60977;89,75389;0,6232579;0,01825903;0,01213972;0,07847977;0,009295391
0,7822239;-6,155386;1,370551;-5,75127;18,61165;89,73267;0,6165383;0,01042747;0,01210355;-0,2356124;0,00946769
0,7991154;-6,155112;1,37052;-5,751518;18,61797;89,69337;0,6029853;0,02190405;0,01231072;0,3434553;0,009837682
0,8159037;-6,155112;1,37052;-5,751518;18,61797;89,69337;0,6029853;0;0,01205741;-0,650362;0,009837682
0,8343817;-6,154603;1,370421;-5,751924;18,63209;89,63322;0,5798174;0,03523991;0,0125708;0,9992521;0,01048884
0,8659797;-6,154182;1,370304;-5,752212;18,64453;89,59159;0,5623585;0,01611942;0,01270028;-0,3818298;0,01099819
0,882318;-6,153127;1,369951;-5,752862;18,68094;89,51214;0,5239192;0,07587922;0,0138702;1,246651;0,01223792
