Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,266865;1,716;-1,30281;11,50979;97,84269;358,318;-1;0;-1;0
0,3333333;-6,266212;1,715241;-1,301296;11,76879;97,36288;358,2196;0,004946421;0,004946421;-1;0,001648807
0,3774608;-6,297854;1,714253;-1,229206;14,30588;95,64487;358,6505;1,784113;0,212942;4,713514;0,08037726
0,3936003;-6,305755;1,71637;-1,21485;14,5072;95,84756;359,2495;1,015296;0,2458423;-12,75686;0,09676363
0,4099573;-6,307249;1,716759;-1,211942;14,5298;95,82992;359,385;0,1998452;0,2440071;-25,09347;0,1000325
0,4272175;-6,309911;1,71734;-1,206311;14,65096;95,71449;359,6469;0,3608637;0,2487283;4,789765;0,1062611
0,4437591;-6,312506;1,718016;-1,200551;14,70875;95,51687;359,93;0,3819115;0,2536928;0,6226837;0,1125785
0,4601057;-6,31373;1,718362;-1,1977;14,73746;95,37856;0,06927554;0,1898566;0,2514248;-5,839644;0,115682
0,4781992;-6,31599;1,719102;-1,192111;14,79672;95,01991;0,3148619;0,3331786;0,2545181;4,161476;0,1217104
0,4942908;-6,31599;1,719102;-1,192111;14,79672;95,01991;0,3148619;0;0,2462323;-9,74629;0,1217104
0,5124072;-6,318909;1,72049;-1,18404;14,86275;94,26971;0,5582076;0,4737595;0,2542767;13,84938;0,1302932
0,527037;-6,320512;1,721541;-1,178868;14,88458;93,67645;0,638313;0,3700649;0,2574908;-3,166621;0,1357072
0,5434034;-6,321733;1,722552;-1,173935;14,91237;93,01971;0,6337224;0,3105494;0,2590888;-1,92009;0,1407898
0,5601431;-6,322268;1,723078;-1,171517;14,86658;92,69946;0,6308546;0,1478944;0,2557658;-4,913146;0,1432655
0,5769678;-6,323072;1,724078;-1,16696;14,75569;92,06016;0,5813758;0,2750748;0,2563289;3,789153;0,1478935
0,5935265;-6,323072;1,724078;-1,16696;14,75569;92,06016;0,5813758;0;0,2491776;-8,239859;0,1478935
0,6101556;-6,323572;1,725204;-1,160901;14,5899;91,18132;0,4235967;0,3655777;0,25235;11,01542;0,1539727
0,6268259;-6,323548;1,725759;-1,157335;14,42863;90,69015;0,3084962;0,2139271;0,2513281;-4,554156;0,157539
0,6441315;-6,323217;1,726074;-1,154197;14,29864;90,27621;0,1762363;0,1823514;0,249475;-0,9293544;0,1606947
0,6620553;-6,323012;1,726175;-1,152785;14,1949;90,10137;0,1226592;0,07956287;0,2448749;-2,917693;0,1621207
0,6769077;-6,322464;1,726255;-1,150316;13,89541;89,80723;0,03310307;0,1703227;0,2432391;2,769081;0,1646504
0,6941203;-6,322464;1,726255;-1,150316;13,89541;89,80723;0,03310307;0;0,2372074;-5,31179;0,1646504
0,7107365;-6,321261;1,725824;-1,147493;13,63969;89,58961;359,9417;0,1846764;0,2359792;5,459138;0,1677191
0,7437999;-6,320336;1,725357;-1,146126;13,5907;89,51379;359,866;0,04991815;0,2277085;-2,712545;0,1693695
0,7604705;-6,319175;1,725035;-1,14463;13,27408;89,46111;359,6859;0,1135881;0,2252068;1,28021;0,1712631
0,777539;-6,318766;1,724948;-1,14422;13,13849;89,46508;359,613;0,03396243;0,2210086;-2,360042;0,1718428
0,7942922;-6,318766;1,724948;-1,14422;13,13849;89,46508;359,613;0;0,2163471;-1,004161;0,1718428
0,8294215;-6,317492;1,7246;-1,143272;12,89716;89,50876;359,3327;0,04519553;0,2090981;0,8711131;0,1734305
0,8942345;-6,315621;1,72389;-1,142273;12,89178;89,69383;358,6962;0,03272447;0,1963148;-0,1247825;0,1755515
0,9448583;-6,31421;1,724073;-1,140934;12,76455;90,04959;358,08;0,03841531;0,1878548;0,04929828;0,1774962
0,9802305;-6,313015;1,725657;-1,138947;12,30578;90,41239;357,7168;0,06555622;0,1834416;0,315607;0,1798151
0,9939725;-6,311776;1,72741;-1,136806;11,97151;90,72525;357,5034;0,1799997;0,183394;2,330147;0,1822886
