Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
12,77176;-0,7974264;0,06433284;5,559265;4,389616;153,0978;0,8830516;0,03873299;0,6201748;9;1,00401;-1,041921;0,7784793
13,03926;-0,8022577;0,05804033;5,563068;359,0656;151,8202;357,8575;0,003656998;0,60791;9;1,00401;-1,041921;0,7784793
13,05513;-0,8025557;0,05821759;5,563402;358,9813;152,0924;357,9999;0,003342122;0,6072046;9;0,6048749;0,4847255;0,7784793
13,06834;-0,8025557;0,05821759;5,563402;358,9813;152,0924;357,9999;3,488257E-09;0,60659;9;0,6048749;0,4847255;0,7784793
13,07798;-0,8024254;0,05814584;5,563398;358,9513;152,1647;357,9621;1,890917;0,6061525;9;0,6048749;0,4847255;0,7784793
13,09283;-0,8024429;0,05815053;5,563292;358,9882;152,1848;357,9706;0,0008090172;0,6054724;10;1,106487;-0,9715446;0,7760224
13,10562;-0,8024429;0,05815053;5,563292;358,9882;152,1848;357,9706;0,5553442;0,6048809;10;1,106487;-0,9715446;0,7760224
13,11617;-0,8025473;0,0582655;5,563254;359,002;152,0957;358,0905;0,2619736;0,6044024;10;1,106487;-0,9715446;0,7760224
13,12933;-0,8024606;0,05821909;5,563379;358,9393;152,1574;357,9796;0,001347532;0,6038072;10;1,106487;-0,9715446;0,7760224
13,14157;-0,8024606;0,05821909;5,563379;358,9393;152,1574;357,9796;0,3029455;0,6032443;10;1,106487;-0,9715446;0,7760224
13,15118;-0,8024606;0,05821909;5,563379;358,9393;152,1574;357,9796;3,500076E-09;0,6028029;10;1,106487;-0,9715446;0,7760224
13,1637;-0,8024606;0,05821909;5,563379;358,9393;152,1574;357,9796;0,1188575;0,6022289;10;1,106487;-0,9715446;0,7760224
13,17547;-0,8024204;0,05794181;5,563004;359,2151;151,83;358,2567;0,09118183;0,6017192;10;1,106487;-0,9715446;0,7760224
13,18498;-0,8024204;0,05794181;5,563004;359,2151;151,83;358,2567;3,597709E-09;0,6012846;10;1,106487;-0,9715446;0,7760224
13,19695;-0,8024204;0,05794181;5,563004;359,2151;151,83;358,2567;0,1287805;0,6007386;10;1,106487;-0,9715446;0,7760224
13,21588;-0,8021514;0,0576518;5,562821;359,2504;151,8728;358,5168;0,002547634;0,599902;10;1,106487;-0,9715446;0,7760224
13,22867;-0,8024486;0,05768503;5,562659;358,9485;151,7883;358,0417;0,1725606;0,5993471;10;1,106487;-0,9715446;0,7760224
13,23807;-0,8024486;0,05768503;5,562659;358,9485;151,7883;358,0417;0,04660592;0,5989208;10;1,106487;-0,9715446;0,7760224
13,25028;-0,802719;0,05735777;5,562729;358,6446;151,7448;357,9252;0,01555606;0,5983896;10;1,106487;-0,9715446;0,7760224
13,26152;-0,802719;0,05735777;5,562729;358,6446;151,7448;357,9252;0,003730825;0,5978816;10;1,106487;-0,9715446;0,7760224
13,27389;-0,803073;0,05737035;5,562941;358,5921;151,808;357,9469;0,003474888;0,5973549;10;1,106487;-0,9715446;0,7760224
13,28702;-0,803073;0,05737035;5,562941;358,5921;151,808;357,9469;0;0,5967641;10;1,106487;-0,9715446;0,7760224
13,30118;-0,8032271;0,05731539;5,563142;358,6093;151,7977;358,2972;0,006836704;0,5961471;10;1,106487;-0,9715446;0,7760224
13,31479;-0,8032263;0,05732106;5,563305;358,5388;151,8664;358,2506;0,004508488;0,5955495;10;1,106487;-0,9715446;0,7760224
13,32417;-0,8032263;0,05732106;5,563305;358,5388;151,8664;358,2506;1,747266E-11;0,5951295;10;1,106487;-0,9715446;0,7760224
13,33445;-0,8028335;0,05725079;5,563884;358,4817;152,0007;358,4238;0,01913679;0,5947228;10;1,106487;-0,9715446;0,7760224
13,34745;-0,8028335;0,05725079;5,563884;358,4817;152,0007;358,4238;0,002901403;0,5941429;10;1,106487;-0,9715446;0,7760224
