Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0119331;-5,432862;1,560682;-5,957308;11,58929;84,16384;357,4402;-1;0;0
0,3452664;-5,425214;1,561952;-5,954774;11,50667;84,77084;357,4732;0,02417184;0,02417184;0,008057281
0,3754652;-5,273857;1,569951;-5,938882;9,475347;93,41933;357,9687;5,039576;0,4408042;0,1602465
0,3900625;-5,260588;1,568826;-5,94022;9,727847;93,43223;357,8921;0,9136068;0,4590562;0,1735827
0,4028305;-5,256103;1,56842;-5,940814;9,72312;93,44299;357,8799;0,3543477;0,4556361;0,178107
0,4129954;-5,256103;1,56842;-5,940814;9,72312;93,44299;357,8799;0;0,444088;0,178107
0,431527;-5,247125;1,56751;-5,942206;9,738173;93,49051;357,8759;0,4902263;0,4461257;0,1871917
0,4462444;-5,238089;1,566485;-5,94379;9,87606;93,43197;357,7598;0,6233342;0,4521308;0,1963655
0,4561679;-5,238089;1,566485;-5,94379;9,87606;93,43197;357,7598;0;0,4420309;0,1963655
0,4705216;-5,224563;1,564785;-5,946166;9,875925;93,22826;357,653;0,9567569;0,4581417;0,2100985
0,496765;-5,220007;1,564022;-5,947017;9,98898;93,04893;357,5338;0,1766014;0,4429022;0,2147331
0,5129614;-5,206074;1,561687;-5,949071;10,0284;92,28837;357,3506;0,8695635;0,4566946;0,2288169
0,527989;-5,201417;1,560811;-5,94976;10,22227;91,91468;357,1995;0,3132521;0,4525176;0,2335244
0,5406595;-5,192132;1,559107;-5,950716;10,38423;90,94583;356,9995;0,7367134;0,4593281;0,2428589
0,5523944;-5,192132;1,559107;-5,950716;10,38423;90,94583;356,9995;0;0,4493548;0,2428589
0,5651563;-5,182617;1,557892;-5,951616;10,6706;90,16698;356,7444;0,7489278;0,4562654;0,2524166
0,5798005;-5,182617;1,557892;-5,951616;10,6706;90,16698;356,7444;0;0,4444992;0,2524166
0,5907696;-5,168207;1,556386;-5,952682;10,56077;88,79713;356,8147;1,317239;0,4610379;0,2668656
0,605016;-5,163252;1,556159;-5,953102;10,54479;88,48363;356,859;0,349039;0,4583476;0,2718381
0,617697;-5,163252;1,556159;-5,953102;10,54479;88,48363;356,859;0;0,4487526;0,2718381
0,631567;-5,148057;1,55623;-5,954999;10,69049;87,49648;356,7951;1,104068;0,4634213;0,2871515
0,6484282;-5,142738;1,556432;-5,955709;10,85958;87,45522;356,701;0,3182593;0,4595758;0,2925178
0,6677708;-5,132473;1,556806;-5,957492;10,63752;86,86415;356,7542;0,5386327;0,4619074;0,3029363
0,6861607;-5,121942;1,557327;-5,959415;10,83964;86,64658;356,626;0,5821236;0,4651864;0,3136415
0,6968897;-5,121942;1,557327;-5,959415;10,83964;86,64658;356,626;0;0,4578998;0,3136415
0,7080425;-5,105982;1,558355;-5,962548;11,23431;86,19488;356,3833;1,458358;0,4739287;0,3299063
0,7196766;-5,100603;1,558641;-5,963536;11,4134;86,12023;356,3469;0,4700988;0,4738658;0,3353754
0,7317642;-5,100603;1,558641;-5,963536;11,4134;86,12023;356,3469;0;0,4659085;0,3353754
0,7446885;-5,090062;1,559473;-5,965476;11,1055;85,98882;356,6351;0,8292434;0,472317;0,3460928
0,7538321;-5,090062;1,559473;-5,965476;11,1055;85,98882;356,6351;0;0,4664959;0,3460928
0,7681754;-5,074291;1,560603;-5,968007;11,17276;85,6793;356,8738;1,113605;0,4787693;0,3620656
0,7813426;-5,068856;1,5611;-5,969041;11,6906;85,74095;356,6865;0,4201745;0,4777666;0,3675981
0,7941461;-5,068856;1,5611;-5,969041;11,6906;85,74095;356,6865;0;0,4699464;0,3675981
0,8124523;-5,058784;1,561536;-5,970882;11,63437;85,3061;356,907;0,5592992;0,4719897;0,3778368
