Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,452874;1,559581;-0,6355234;10,72508;63,49438;357,6524;-1;0;-1;0
0,3333333;-6,452937;1,559861;-0,6362194;10,53528;64,01205;357,8857;0,002096353;0,002096353;-1;0,0006987844
0,3667859;-6,458896;1,569497;-0,6573044;8,083246;74,96036;1,812586;0,6549801;0,06164242;1,780013;0,02260957
0,3910356;-6,46014;1,571172;-0,6601496;7,938939;76,13562;2,059457;0,1280561;0,065761;-9,131767;0,02571489
0,4077061;-6,460715;1,571958;-0,6615477;7,843643;76,77158;2,188055;0,09069141;0,06678036;-0,913113;0,02722676
0,4246109;-6,461369;1,572834;-0,6629778;7,769986;77,3569;2,264334;0,09302025;0,06782503;0,06936176;0,02879925
0,4411004;-6,461676;1,573295;-0,6636626;7,661796;77,68291;2,310971;0,04551346;0,06699096;-1,422598;0,02954975
0,4579284;-6,462296;1,574238;-0,6650375;7,421674;78,31516;2,393753;0,08962335;0,06782266;1,323922;0,03105793
0,4743795;-6,462939;1,575205;-0,6664357;7,163519;78,93014;2,468257;0,09355514;0,06871504;0,1181463;0,03259701
0,4919466;-6,462939;1,575205;-0,6664357;7,163519;78,93014;2,468257;0;0,06626126;-2,750151;0,03259701
0,5104107;-6,463941;1,57672;-0,6686569;6,767234;79,81863;2,567621;0,1319563;0,06863777;3,662271;0,03503346
0,5250689;-6,464627;1,577756;-0,670199;6,507411;80,39086;2,635186;0,115161;0,06993656;-0,5070686;0,03672151
0,5414714;-6,465322;1,578816;-0,671759;6,253084;80,93983;2,702395;0,1041034;0,07097155;-0,3560014;0,03842906
0,5580229;-6,465673;1,579355;-0,6725289;6,136806;81,2029;2,728979;0,05112966;0,07038302;-1,607509;0,03927533
0,5911683;-6,466443;1,580512;-0,6740571;6,230462;81,64925;2,632208;0,0516226;0,06933116;0,009918869;0,04098639
0,6083457;-6,46752;1,582148;-0,6761419;6,447033;82,26014;2,433422;0,1366272;0,07123135;1,689183;0,04333329
0,6246939;-6,468184;1,583143;-0,6774163;6,590139;82,62463;2,293485;0,08789075;0,07166732;-1,453711;0,04477014
0,6412086;-6,468798;1,584057;-0,6786355;6,707154;82,95088;2,16669;0,08266365;0,07195054;-0,1590582;0,0461353
0,6585887;-6,469083;1,584471;-0,6792305;6,767642;83,1052;2,103142;0,03796458;0,07105365;-1,318757;0,04679513
0,6770484;-6,469625;1,585258;-0,6804172;6,864495;83,39323;1,985499;0,07066521;0,07104305;0,9124111;0,04809958
