Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0078398;3,982812;0,05871964;-6,771432;346,4689;146,3567;353,9376;0;0;0;-1;-1
0,3411731;3,982474;0,05626078;-6,770105;345,3969;146,4908;353,9424;0;0,004109134;0;-1;-1
0,3709958;3,981807;0,0502162;-6,765721;342,1044;146,7903;356,7255;0;0,0159829;0;-1;-1
0,3904209;3,981666;0,05020065;-6,765792;342,0985;146,8831;356,6443;0;0,01558387;0;-1;-1
0,4050446;3,981599;0,05013772;-6,765806;342,0514;146,9332;356,5894;0;0,01518353;0;-1;-1
0,4162058;3,981599;0,05013772;-6,765806;342,0514;146,9332;356,5894;0;0,01476854;0;-1;-1
0,4301081;3,981749;0,05027278;-6,765824;341,9075;146,8366;356,6446;0;0,01464116;0;-1;-1
0,4421585;3,981656;0,05026815;-6,765831;341,8458;146,8814;356,703;0;0,01445075;0;-1;-1
0,4538049;3,981656;0,05026815;-6,765831;341,8458;146,8814;356,703;0;0,01407337;0;-1;-1
0,4691519;3,981683;0,05026731;-6,765751;341,8021;146,9085;356,7748;0;0,0137897;0;-1;-1
0,4825659;3,981641;0,05021277;-6,765735;341,775;146,8891;356,9385;0;0,01349434;0;-1;-1
0,4924202;3,981641;0,05021277;-6,765735;341,775;146,8891;356,9385;0;0,01321992;0;-1;-1
0,5094993;3,981247;0,04985016;-6,766112;341,5675;146,7861;356,3595;0;0,01385758;0;-1;-1
0,5264079;3,981247;0,04985016;-6,766112;341,5675;146,7861;356,3595;0;0,01340573;0;-1;-1
0,5381107;3,98056;0,04932896;-6,766623;341,252;146,7462;355,2189;0;0,01472563;0;-1;-1
0,5483537;3,98056;0,04932896;-6,766623;341,252;146,7462;355,2189;0;0,01444658;0;-1;-1
0,5697726;3,98056;0,04932896;-6,766623;341,252;146,7462;355,2189;0;0,01389592;0;-1;-1
0,5842351;3,98056;0,04932896;-6,766623;341,252;146,7462;355,2189;0;0,01354726;0;-1;-1
0,5958818;3,98056;0,04932896;-6,766623;341,252;146,7462;355,2189;0;0,01327894;0;-1;-1
0,6078768;3,981429;0,05022437;-6,765035;340,8111;146,9018;357,7289;0,01566628;0,01603106;0;-1;-1
0,6188328;3,981526;0,05038002;-6,764855;340,7685;146,9215;357,9068;0,05103501;0,01607846;0;-1;-1
0,6304759;3,981526;0,05038002;-6,764855;340,7685;146,9215;357,9068;0,001747866;0,01577779;0;-1;-1
0,647087;3,981588;0,05055143;-6,764572;340,4559;146,7749;358,2549;0,005334743;0,01582153;0;-1;-1
0,6631718;3,981667;0,05065205;-6,764438;340,3919;146,7166;358,5244;0,002470024;0,01566931;0;-1;-1
0,6800498;3,981667;0,05065205;-6,764438;340,3919;146,7166;358,5244;0,003074792;0,01527588;0;-1;-1
0,6903539;3,982244;0,05135366;-6,76341;339,7309;146,4395;359,4876;0,02928625;0,01677289;0;-1;-1
0,7058135;3,982418;0,05163607;-6,763018;339,4119;146,3581;359,7385;0,006997857;0,01701555;0;-1;-1
0,7194763;3,982418;0,05163607;-6,763018;339,4119;146,3581;359,7385;0,001160232;0,01668887;0;-1;-1
0,7353703;3,982013;0,05245607;-6,762246;337,4541;145,4174;0,837944;0,0159537;0,01752288;0;-1;-1
